a,b,number,start,end
GHA,SEN,3,1994,9999
GHA,SYC,3,1994,9999
GHA,SLE,3,1994,9999
GHA,SOM,3,1994,9999
GHA,SDN,3,1994,9999
GHA,TZA,3,1994,9999
GHA,TGO,3,1994,9999
GHA,TUN,3,1994,9999
GHA,UGA,3,1994,9999
GHA,ESH,3,1994,9999
GHA,ZMB,3,1994,9999
GHA,ZWE,3,1994,9999
GIN,GNB,3,1994,9999
GIN,KEN,3,1994,9999
GIN,LSO,3,1994,9999
GIN,LBR,3,1994,9999
GIN,LBY,3,1994,9999
GIN,MDG,3,1994,9999
GIN,MWI,3,1994,9999
GIN,MLI,3,1994,9999
GIN,MRT,3,1994,9999
GIN,MUS,3,1994,9999
GIN,MOZ,3,1994,9999
GIN,NAM,3,1994,9999
GIN,NER,3,1994,9999
GIN,NGA,3,1994,9999
GIN,RWA,3,1994,9999
GIN,STP,3,1994,9999
GIN,SEN,3,1994,9999
GIN,SYC,3,1994,9999
GIN,SLE,3,1994,9999
GIN,SOM,3,1994,9999
GIN,SDN,3,1994,9999
GIN,TZA,3,1994,9999
GIN,TGO,3,1994,9999
GIN,TUN,3,1994,9999
GIN,UGA,3,1994,9999
GIN,ESH,3,1994,9999
GIN,ZMB,3,1994,9999
GIN,ZWE,3,1994,9999
GNB,KEN,3,1994,9999
GNB,LSO,3,1994,9999
GNB,LBR,3,1994,9999
GNB,LBY,3,1994,9999
GNB,MDG,3,1994,9999
GNB,MWI,3,1994,9999
GNB,MLI,3,1994,9999
GNB,MRT,3,1994,9999
GNB,MUS,3,1994,9999
GNB,MOZ,3,1994,9999
GNB,NAM,3,1994,9999
GNB,NER,3,1994,9999
GNB,NGA,3,1994,9999
GNB,RWA,3,1994,9999
GNB,STP,3,1994,9999
GNB,SEN,3,1994,9999
GNB,SYC,3,1994,9999
GNB,SLE,3,1994,9999
GNB,SOM,3,1994,9999
GNB,SDN,3,1994,9999
GNB,TZA,3,1994,9999
GNB,TGO,3,1994,9999
GNB,TUN,3,1994,9999
GNB,UGA,3,1994,9999
GNB,ESH,3,1994,9999
GNB,ZMB,3,1994,9999
GNB,ZWE,3,1994,9999
KEN,LSO,3,1994,9999
KEN,LBR,3,1994,9999
KEN,LBY,3,1994,9999
KEN,MDG,3,1994,9999
KEN,MWI,3,1994,9999
KEN,MLI,3,1994,9999
KEN,MRT,3,1994,9999
KEN,MUS,3,1994,9999
KEN,MOZ,3,1994,9999
KEN,NAM,3,1994,9999
KEN,NER,3,1994,9999
KEN,NGA,3,1994,9999
KEN,RWA,3,1994,9999
KEN,STP,3,1994,9999
KEN,SEN,3,1994,9999
KEN,SYC,3,1994,9999
KEN,SLE,3,1994,9999
KEN,SOM,3,1994,9999
KEN,SDN,3,1994,9999
KEN,TZA,3,1994,9999
KEN,TGO,3,1994,9999
KEN,TUN,3,1994,9999
KEN,UGA,3,1994,9999
KEN,ESH,3,1994,9999
KEN,ZMB,3,1994,9999
KEN,ZWE,3,1994,9999
LSO,LBR,3,1994,9999
LSO,LBY,3,1994,9999
LSO,MDG,3,1994,9999
LSO,MWI,3,1994,9999
LSO,MLI,3,1994,9999
LSO,MRT,3,1994,9999
LSO,MUS,3,1994,9999
LSO,MOZ,3,1994,9999
LSO,NAM,3,1994,9999
LSO,NER,3,1994,9999
LSO,NGA,3,1994,9999
LSO,RWA,3,1994,9999
LSO,STP,3,1994,9999
LSO,SEN,3,1994,9999
LSO,SYC,3,1994,9999
LSO,SLE,3,1994,9999
LSO,SOM,3,1994,9999
LSO,SDN,3,1994,9999
LSO,TZA,3,1994,9999
LSO,TGO,3,1994,9999
LSO,TUN,3,1994,9999
LSO,UGA,3,1994,9999
LSO,ESH,3,1994,9999
LSO,ZMB,3,1994,9999
LSO,ZWE,3,1994,9999
LBR,LBY,3,1994,9999
LBR,MDG,3,1994,9999
LBR,MWI,3,1994,9999
LBR,MLI,3,1994,9999
LBR,MRT,3,1994,9999
LBR,MUS,3,1994,9999
LBR,MOZ,3,1994,9999
LBR,NAM,3,1994,9999
LBR,NER,3,1994,9999
LBR,NGA,3,1994,9999
LBR,RWA,3,1994,9999
LBR,STP,3,1994,9999
LBR,SEN,3,1994,9999
LBR,SYC,3,1994,9999
LBR,SLE,3,1994,9999
LBR,SOM,3,1994,9999
LBR,SDN,3,1994,9999
LBR,TZA,3,1994,9999
LBR,TGO,3,1994,9999
LBR,TUN,3,1994,9999
LBR,UGA,3,1994,9999
LBR,ESH,3,1994,9999
LBR,ZMB,3,1994,9999
LBR,ZWE,3,1994,9999
LBY,MDG,3,1994,9999
LBY,MWI,3,1994,9999
LBY,MLI,3,1994,9999
LBY,MRT,3,1994,9999
LBY,MUS,3,1994,9999
LBY,MOZ,3,1994,9999
LBY,NAM,3,1994,9999
LBY,NER,3,1994,9999
LBY,NGA,3,1994,9999
LBY,RWA,3,1994,9999
LBY,STP,3,1994,9999
LBY,SEN,3,1994,9999
LBY,SYC,3,1994,9999
LBY,SLE,3,1994,9999
LBY,SOM,3,1994,9999
LBY,SDN,3,1994,9999
LBY,TZA,3,1994,9999
LBY,TGO,3,1994,9999
LBY,TUN,3,1994,9999
LBY,UGA,3,1994,9999
LBY,ESH,3,1994,9999
LBY,ZMB,3,1994,9999
LBY,ZWE,3,1994,9999
MDG,MWI,3,1994,9999
MDG,MLI,3,1994,9999
MDG,MRT,3,1994,9999
MDG,MUS,3,1994,9999
MDG,MOZ,3,1994,9999
MDG,NAM,3,1994,9999
MDG,NER,3,1994,9999
MDG,NGA,3,1994,9999
MDG,RWA,3,1994,9999
MDG,STP,3,1994,9999
MDG,SEN,3,1994,9999
MDG,SYC,3,1994,9999
MDG,SLE,3,1994,9999
MDG,SOM,3,1994,9999
MDG,SDN,3,1994,9999
MDG,TZA,3,1994,9999
MDG,TGO,3,1994,9999
MDG,TUN,3,1994,9999
MDG,UGA,3,1994,9999
MDG,ESH,3,1994,9999
MDG,ZMB,3,1994,9999
MDG,ZWE,3,1994,9999
MWI,MLI,3,1994,9999
MWI,MRT,3,1994,9999
MWI,MUS,3,1994,9999
MWI,MOZ,3,1994,9999
MWI,NAM,3,1994,9999
MWI,NER,3,1994,9999
MWI,NGA,3,1994,9999
MWI,RWA,3,1994,9999
MWI,STP,3,1994,9999
MWI,SEN,3,1994,9999
MWI,SYC,3,1994,9999
MWI,SLE,3,1994,9999
MWI,SOM,3,1994,9999
MWI,SDN,3,1994,9999
MWI,TZA,3,1994,9999
MWI,TGO,3,1994,9999
MWI,TUN,3,1994,9999
MWI,UGA,3,1994,9999
MWI,ESH,3,1994,9999
MWI,ZMB,3,1994,9999
MWI,ZWE,3,1994,9999
MLI,MRT,3,1994,9999
MLI,MUS,3,1994,9999
MLI,MOZ,3,1994,9999
MLI,NAM,3,1994,9999
MLI,NER,3,1994,9999
MLI,NGA,3,1994,9999
MLI,RWA,3,1994,9999
MLI,STP,3,1994,9999
MLI,SEN,3,1994,9999
MLI,SYC,3,1994,9999
MLI,SLE,3,1994,9999
MLI,SOM,3,1994,9999
MLI,SDN,3,1994,9999
MLI,TZA,3,1994,9999
MLI,TGO,3,1994,9999
MLI,TUN,3,1994,9999
MLI,UGA,3,1994,9999
MLI,ESH,3,1994,9999
MLI,ZMB,3,1994,9999
MLI,ZWE,3,1994,9999
MRT,MUS,3,1994,9999
MRT,MOZ,3,1994,9999
MRT,NAM,3,1994,9999
MRT,NER,3,1994,9999
MRT,NGA,3,1994,9999
MRT,RWA,3,1994,9999
MRT,STP,3,1994,9999
MRT,SEN,3,1994,9999
MRT,SYC,3,1994,9999
MRT,SLE,3,1994,9999
MRT,SOM,3,1994,9999
MRT,SDN,3,1994,9999
MRT,TZA,3,1994,9999
MRT,TGO,3,1994,9999
MRT,TUN,3,1994,9999
MRT,UGA,3,1994,9999
MRT,ESH,3,1994,9999
MRT,ZMB,3,1994,9999
MRT,ZWE,3,1994,9999
MUS,MOZ,3,1994,9999
MUS,NAM,3,1994,9999
MUS,NER,3,1994,9999
MUS,NGA,3,1994,9999
MUS,RWA,3,1994,9999
MUS,STP,3,1994,9999
MUS,SEN,3,1994,9999
MUS,SYC,3,1994,9999
MUS,SLE,3,1994,9999
MUS,SOM,3,1994,9999
MUS,SDN,3,1994,9999
MUS,TZA,3,1994,9999
MUS,TGO,3,1994,9999
MUS,TUN,3,1994,9999
MUS,UGA,3,1994,9999
MUS,ESH,3,1994,9999
MUS,ZMB,3,1994,9999
MUS,ZWE,3,1994,9999
MOZ,NAM,3,1994,9999
MOZ,NER,3,1994,9999
MOZ,NGA,3,1994,9999
MOZ,RWA,3,1994,9999
MOZ,STP,3,1994,9999
MOZ,SEN,3,1994,9999
MOZ,SYC,3,1994,9999
MOZ,SLE,3,1994,9999
MOZ,SOM,3,1994,9999
MOZ,SDN,3,1994,9999
MOZ,TZA,3,1994,9999
MOZ,TGO,3,1994,9999
MOZ,TUN,3,1994,9999
MOZ,UGA,3,1994,9999
MOZ,ESH,3,1994,9999
MOZ,ZMB,3,1994,9999
MOZ,ZWE,3,1994,9999
NAM,NER,3,1994,9999
NAM,NGA,3,1994,9999
NAM,RWA,3,1994,9999
NAM,STP,3,1994,9999
NAM,SEN,3,1994,9999
NAM,SYC,3,1994,9999
NAM,SLE,3,1994,9999
NAM,SOM,3,1994,9999
NAM,SDN,3,1994,9999
NAM,TZA,3,1994,9999
NAM,TGO,3,1994,9999
NAM,TUN,3,1994,9999
NAM,UGA,3,1994,9999
NAM,ESH,3,1994,9999
NAM,ZMB,3,1994,9999
NAM,ZWE,3,1994,9999
NER,NGA,3,1994,9999
NER,RWA,3,1994,9999
NER,STP,3,1994,9999
NER,SEN,3,1994,9999
NER,SYC,3,1994,9999
NER,SLE,3,1994,9999
NER,SOM,3,1994,9999
NER,SDN,3,1994,9999
NER,TZA,3,1994,9999
NER,TGO,3,1994,9999
NER,TUN,3,1994,9999
NER,UGA,3,1994,9999
NER,ESH,3,1994,9999
NER,ZMB,3,1994,9999
NER,ZWE,3,1994,9999
NGA,RWA,3,1994,9999
NGA,STP,3,1994,9999
NGA,SEN,3,1994,9999
NGA,SYC,3,1994,9999
NGA,SLE,3,1994,9999
NGA,SOM,3,1994,9999
NGA,SDN,3,1994,9999
NGA,TZA,3,1994,9999
NGA,TGO,3,1994,9999
NGA,TUN,3,1994,9999
NGA,UGA,3,1994,9999
NGA,ESH,3,1994,9999
NGA,ZMB,3,1994,9999
NGA,ZWE,3,1994,9999
RWA,STP,3,1994,9999
RWA,SEN,3,1994,9999
RWA,SYC,3,1994,9999
RWA,SLE,3,1994,9999
RWA,SOM,3,1994,9999
RWA,SDN,3,1994,9999
RWA,TZA,3,1994,9999
RWA,TGO,3,1994,9999
RWA,TUN,3,1994,9999
RWA,UGA,3,1994,9999
RWA,ESH,3,1994,9999
RWA,ZMB,3,1994,9999
RWA,ZWE,3,1994,9999
STP,SEN,3,1994,9999
STP,SYC,3,1994,9999
STP,SLE,3,1994,9999
STP,SOM,3,1994,9999
STP,SDN,3,1994,9999
STP,TZA,3,1994,9999
STP,TGO,3,1994,9999
STP,TUN,3,1994,9999
STP,UGA,3,1994,9999
STP,ESH,3,1994,9999
STP,ZMB,3,1994,9999
STP,ZWE,3,1994,9999
SEN,SYC,3,1994,9999
SEN,SLE,3,1994,9999
SEN,SOM,3,1994,9999
SEN,SDN,3,1994,9999
SEN,TZA,3,1994,9999
SEN,TGO,3,1994,9999
SEN,TUN,3,1994,9999
SEN,UGA,3,1994,9999
SEN,ESH,3,1994,9999
SEN,ZMB,3,1994,9999
SEN,ZWE,3,1994,9999
SYC,SLE,3,1994,9999
SYC,SOM,3,1994,9999
SYC,SDN,3,1994,9999
SYC,TZA,3,1994,9999
SYC,TGO,3,1994,9999
SYC,TUN,3,1994,9999
SYC,UGA,3,1994,9999
SYC,ESH,3,1994,9999
SYC,ZMB,3,1994,9999
SYC,ZWE,3,1994,9999
SLE,SOM,3,1994,9999
SLE,SDN,3,1994,9999
SLE,TZA,3,1994,9999
SLE,TGO,3,1994,9999
SLE,TUN,3,1994,9999
SLE,UGA,3,1994,9999
SLE,ESH,3,1994,9999
SLE,ZMB,3,1994,9999
SLE,ZWE,3,1994,9999
SOM,SDN,3,1994,9999
SOM,TZA,3,1994,9999
SOM,TGO,3,1994,9999
SOM,TUN,3,1994,9999
SOM,UGA,3,1994,9999
SOM,ESH,3,1994,9999
SOM,ZMB,3,1994,9999
SOM,ZWE,3,1994,9999
SDN,TZA,3,1994,9999
SDN,TGO,3,1994,9999
SDN,TUN,3,1994,9999
SDN,UGA,3,1994,9999
SDN,ESH,3,1994,9999
SDN,ZMB,3,1994,9999
SDN,ZWE,3,1994,9999
TZA,TGO,3,1994,9999
TZA,TUN,3,1994,9999
TZA,UGA,3,1994,9999
TZA,ESH,3,1994,9999
TZA,ZMB,3,1994,9999
TZA,ZWE,3,1994,9999
TGO,TUN,3,1994,9999
TGO,UGA,3,1994,9999
TGO,ESH,3,1994,9999
TGO,ZMB,3,1994,9999
TGO,ZWE,3,1994,9999
TUN,UGA,3,1994,9999
TUN,ESH,3,1994,9999
TUN,ZMB,3,1994,9999
TUN,ZWE,3,1994,9999
UGA,ESH,3,1994,9999
UGA,ZMB,3,1994,9999
UGA,ZWE,3,1994,9999
ESH,ZMB,3,1994,9999
ESH,ZWE,3,1994,9999
ZMB,ZWE,3,1994,9999
EGY,JOR,4,2006,9999
EGY,MAR,4,2006,9999
EGY,TUN,4,2006,9999
JOR,MAR,4,2006,9999
JOR,TUN,4,2006,9999
MAR,TUN,4,2006,9999
ALB,BIH,5,2004,9999
ALB,BGR,6,2003,9999
ALB,HRV,7,2003,9999
ALB,AUT,8,2009,9999
ALB,BEL,8,2009,9999
ALB,CYP,8,2009,9999
ALB,CZE,8,2009,9999
ALB,DNK,8,2009,9999
ALB,EST,8,2009,9999
ALB,FIN,8,2009,9999
ALB,FRA,8,2009,9999
ALB,DEU,8,2009,9999
ALB,GRC,8,2009,9999
ALB,HUN,8,2009,9999
ALB,IRL,8,2009,9999
ALB,ITA,8,2009,9999
ALB,LVA,8,2009,9999
ALB,LTU,8,2009,9999
ALB,LUX,8,2009,9999
ALB,MLT,8,2009,9999
ALB,NLD,8,2009,9999
ALB,POL,8,2009,9999
ALB,PRT,8,2009,9999
ALB,SVK,8,2009,9999
ALB,SVN,8,2009,9999
ALB,ESP,8,2009,9999
ALB,SWE,8,2009,9999
ALB,GBR,8,2009,2020
ALB,ISL,9,2010,9999
ALB,LIE,9,2010,9999
ALB,NOR,9,2010,9999
ALB,CHE,9,2010,9999
ALB,XKX,10,2003,9999
ALB,MKD,11,2002,9999
ALB,MDA,12,2004,9999
ALB,ROU,13,2004,9999
ALB,SRB,14,2004,9999
ALB,TUR,15,2008,9999
DZA,BEL,16,1976,9999
DZA,DNK,16,1976,9999
DZA,FRA,16,1976,9999
DZA,DEU,16,1976,9999
DZA,IRL,16,1976,9999
DZA,ITA,16,1976,9999
DZA,LUX,16,1976,9999
DZA,NLD,16,1976,9999
DZA,GBR,16,1976,9999
DZA,PRT,16+1,1986,9999
DZA,ESP,16+1,1986,9999
DZA,AUT,16+2,1995,9999
DZA,FIN,16+2,1995,9999
DZA,SWE,16+2,1995,9999
DZA,AUT,17,2005,9999
DZA,BEL,17,2005,9999
DZA,DNK,17,2005,9999
DZA,FIN,17,2005,9999
DZA,FRA,17,2005,9999
DZA,DEU,17,2005,9999
DZA,GRC,17,2005,9999
DZA,IRL,17,2005,9999
DZA,ITA,17,2005,9999
DZA,LUX,17,2005,9999
DZA,NLD,17,2005,9999
DZA,PRT,17,2005,9999
DZA,ESP,17,2005,9999
DZA,SWE,17,2005,9999
DZA,GBR,17,2005,2020
DZA,CYP,17+1,2004,9999
DZA,CZE,17+1,2004,9999
DZA,EST,17+1,2004,9999
DZA,HUN,17+1,2004,9999
DZA,LVA,17+1,2004,9999
DZA,LTU,17+1,2004,9999
DZA,MLT,17+1,2004,9999
DZA,POL,17+1,2004,9999
DZA,SVK,17+1,2004,9999
DZA,SVN,17+1,2004,9999
DZA,BGR,17+2,2007,9999
DZA,ROU,17+2,2007,9999
DZA,HRV,17+3,2013,9999
DZA,JOR,18,1999,9999
DZA,MAR,19,1989,9999
DZA,TUN,20,2010,9999
BRA,COL,22,1999,9999
BRA,ECU,22,1999,9999
BRA,PER,22,1999,9999
BRA,VEN,22,1999,2006
BOL,COL,694a,2003,9999
BOL,ECU,694a,2003,9999
BOL,PER,694a,2003,9999
BOL,VEN,694a,2003,9999
COL,ECU,694a,2003,9999
COL,PER,694a,2003,9999
COL,VEN,694a,2003,9999
ECU,PER,694a,2003,9999
ECU,VEN,694a,2003,9999
PER,VEN,694a,2003,9999
ARG,COL,24,2001,9999
ARG,ECU,24,2001,9999
ARG,PER,24,2001,9999
ARG,VEN,24,2001,9999
ARG,COL,25,2005,9999
ARG,ECU,25,2005,9999
ARG,VEN,25,2005,9999
BRA,COL,25,2005,9999
BRA,ECU,25,2005,9999
BRA,VEN,25,2005,9999
COL,PRY,25,2005,9999
COL,URY,25,2005,9999
ECU,PRY,25,2005,9999
ECU,URY,25,2005,9999
PRY,VEN,25,2005,9999
URY,VEN,25,2005,9999
BOL,CHL,26,1969,9999
BOL,COL,26,1969,9999
BOL,ECU,26,1969,9999
BOL,PER,26,1969,9999
CHL,COL,26,1969,9999
CHL,ECU,26,1969,9999
CHL,PER,26,1969,9999
COL,ECU,26,1969,9999
COL,PER,26,1969,9999
ECU,PER,26,1969,9999
BOL,COL,27a,1988,9999
BOL,ECU,27a,1988,9999
BOL,PER,27a,1988,9999
BOL,VEN,27a,1988,2006
COL,ECU,27a,1988,9999
COL,PER,27a,1988,9999
COL,VEN,27a,1988,2006
ECU,PER,27a,1988,9999
ECU,VEN,27a,1988,2006
PER,VEN,27a,1988,2006
BOL,COL,23a,1997,9999
BOL,ECU,23a,1997,9999
BOL,PER,23a,1997,9999
BOL,VEN,23a,1997,9999
COL,ECU,23a,1997,9999
COL,PER,23a,1997,9999
COL,VEN,23a,1997,9999
ECU,PER,23a,1997,9999
ECU,VEN,23a,1997,9999
PER,VEN,23a,1997,9999
AND,BEL,28,1991,9999
AND,DNK,28,1991,9999
AND,FRA,28,1991,9999
AND,DEU,28,1991,9999
AND,GRC,28,1991,9999
AND,IRL,28,1991,9999
AND,ITA,28,1991,9999
AND,LUX,28,1991,9999
AND,NLD,28,1991,9999
AND,PRT,28,1991,9999
AND,ESP,28,1991,9999
AND,GBR,28,1991,2020
AND,AUT,28+1,1995,9999
AND,FIN,28+1,1995,9999
AND,SWE,28+1,1995,9999
AND,CYP,28+2,2004,9999
AND,CZE,28+2,2004,9999
AND,EST,28+2,2004,9999
AND,HUN,28+2,2004,9999
AND,LVA,28+2,2004,9999
AND,LTU,28+2,2004,9999
AND,MLT,28+2,2004,9999
AND,POL,28+2,2004,9999
AND,SVK,28+2,2004,9999
AND,SVN,28+2,2004,9999
AND,BGR,28+3,2007,9999
AND,ROU,28+3,2007,9999
AND,HRV,28+4,2013,9999
EGY,IRQ,29,1964,9999
EGY,JOR,29,1964,9999
EGY,SYR,29,1964,9999
IRQ,JOR,29,1964,9999
IRQ,SYR,29,1964,9999
JOR,SYR,29,1964,9999
DZA,LBY,30,1989,9999
DZA,MRT,30,1989,9999
DZA,MAR,30,1989,9999
DZA,TUN,30,1989,9999
LBY,MRT,30,1989,9999
LBY,MAR,30,1989,9999
LBY,TUN,30,1989,9999
MRT,MAR,30,1989,9999
MRT,TUN,30,1989,9999
MAR,TUN,30,1989,9999
ARG,BOL,31,1992,9999
ARG,BRA,32,1987,9999
ARG,BRA,33,1989,9999
ARG,BRA,34,1990,9999
ARG,CHL,35,1991,9999
ARG,COL,36,1988,9999
ARG,CRI,37,1983,9999
ARG,CUB,39,2000,9999
ARG,ECU,40,1984,9999
ARG,ECU,41,1993,9999
ARG,MEX,43,1987,9999
ARG,PRY,45,1989,9999
ARG,PER,46,1988,9999
ARG,URY,47,2003,9999
ARG,VEN,48,1988,9999
ARG,VEN,49,1995,9999
ARM,BLR,50,2003,9999
ARM,EST,51,2002,9999
ARM,GEO,52,1998,9999
ARM,IRN,53,1997,9999
ARM,KAZ,54,2002,9999
ARM,KGZ,55,1995,9999
ARM,MDA,56,1995,9999
ARM,RUS,57,1993,9999
ARM,TJK,58,1994,9999
ARM,TKM,59,1996,9999
ARM,UKR,60,1996,9999
BEL,KEN,61,1971,9999
BEL,TZA,61,1971,9999
BEL,UGA,61,1971,9999
FRA,KEN,61,1971,9999
FRA,TZA,61,1971,9999
FRA,UGA,61,1971,9999
DEU,KEN,61,1971,9999
DEU,TZA,61,1971,9999
DEU,UGA,61,1971,9999
ITA,KEN,61,1971,9999
ITA,TZA,61,1971,9999
ITA,UGA,61,1971,9999
KEN,LUX,61,1971,9999
KEN,NLD,61,1971,9999
LUX,TZA,61,1971,9999
LUX,UGA,61,1971,9999
NLD,TZA,61,1971,9999
NLD,UGA,61,1971,9999
BGD,CHN,62,2006,9999
BGD,IND,62,2006,9999
BGD,LAO,62,2006,9999
BGD,KOR,62,2006,9999
BGD,LKA,62,2006,9999
CHN,IND,62,2006,9999
CHN,LAO,62,2006,9999
CHN,KOR,62,2006,9999
CHN,LKA,62,2006,9999
IND,LAO,62,2006,9999
IND,KOR,62,2006,9999
IND,LKA,62,2006,9999
LAO,KOR,62,2006,9999
LAO,LKA,62,2006,9999
KOR,LKA,62,2006,9999
BGD,MNG,62+1,2013,9999
CHN,MNG,62+1,2013,9999
IND,MNG,62+1,2013,9999
LAO,MNG,62+1,2013,9999
MNG,KOR,62+1,2013,9999
MNG,LKA,62+1,2013,9999
ATG,BHS,63,1995,9999
ATG,BRB,63,1995,9999
ATG,BLZ,63,1995,9999
ATG,COL,63,1995,9999
ATG,CRI,63,1995,9999
ATG,CUB,63,1995,9999
ATG,DMA,63,1995,9999
ATG,DOM,63,1995,9999
ATG,SLV,63,1995,9999
ATG,GRD,63,1995,9999
ATG,GTM,63,1995,9999
ATG,GUY,63,1995,9999
ATG,HTI,63,1995,9999
ATG,HND,63,1995,9999
ATG,JAM,63,1995,9999
ATG,MEX,63,1995,9999
ATG,NIC,63,1995,9999
ATG,PAN,63,1995,9999
ATG,KNA,63,1995,9999
ATG,LCA,63,1995,9999
ATG,VCT,63,1995,9999
ATG,SUR,63,1995,9999
ATG,TTO,63,1995,9999
ATG,VEN,63,1995,9999
BHS,BRB,63,1995,9999
BHS,BLZ,63,1995,9999
BHS,COL,63,1995,9999
BHS,CRI,63,1995,9999
BHS,CUB,63,1995,9999
BHS,DMA,63,1995,9999
BHS,DOM,63,1995,9999
BHS,SLV,63,1995,9999
BHS,GRD,63,1995,9999
BHS,GTM,63,1995,9999
BHS,GUY,63,1995,9999
BHS,HTI,63,1995,9999
BHS,HND,63,1995,9999
BHS,JAM,63,1995,9999
BHS,MEX,63,1995,9999
BHS,NIC,63,1995,9999
BHS,PAN,63,1995,9999
BHS,KNA,63,1995,9999
BHS,LCA,63,1995,9999
BHS,VCT,63,1995,9999
BHS,SUR,63,1995,9999
BHS,TTO,63,1995,9999
BHS,VEN,63,1995,9999
BRB,BLZ,63,1995,9999
BRB,COL,63,1995,9999
BRB,CRI,63,1995,9999
BRB,CUB,63,1995,9999
BRB,DMA,63,1995,9999
BRB,DOM,63,1995,9999
BRB,SLV,63,1995,9999
BRB,GRD,63,1995,9999
BRB,GTM,63,1995,9999
BRB,GUY,63,1995,9999
BRB,HTI,63,1995,9999
BRB,HND,63,1995,9999
BRB,JAM,63,1995,9999
BRB,MEX,63,1995,9999
BRB,NIC,63,1995,9999
BRB,PAN,63,1995,9999
BRB,KNA,63,1995,9999
BRB,LCA,63,1995,9999
BRB,VCT,63,1995,9999
BRB,SUR,63,1995,9999
BRB,TTO,63,1995,9999
BRB,VEN,63,1995,9999
BLZ,COL,63,1995,9999
BLZ,CRI,63,1995,9999
BLZ,CUB,63,1995,9999
BLZ,DMA,63,1995,9999
BLZ,DOM,63,1995,9999
BLZ,SLV,63,1995,9999
BLZ,GRD,63,1995,9999
BLZ,GTM,63,1995,9999
BLZ,GUY,63,1995,9999
BLZ,HTI,63,1995,9999
BLZ,HND,63,1995,9999
BLZ,JAM,63,1995,9999
BLZ,MEX,63,1995,9999
BLZ,NIC,63,1995,9999
BLZ,PAN,63,1995,9999
BLZ,KNA,63,1995,9999
BLZ,LCA,63,1995,9999
BLZ,VCT,63,1995,9999
BLZ,SUR,63,1995,9999
BLZ,TTO,63,1995,9999
BLZ,VEN,63,1995,9999
COL,CRI,63,1995,9999
COL,CUB,63,1995,9999
COL,DMA,63,1995,9999
COL,DOM,63,1995,9999
COL,SLV,63,1995,9999
COL,GRD,63,1995,9999
COL,GTM,63,1995,9999
COL,GUY,63,1995,9999
COL,HTI,63,1995,9999
COL,HND,63,1995,9999
COL,JAM,63,1995,9999
COL,MEX,63,1995,9999
COL,NIC,63,1995,9999
COL,PAN,63,1995,9999
COL,KNA,63,1995,9999
COL,LCA,63,1995,9999
COL,VCT,63,1995,9999
COL,SUR,63,1995,9999
COL,TTO,63,1995,9999
COL,VEN,63,1995,9999
CRI,CUB,63,1995,9999
CRI,DMA,63,1995,9999
CRI,DOM,63,1995,9999
CRI,SLV,63,1995,9999
CRI,GRD,63,1995,9999
CRI,GTM,63,1995,9999
CRI,GUY,63,1995,9999
CRI,HTI,63,1995,9999
CRI,HND,63,1995,9999
CRI,JAM,63,1995,9999
CRI,MEX,63,1995,9999
CRI,NIC,63,1995,9999
CRI,PAN,63,1995,9999
CRI,KNA,63,1995,9999
CRI,LCA,63,1995,9999
CRI,VCT,63,1995,9999
CRI,SUR,63,1995,9999
CRI,TTO,63,1995,9999
CRI,VEN,63,1995,9999
CUB,DMA,63,1995,9999
CUB,DOM,63,1995,9999
CUB,SLV,63,1995,9999
CUB,GRD,63,1995,9999
CUB,GTM,63,1995,9999
CUB,GUY,63,1995,9999
CUB,HTI,63,1995,9999
CUB,HND,63,1995,9999
CUB,JAM,63,1995,9999
CUB,MEX,63,1995,9999
CUB,NIC,63,1995,9999
CUB,PAN,63,1995,9999
CUB,KNA,63,1995,9999
CUB,LCA,63,1995,9999
CUB,VCT,63,1995,9999
CUB,SUR,63,1995,9999
CUB,TTO,63,1995,9999
CUB,VEN,63,1995,9999
DMA,DOM,63,1995,9999
DMA,SLV,63,1995,9999
DMA,GRD,63,1995,9999
DMA,GTM,63,1995,9999
DMA,GUY,63,1995,9999
DMA,HTI,63,1995,9999
DMA,HND,63,1995,9999
DMA,JAM,63,1995,9999
DMA,MEX,63,1995,9999
DMA,NIC,63,1995,9999
DMA,PAN,63,1995,9999
DMA,KNA,63,1995,9999
DMA,LCA,63,1995,9999
DMA,VCT,63,1995,9999
DMA,SUR,63,1995,9999
DMA,TTO,63,1995,9999
DMA,VEN,63,1995,9999
DOM,SLV,63,1995,9999
DOM,GRD,63,1995,9999
DOM,GTM,63,1995,9999
DOM,GUY,63,1995,9999
DOM,HTI,63,1995,9999
DOM,HND,63,1995,9999
DOM,JAM,63,1995,9999
DOM,MEX,63,1995,9999
DOM,NIC,63,1995,9999
DOM,PAN,63,1995,9999
DOM,KNA,63,1995,9999
DOM,LCA,63,1995,9999
DOM,VCT,63,1995,9999
DOM,SUR,63,1995,9999
DOM,TTO,63,1995,9999
DOM,VEN,63,1995,9999
SLV,GRD,63,1995,9999
SLV,GTM,63,1995,9999
SLV,GUY,63,1995,9999
SLV,HTI,63,1995,9999
SLV,HND,63,1995,9999
SLV,JAM,63,1995,9999
SLV,MEX,63,1995,9999
SLV,NIC,63,1995,9999
SLV,PAN,63,1995,9999
SLV,KNA,63,1995,9999
SLV,LCA,63,1995,9999
SLV,VCT,63,1995,9999
SLV,SUR,63,1995,9999
SLV,TTO,63,1995,9999
