ISO3,year,D_pend
LKA,1997,0.0
LSO,1997,2.028669573257319
LTU,1997,1.7440909508384776
LUX,1997,0.0
LVA,1997,1.6915987565442476
MAR,1997,3.0
MCO,1997,0.0
MDA,1997,0.0
MDG,1997,0.0
MDV,1997,0.0
MEX,1997,0.0
MHL,1997,0.0
MKD,1997,0.0
MLI,1997,0.0
MLT,1997,0.0
MMR,1997,0.0
MOZ,1997,2.0582639714604865
MRT,1997,5.080380560684716e-13
MSR,1997,0.0
MUS,1997,1.999999999998058
MWI,1997,1.999999999998058
MYS,1997,0.0
NAM,1997,1.0000000000002411
NCL,1997,0.0
NER,1997,0.0
NGA,1997,0.0
NIC,1997,3.763090676883782
NIU,1997,0.0
NLD,1997,0.0
NOR,1997,0.0
NPL,1997,0.0
NRU,1997,0.0
NZL,1997,0.0
OMN,1997,0.5079365079365079
PAK,1997,0.0
PAN,1997,0.0
PCN,1997,0.0
PER,1997,0.9417360285374548
PHL,1997,0.0
PNG,1997,0.0
POL,1997,0.2603426490599601
PRK,1997,0.0
PRT,1997,0.0
PRY,1997,2.327027459614328e-12
PSE,1997,0.5079365079365077
PYF,1997,0.0
QAT,1997,0.5079365079365079
ROU,1997,0.044156721128580045
RUS,1997,0.0
RWA,1997,0.0
SAU,1997,0.5079365079365079
SDN,1997,5.080380560684716e-13
SEN,1997,0.0
SGP,1997,0.0
SLB,1997,0.0
SLE,1997,0.0
SLV,1997,0.0
SMR,1997,0.0
SOM,1997,0.5079365079365079
SPM,1997,0.0
SRB,1997,0.0
STP,1997,0.0
SUR,1997,0.0
SVK,1997,1.9383162443986635e-06
SVN,1997,1.6375142878701543
SWE,1997,0.0
SWZ,1997,1.9999999999980282
SYC,1997,0.0
SYR,1997,0.5079365079365079
TCA,1997,0.0
TCD,1997,0.2413793103445867
TGO,1997,0.0
THA,1997,0.0
TJK,1997,0.0
TKM,1997,0.0
TON,1997,0.0
TTO,1997,0.0
TUN,1997,2.999999999997508
TUR,1997,1.8527401834944612e-12
TUV,1997,0.0
TZA,1997,1.0582639714615008
UGA,1997,0.0
UKR,1997,0.0
URY,1997,2.3874235921539366e-12
USA,1997,0.0
UZB,1997,0.0
VCT,1997,0.0
VEN,1997,0.09401582034948053
VNM,1997,0.0
VUT,1997,0.0
WLF,1997,0.0
WSM,1997,0.0
YEM,1997,0.5079365079365079
YUG,1997,0.0
ZAF,1997,2.492063492061
ZMB,1997,1.999999999998058
ZWE,1997,1.0000000000000582
ABW,1998,0.0
AGO,1998,2.0583534876550402e-12
AIA,1998,0.0
AND,1998,0.0
ARE,1998,0.0
ARG,1998,1.8198775819655566e-12
ARM,1998,0.0
ATG,1998,0.5684528768910431
AUS,1998,0.0
AUT,1998,0.0
AZE,1998,0.0
BDI,1998,1.3002932064409833e-12
BEL,1998,0.0
BEN,1998,0.0
BFA,1998,0.0
BGD,1998,0.0
BGR,1998,0.12169496182727091
BHR,1998,0.0
BHS,1998,0.6309213867795309
BLR,1998,0.0
BLZ,1998,0.6309213867794381
BMU,1998,0.0
BOL,1998,0.093697216566345
BRA,1998,1.908695423935569e-12
BRB,1998,0.6309213867794381
BRN,1998,0.0
BTN,1998,0.0
BWA,1998,2.028669573257319
CAF,1998,0.2413793103445867
CAN,1998,0.0
CHE,1998,0.0
CHL,1998,1.0000188797863139
CIV,1998,0.0
CMR,1998,0.2413793103445867
COD,1998,1.3002932064409833e-12
COG,1998,0.2413793103445867
COK,1998,0.0
COL,1998,9.414691248821327e-14
COM,1998,2.0583534876550402e-12
CPV,1998,0.0
CRI,1998,0.3042273307799759
CUB,1998,0.0
CYM,1998,0.0
CYP,1998,0.0
CZE,1998,1.421540786417097e-06
DEU,1998,0.0
DJI,1998,1.5503154315865686e-12
DMA,1998,0.5684528768910431
DNK,1998,0.0
DOM,1998,5.691358024691358
DZA,1998,0.0
ECU,1998,0.7664679591203356
EGY,1998,2.014150918169438
ERI,1998,2.999822612537173e-12
ESH,1998,0.0
ESP,1998,0.0
EST,1998,4.35885587179996e-06
ETH,1998,2.0583534876550402e-12
FIN,1998,0.0
FJI,1998,0.0
FRA,1998,0.0
FRO,1998,0.0
FSM,1998,0.0
GAB,1998,0.2413793103445867
GBR,1998,0.0
GEO,1998,0.0
GHA,1998,0.0
GIN,1998,0.0
GMB,1998,0.0
GNB,1998,0.0
GNQ,1998,0.2413793103445867
GRC,1998,0.0
GRD,1998,0.5684528768910431
GRL,1998,0.0
GTM,1998,3.911494252873564
GUY,1998,0.6309213867794381
HND,1998,3.911494252873564
HRV,1998,0.0
HTI,1998,0.0
HUN,1998,5.174832971999166e-05
IDN,1998,0.0
IND,1998,0.9999999999990001
IRL,1998,0.0
IRN,1998,0.0
IRQ,1998,0.0
ISL,1998,0.0
ISR,1998,0.0
ITA,1998,0.0
JAM,1998,0.6309213867794381
JOR,1998,2.9999999999975078
KAZ,1998,0.0
KEN,1998,1.255884285455977e-12
KGZ,1998,0.0
KHM,1998,0.0
KIR,1998,0.0
KNA,1998,0.5684528768910431
KOR,1998,0.0
KWT,1998,0.0
LAO,1998,0.0
LBN,1998,0.0
LBR,1998,0.0
LBY,1998,0.0
LCA,1998,0.5684528768910431
LIE,1998,0.0
LKA,1998,0.9999999999990001
LSO,1998,2.028669573257319
LTU,1998,2.0002658054352196e-06
LUX,1998,0.0
LVA,1998,0.018146540572427483
MAR,1998,3.249937011841774
MCO,1998,0.0
MDA,1998,0.0
MDG,1998,2.0583534876550402e-12
MDV,1998,0.0
MEX,1998,0.0
MHL,1998,0.0
MKD,1998,0.0
MLI,1998,0.0
MLT,1998,0.0
MMR,1998,0.0
MOZ,1998,2.0582639714604865
MRT,1998,0.0
MSR,1998,0.06051636895489043
MUS,1998,2.000000000000058
MWI,1998,2.000000000000058
MYS,1998,0.0
NAM,1998,1.0000000000022413
NCL,1998,0.0
NER,1998,0.0
NGA,1998,0.0
NIC,1998,0.2926848304242933
NIU,1998,0.0
NLD,1998,0.0
NOR,1998,0.0
NPL,1998,0.0
NRU,1998,0.0
NZL,1998,0.0
OMN,1998,0.0
PAK,1998,0.0
PAN,1998,0.0
PCN,1998,0.0
PER,1998,0.7910304841476119
PHL,1998,0.0
PNG,1998,0.0
POL,1998,0.25986604868471996
PRK,1998,0.0
PRT,1998,0.0
PRY,1998,2.327027459614328e-12
PSE,1998,0.0
PYF,1998,0.0
QAT,1998,0.0
ROU,1998,0.0012711249475181319
RUS,1998,0.0
RWA,1998,1.3002932064409833e-12
SAU,1998,0.0
SDN,1998,1.7332801860447944e-12
SEN,1998,0.0
SGP,1998,0.0
SLB,1998,0.0
SLE,1998,0.0
SLV,1998,3.763090676883782
SMR,1998,0.0
SOM,1998,0.0
SPM,1998,0.0
SRB,1998,0.0
STP,1998,0.0
SUR,1998,1.0158730158732605
SVK,1998,4.6940758569036234e-07
SVN,1998,1.659137751688367
SWE,1998,0.0
SWZ,1998,2.0000000000000284
SYC,1998,0.0
SYR,1998,0.0
TCA,1998,0.0
TCD,1998,0.2413793103445867
TGO,1998,0.0
THA,1998,0.0
TJK,1998,0.0
TKM,1998,0.0
TON,1998,0.0
TTO,1998,0.6309213867794381
TUN,1998,0.0
TUR,1998,8.704148513061227e-14
TUV,1998,0.0
TZA,1998,1.0582639714627424
UGA,1998,1.255884285455977e-12
UKR,1998,0.0
URY,1998,2.3874235921539366e-12
USA,1998,0.0
UZB,1998,0.0
VCT,1998,0.5684528768910431
VEN,1998,0.09401582034948053
VNM,1998,0.0
VUT,1998,0.0
WLF,1998,0.0
WSM,1998,0.0
YEM,1998,0.0
YUG,1998,0.0
ZAF,1998,2.492063492061
ZMB,1998,2.000000000000058
ZWE,1998,1.0000000000020584
ABW,1999,0.0
AGO,1999,0.0
AIA,1999,0.0
AND,1999,0.0
ARE,1999,0.0
ARG,1999,1.8198775819655566e-12
ARM,1999,0.0
ATG,1999,0.5684528768910431
AUS,1999,0.0
AUT,1999,0.0
AZE,1999,0.0
BDI,1999,0.0
BEL,1999,0.0
BEN,1999,0.0
BFA,1999,0.0
BGD,1999,0.0
BGR,1999,0.04438727379534857
BHR,1999,0.0
BHS,1999,0.6309213867795309
BLR,1999,7.585043704239069e-13
BLZ,1999,0.6309213867794381
BMU,1999,0.0
BOL,1999,0.093697216566345
BRA,1999,1.864286502950563e-12
BRB,1999,0.6309213867794381
BRN,1999,0.0
BTN,1999,0.0
BWA,1999,2.028669573257319
CAF,1999,0.0
CAN,1999,0.0
CHE,1999,0.0
CHL,1999,8.775202786637237e-13
CIV,1999,0.0
CMR,1999,0.0
COD,1999,0.0
COG,1999,0.0
COK,1999,0.0
COL,1999,9.237055564881302e-14
COM,1999,0.0
CPV,1999,0.0
CRI,1999,0.32673785191125493
CUB,1999,2.5874840357598976
CYM,1999,0.0
CYP,1999,0.0
CZE,1999,2.7641070854400596e-07
DEU,1999,0.0
DJI,1999,0.0
DMA,1999,0.5684528768910431
DNK,1999,0.0
DOM,1999,5.691358024691358
DZA,1999,0.0
ECU,1999,0.760514858146764
EGY,1999,0.0
ERI,1999,0.0
ESH,1999,0.0
ESP,1999,0.0
EST,1999,4.35885587179996e-06
ETH,1999,0.0
FIN,1999,0.0
FJI,1999,0.0
FRA,1999,0.0
FRO,1999,0.0
FSM,1999,0.0
GAB,1999,0.0
GBR,1999,0.0
GEO,1999,0.0
GHA,1999,0.0
GIN,1999,0.0
GMB,1999,0.0
GNB,1999,0.0
GNQ,1999,0.0
GRC,1999,0.0
GRD,1999,0.5684528768910431
GRL,1999,0.0
GTM,1999,4.209899692063783
GUY,1999,0.6309213867794381
HND,1999,4.200915238846274
HRV,1999,0.0
HTI,1999,0.0
HUN,1999,1.230535135210431e-05
IDN,1999,0.0
IND,1999,0.9999999999990001
IRL,1999,0.0
IRN,1999,0.0
IRQ,1999,0.0
ISL,1999,0.0
ISR,1999,0.0
ITA,1999,0.0
JAM,1999,0.6309213867794381
JOR,1999,2.492063492061
KAZ,1999,7.585043704239069e-13
KEN,1999,0.044200254212964474
KGZ,1999,7.585043704239069e-13
KHM,1999,0.0
KIR,1999,0.0
KNA,1999,0.5684528768910431
KOR,1999,0.0
KWT,1999,0.0
LAO,1999,0.0
LBN,1999,0.0
LBR,1999,0.0
LBY,1999,0.0
LCA,1999,0.5684528768910431
LIE,1999,0.0
LKA,1999,0.9999999999990001
LSO,1999,2.028669573257319
LTU,1999,2.0002658054352196e-06
LUX,1999,0.0
LVA,1999,6.50368971388815e-06
MAR,1999,2.4922286456785514e-12
MCO,1999,0.0
MDA,1999,0.0
MDG,1999,0.0
MDV,1999,0.0
MEX,1999,0.0
MHL,1999,0.0
MKD,1999,2.492063492061373
MLI,1999,0.0
MLT,1999,0.0
MMR,1999,0.0
MOZ,1999,2.0582639714604865
MRT,1999,0.0
MSR,1999,0.06051636895489043
MUS,1999,1.9999999999979998
MWI,1999,1.9999999999979998
MYS,1999,0.0
NAM,1999,1.0
NCL,1999,0.0
NER,1999,0.0
NGA,1999,0.0
NIC,1999,0.3143412938432082
NIU,1999,0.0
NLD,1999,0.0
NOR,1999,0.0
NPL,1999,0.0
NRU,1999,0.0
NZL,1999,0.0
OMN,1999,0.0
PAK,1999,0.0
PAN,1999,0.0
PCN,1999,0.0
PER,1999,0.7664437434981748
PHL,1999,0.0
PNG,1999,0.0
POL,1999,0.0072571744185312426
PRK,1999,0.0
PRT,1999,0.0
PRY,1999,2.327027459614328e-12
PSE,1999,0.0
PYF,1999,0.0
QAT,1999,0.0
ROU,1999,0.0
RUS,1999,7.585043704239069e-13
RWA,1999,0.0
SAU,1999,0.0
SDN,1999,0.0
SEN,1999,0.0
SGP,1999,0.0
SLB,1999,0.0
SLE,1999,0.0
SLV,1999,4.041530920841266
SMR,1999,0.0
SOM,1999,0.0
SPM,1999,0.0
SRB,1999,0.0
STP,1999,0.0
SUR,1999,1.0158730158732605
SVK,1999,9.12736970448691e-08
SVN,1999,0.02174976510494453
SWE,1999,0.0
SWZ,1999,1.9999999999979998
SYC,1999,0.0
SYR,1999,0.0
TCA,1999,0.0
TCD,1999,0.0
TGO,1999,0.0
THA,1999,0.0
TJK,1999,7.585043704239069e-13
TKM,1999,0.0
TON,1999,0.0
TTO,1999,0.6309213867794381
TUN,1999,0.0
TUR,1999,1.0587086762825493e-12
TUV,1999,0.0
TZA,1999,1.05826397146153
UGA,1999,0.044200254212964474
UKR,1999,0.0
URY,1999,2.3874235921539366e-12
USA,1999,0.0
UZB,1999,0.0
VCT,1999,0.5684528768910431
VEN,1999,0.1895822613036673
VNM,1999,0.0
VUT,1999,0.0
WLF,1999,0.0
WSM,1999,0.0
YEM,1999,0.0
YUG,1999,0.0
ZAF,1999,4.49206349206
ZMB,1999,1.9999999999979998
ZWE,1999,1.0
ABW,2000,0.0
AGO,2000,0.0
AIA,2000,0.0
AND,2000,0.0
ARE,2000,0.0
ARG,2000,1.8198775819655566e-12
ARM,2000,0.0
ATG,2000,0.5982307727257998
AUS,2000,0.0
AUT,2000,0.0
AZE,2000,0.0
BDI,2000,0.0
BEL,2000,0.0
BEN,2000,0.0
BFA,2000,0.0
BGD,2000,0.0
BGR,2000,0.0
BHR,2000,0.0
BHS,2000,0.6914377557339737
BIH,2000,1.0158730158730158
BLR,2000,7.585043704239069e-13
BLZ,2000,0.6914377557338809
BMU,2000,0.0
BOL,2000,0.09449660413787342
BRA,2000,1.864286502950563e-12
BRB,2000,0.6914377557338809
BRN,2000,0.0
BTN,2000,0.0
BWA,2000,0.0
CAF,2000,0.0
CAN,2000,0.0
CHE,2000,0.0
CHL,2000,8.775202786637237e-13
CIV,2000,0.0
CMR,2000,0.0
COD,2000,0.0
COG,2000,0.0
COK,2000,0.0
COL,2000,9.592326932761353e-14
COM,2000,0.0
CPV,2000,0.0
CRI,2000,0.32673785191125493
CUB,2000,3.1734645949801843
CYM,2000,0.0
CYP,2000,0.0
CZE,2000,2.7641070854400596e-07
DEU,2000,0.0
DJI,2000,0.0
DMA,2000,0.5982307727257998
DNK,2000,0.0
DOM,2000,5.691358024691358
DZA,2000,0.0
ECU,2000,0.782746028676713
EGY,2000,0.0
ERI,2000,0.0
ESH,2000,0.0
ESP,2000,0.0
EST,2000,4.35885587179996e-06
ETH,2000,0.0
FIN,2000,0.0
FJI,2000,0.0
FRA,2000,0.0
FRO,2000,0.0
FSM,2000,0.0
GAB,2000,0.0
GBR,2000,0.0
GEO,2000,0.0
GHA,2000,0.0
GIN,2000,0.0
GMB,2000,0.0
GNB,2000,0.0
GNQ,2000,0.0
GRC,2000,0.0
GRD,2000,0.5982307727257998
GRL,2000,0.0
GTM,2000,4.22914790056397
GUY,2000,0.6914377557338809
HND,2000,4.228045857445815
HRV,2000,0.31026663538978827
HTI,2000,0.0
HUN,2000,2.703312940610658e-06
IDN,2000,0.0
IND,2000,0.9999999999990001
IRL,2000,0.0
IRN,2000,0.0
IRQ,2000,0.0
ISL,2000,0.0
ISR,2000,0.0
ITA,2000,0.0
JAM,2000,0.6914377557338809
JOR,2000,3.492063492061
KAZ,2000,7.585043704239069e-13
KEN,2000,0.0
KGZ,2000,7.585043704239069e-13
KHM,2000,0.0
KIR,2000,0.0
KNA,2000,0.5982307727257998
KOR,2000,0.0
KWT,2000,0.0
LAO,2000,0.0
LBN,2000,0.0
LBR,2000,0.0
LBY,2000,0.0
LCA,2000,0.5982307727257998
LIE,2000,0.0
LKA,2000,0.9999999999990001
LSO,2000,0.0
LTU,2000,0.0
LUX,2000,0.0
LVA,2000,0.0
MAR,2000,0.0
MCO,2000,0.0
MDA,2000,0.0
MDG,2000,0.0
MDV,2000,0.0
MEX,2000,0.0
MHL,2000,0.0
MKD,2000,1.2421264802214758
MLI,2000,0.0
MLT,2000,0.0
MMR,2000,0.0
MOZ,2000,0.0
MRT,2000,0.0
MSR,2000,0.09029426478958591
MUS,2000,0.0
MWI,2000,0.0
MYS,2000,0.0
NAM,2000,0.0
NCL,2000,0.0
NER,2000,0.0
NGA,2000,0.0
NIC,2000,0.3143412938432082
NIU,2000,0.0
NLD,2000,0.0
NOR,2000,0.0
NPL,2000,0.0
NRU,2000,0.0
NZL,2000,2.2421264802210876
OMN,2000,0.0
PAK,2000,0.0
PAN,2000,0.0
PCN,2000,0.0
PER,2000,0.7903373148319854
PHL,2000,0.0
PNG,2000,0.0
POL,2000,1.4383585389410314e-06
PRK,2000,0.0
PRT,2000,0.0
PRY,2000,2.327027459614328e-12
PSE,2000,0.0
PYF,2000,0.0
QAT,2000,0.0
ROU,2000,0.0
RUS,2000,1.2413793103443451
RWA,2000,0.0
SAU,2000,0.0
SDN,2000,0.0
SEN,2000,0.0
SGP,2000,2.492063492063492
SLB,2000,0.0
SLE,2000,0.0
SLV,2000,4.0673146292975675
SMR,2000,0.0
SOM,2000,0.0
SPM,2000,0.0
SRB,2000,1.999999999998
STP,2000,0.0
SUR,2000,1.2658100277150948
SVK,2000,9.12736970448691e-08
SVN,2000,8.432410325553974e-08
SWE,2000,0.0
SWZ,2000,0.0
SYC,2000,0.0
SYR,2000,0.0
TCA,2000,0.0
TCD,2000,0.0
TGO,2000,0.0
THA,2000,0.0
TJK,2000,7.585043704239069e-13
TKM,2000,0.0
TON,2000,0.0
TTO,2000,0.6914377557338809
TUN,2000,0.0
TUR,2000,0.0
TUV,2000,0.0
TZA,2000,0.0
UGA,2000,0.0
UKR,2000,0.0
URY,2000,2.3874235921539366e-12
USA,2000,1.7674750552032492e-13
UZB,2000,0.0
VCT,2000,0.5982307727257998
VEN,2000,0.18960095539373434
VNM,2000,1.0158730158740314
VUT,2000,0.0
WLF,2000,0.0
WSM,2000,0.0
YEM,2000,0.0
YUG,2000,0.0
ZAF,2000,0.0
ZMB,2000,0.0
ZWE,2000,0.0
ABW,2001,0.0
AGO,2001,0.0
AIA,2001,0.0
AND,2001,0.0
ARE,2001,2.492063492061
ARG,2001,1.8198775819655566e-12
ARM,2001,0.0
ATG,2001,0.023741613300515496
AUS,2001,0.0
AUT,2001,0.0
AZE,2001,0.0
BDI,2001,0.0
BEL,2001,0.0
BEN,2001,0.0
BFA,2001,0.0
BGD,2001,0.0
BGR,2001,0.03646923172103733
BHR,2001,2.492063492061
BHS,2001,0.04824908509374737
BIH,2001,0.4998740236835475
BLR,2001,0.0
BLZ,2001,0.04824908509367276
BMU,2001,0.0
BOL,2001,0.09449660413787342
BRA,2001,1.864286502950563e-12
BRB,2001,0.04824908509367276
BRN,2001,0.0
BTN,2001,0.0
BWA,2001,0.0
CAF,2001,0.0
CAN,2001,1.000088900582341e-12
CHE,2001,0.0
CHL,2001,8.775202786637237e-13
CHN,2001,0.0
CIV,2001,0.0
CMR,2001,0.0
COD,2001,0.0
COG,2001,0.0
COK,2001,0.0
COL,2001,9.237055564881302e-14
COM,2001,0.0
CPV,2001,0.0
CRI,2001,0.023252545206635666
CUB,2001,0.01834286131439411
CYM,2001,0.0
CYP,2001,0.0
CZE,2001,2.7641070854400596e-07
DEU,2001,0.0
DJI,2001,0.0
DMA,2001,0.023741613300515496
DNK,2001,0.0
DOM,2001,0.0
DZA,2001,0.0
ECU,2001,0.7588456675219897
EGY,2001,0.8230088495591743
ERI,2001,0.0
ESH,2001,0.0
ESP,2001,0.0
EST,2001,0.011952125631738753
ETH,2001,0.0
FIN,2001,0.0
FJI,2001,0.0
FRA,2001,0.0
FRO,2001,0.0
FSM,2001,0.0
GAB,2001,0.0
GBR,2001,0.0
GEO,2001,0.0
GHA,2001,0.0
GIN,2001,0.0
GMB,2001,0.0
GNB,2001,0.0
GNQ,2001,0.0
GRC,2001,0.0
GRD,2001,0.023741613300515496
GRL,2001,0.0
GTM,2001,8.79296635503124e-14
GUY,2001,0.04824908509367276
HND,2001,9.592326932761353e-14
HRV,2001,3.1160850749988813
HTI,2001,0.0
HUN,2001,1.145130077873091e-06
IDN,2001,0.0
IND,2001,0.0
IRL,2001,0.0
IRN,2001,0.0
IRQ,2001,0.0
ISL,2001,0.0
ISR,2001,8.881784197001252e-16
ITA,2001,0.0
JAM,2001,0.04824908509367276
JOR,2001,1.864985382749044
KAZ,2001,0.0
KEN,2001,0.0
KGZ,2001,0.0
KHM,2001,0.0
KIR,2001,0.0
KNA,2001,0.023741613300515496
KOR,2001,0.0
KWT,2001,2.492063492061508
LAO,2001,0.0
LBN,2001,0.0
LBR,2001,0.0
LBY,2001,0.0
LCA,2001,0.023741613300515496
LIE,2001,0.0
LKA,2001,0.0
LSO,2001,0.0
LTU,2001,9.842577775032169e-07
LUX,2001,0.0
LVA,2001,0.0
MAR,2001,0.0
MCO,2001,0.0
MDA,2001,0.0
MDG,2001,0.0
MDV,2001,0.0
MEX,2001,0.0
MHL,2001,0.0
MKD,2001,1.5079365079363183
MLI,2001,0.0
MLT,2001,0.0
MMR,2001,0.0
MOZ,2001,0.0
MRT,2001,0.0
MSR,2001,0.02374161329962199
MUS,2001,0.0
MWI,2001,0.0
MYS,2001,0.0
NAM,2001,0.0
NCL,2001,0.0
NER,2001,0.0
NGA,2001,0.0
NIC,2001,0.021656463418914917
NIU,2001,0.0
NLD,2001,0.0
NOR,2001,0.0
NPL,2001,0.0
NRU,2001,0.0
NZL,2001,0.0
OMN,2001,2.492063492061
PAK,2001,0.0
PAN,2001,0.0
PCN,2001,0.0
PER,2001,0.7825142609889824
PHL,2001,0.0
PNG,2001,0.0
POL,2001,1.4383585389410314e-06
PRK,2001,0.0
PRT,2001,0.0
PRY,2001,2.312816604899126e-12
PSE,2001,0.0
PYF,2001,0.0
QAT,2001,2.492063492061
ROU,2001,0.0
RUS,2001,1.2413793103435866
RWA,2001,0.0
SAU,2001,2.492063492061
SDN,2001,0.0
SEN,2001,0.0
SGP,2001,0.0
SLB,2001,0.0
SLE,2001,0.0
SLV,2001,9.414691248821327e-14
SMR,2001,0.0
SOM,2001,0.0
SPM,2001,0.0
SRB,2001,1.999999999998
STP,2001,0.0
SUR,2001,0.19927223593565824
SVK,2001,9.12736970448691e-08
SVN,2001,0.003515141416989387
SWE,2001,0.0
SWZ,2001,0.0
SYC,2001,0.0
SYR,2001,0.5079365079365079
TCA,2001,0.0
TCD,2001,0.0
TGO,2001,0.0
THA,2001,0.0
TJK,2001,0.0
TKM,2001,0.0
TON,2001,0.0
TTO,2001,0.04824908509367276
TUN,2001,0.0
TUR,2001,0.0
TUV,2001,0.0
TZA,2001,0.0
UGA,2001,0.0
UKR,2001,0.0
URY,2001,2.3874235921539366e-12
USA,2001,0.0
UZB,2001,0.0
VCT,2001,0.023741613300515496
VEN,2001,0.09307195955712544
VNM,2001,0.0
VUT,2001,0.0
WLF,2001,0.0
WSM,2001,0.0
YEM,2001,0.0
YUG,2001,0.0
ZAF,2001,0.0
ZMB,2001,0.0
ZWE,2001,0.0
ABW,2002,0.0
AGO,2002,0.0
AIA,2002,0.0
ALB,2002,0.7498110355253211
AND,2002,0.0
ARE,2002,2.492063492061
ARG,2002,1.8198775819655566e-12
ARM,2002,0.0
ATG,2002,0.023741613300515496
AUS,2002,0.0
AUT,2002,0.0
AZE,2002,0.999999999999241
BDI,2002,0.0
BEL,2002,0.0
BEN,2002,0.0
BFA,2002,0.0
BGD,2002,0.0
BGR,2002,0.010716372597061152
BHR,2002,2.492063492061
BHS,2002,0.04824908509374737
BIH,2002,2.1172504648470287
BLR,2002,0.0
BLZ,2002,0.04824908509367276
BMU,2002,0.0
BOL,2002,0.09449660413787342
BRA,2002,1.864286502950563e-12
BRB,2002,0.04824908509367276
BRN,2002,0.0
BTN,2002,0.0
BWA,2002,2.842170943040401e-14
CAF,2002,0.0
CAN,2002,0.0
CHE,2002,0.0
CHL,2002,1.2256862191861728e-13
CHN,2002,0.0
CIV,2002,0.0
CMR,2002,0.0
COD,2002,0.0
COG,2002,0.0
COK,2002,0.0
COL,2002,9.237055564881302e-14
COM,2002,0.0
CPV,2002,0.0
CRI,2002,0.0
CUB,2002,0.01834286131439411
CYM,2002,0.0
CYP,2002,0.0
CZE,2002,3.4313053465240273e-07
DEU,2002,0.0
DJI,2002,0.0
DMA,2002,0.023741613300515496
DNK,2002,0.0
DOM,2002,0.0
DZA,2002,1.4981409131230774
ECU,2002,0.7588456675219897
EGY,2002,0.8230088495591743
ERI,2002,0.0
ESH,2002,0.0
ESP,2002,0.0
EST,2002,0.0
ETH,2002,0.0
FIN,2002,0.0
FJI,2002,0.0
FRA,2002,0.0
FRO,2002,0.0
FSM,2002,0.0
GAB,2002,0.0
GBR,2002,0.0
GEO,2002,0.999999999999241
GHA,2002,0.0
GIN,2002,0.0
GMB,2002,0.0
GNB,2002,0.0
GNQ,2002,0.0
GRC,2002,0.0
GRD,2002,0.023741613300515496
GRL,2002,0.0
GTM,2002,1.0658141036401503e-14
GUY,2002,0.04824908509367276
HND,2002,1.1546319456101628e-14
HRV,2002,1.5703459189284539
HTI,2002,0.0
HUN,2002,1.421540786417097e-06
IDN,2002,0.0
IND,2002,0.0
IRL,2002,0.0
IRN,2002,0.0
IRQ,2002,0.0
ISL,2002,0.0
ISR,2002,0.0
ITA,2002,0.0
JAM,2002,0.04824908509367276
JOR,2002,0.12298487884277787
JPN,2002,0.0
KAZ,2002,0.0
KEN,2002,0.0
KGZ,2002,0.0
KHM,2002,0.0
KIR,2002,0.0
KNA,2002,0.023741613300515496
KOR,2002,0.0
KWT,2002,2.492063492061508
LAO,2002,0.0
LBN,2002,2.4690265486725664
LBR,2002,0.0
LBY,2002,0.0
LCA,2002,0.023741613300515496
LIE,2002,0.0
LKA,2002,9.99644811372491e-13
LSO,2002,2.842170943040401e-14
LTU,2002,0.0032989293437539757
LUX,2002,0.0
LVA,2002,0.007188823354529639
MAR,2002,0.0
MCO,2002,0.0
MDA,2002,0.9999999999991185
MDG,2002,0.0
MDV,2002,0.0
MEX,2002,0.0
MHL,2002,0.0
MKD,2002,0.5079365079367797
MLI,2002,0.0
MLT,2002,0.0
MMR,2002,0.0
MOZ,2002,0.0
MRT,2002,0.0
MSR,2002,0.02374161329962199
MUS,2002,0.0
MWI,2002,0.0
MYS,2002,0.0
NAM,2002,0.0
NCL,2002,0.0
NER,2002,0.0
NGA,2002,0.0
NIC,2002,3.552713678800501e-15
NIU,2002,0.0
NLD,2002,0.0
NOR,2002,0.0
NPL,2002,0.0
NRU,2002,0.0
NZL,2002,0.0
OMN,2002,2.492063492061
PAK,2002,0.999999999999
PAN,2002,3.941061941062153
PCN,2002,0.0
PER,2002,0.7825142609889824
PHL,2002,0.0
PNG,2002,0.0
POL,2002,1.7855485312523456e-06
PRK,2002,0.0
PRT,2002,0.0
PRY,2002,2.312816604899126e-12
PSE,2002,0.0
PYF,2002,0.0
QAT,2002,2.492063492061
ROU,2002,0.0001509765263341123
RUS,2002,1.2413793103435866
RWA,2002,0.0
SAU,2002,2.492063492061
SDN,2002,0.0
SEN,2002,0.0
SGP,2002,0.0
SLB,2002,0.0
SLE,2002,0.0
SLV,2002,8.881784197001252e-16
SMR,2002,0.0
SOM,2002,0.0
SPM,2002,0.0
SRB,2002,0.9841269841260001
STP,2002,0.0
SUR,2002,0.19927223593565824
SVK,2002,1.1330527893704812e-07
SVN,2002,5.150831938749434e-08
SWE,2002,0.0
SWZ,2002,0.0
SYC,2002,0.0
SYR,2002,0.0
TCA,2002,0.0
TCD,2002,0.0
TGO,2002,0.0
THA,2002,0.0
TJK,2002,0.0
TKM,2002,0.0
TON,2002,0.0
TTO,2002,0.04824908509367276
TUN,2002,0.0
TUR,2002,7.105427357601002e-15
TUV,2002,0.0
TZA,2002,0.0
UGA,2002,0.0
UKR,2002,7.336353746723034e-13
URY,2002,2.3874235921539366e-12
USA,2002,0.0
UZB,2002,0.0
VCT,2002,0.023741613300515496
VEN,2002,0.09307195955712544
VNM,2002,0.0
VUT,2002,0.0
WLF,2002,0.0
WSM,2002,0.0
YEM,2002,0.0
