ISO3,year,kaopen,ka_open,P_ka,P_strat,P_manuf,P_total,P_select,P_screen,P_interp
SDN,2010,-1.6875997,0.059658844,0.9403412,,,,,,
SDN,2011,-1.4358273,0.11931769,0.8806823,,,,,,
SDN,2012,-1.1840549,0.17897654,0.82102346,,,,,,
SDN,2013,-0.93228245,0.23863538,0.76136464,,,,,,
SDN,2014,-0.6805101,0.29829422,0.7017058,,,,,,
SDN,2015,-0.6805101,0.29829422,0.7017058,,,,,,
SDN,2016,-0.6805101,0.29829422,0.7017058,,,,,,
SDN,2017,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2018,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2019,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2020,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2021,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2022,0.39859986,0.5539952,0.4460048,,,,,,
SDN,2023,0.39859986,0.5539952,0.4460048,,,,,,
SEN,1970,-1.0021038,0.22209083,0.77790916,,,,,,
SEN,1971,-0.6084897,0.31535983,0.68464017,,,,,,
SEN,1972,-0.86026204,0.255701,0.744299,,,,,,
SEN,1973,-0.86026204,0.255701,0.744299,,,,,,
SEN,1974,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1975,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1976,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1977,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1978,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1979,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1980,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1981,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1982,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1983,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1984,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1985,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1986,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1987,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1988,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1989,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1990,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1991,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1992,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1993,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1994,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1995,-0.17476626,0.41813296,0.58186704,,,,,,
SEN,1996,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,1997,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,1998,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,1999,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2000,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2001,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2002,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2003,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2004,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2005,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2006,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2007,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2008,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2009,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2010,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2011,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2012,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2013,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2014,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2015,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2016,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2017,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2018,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2019,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2020,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2021,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2022,-1.2538762,0.16243199,0.83756804,,,,,,
SEN,2023,-1.2538762,0.16243199,0.83756804,,,,,,
SGP,1970,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1971,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1972,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1973,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1974,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1975,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1976,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1977,-0.17476626,0.41813296,0.58186704,,,,,,
SGP,1978,1.2737408,0.76136464,0.23863536,,,,,,
SGP,1979,1.5255132,0.82102346,0.17897654,,,,,,
SGP,1980,1.7772856,0.8806823,0.11931771,,,,,,
SGP,1981,2.029058,0.9403412,0.059658825,,,,,,
SGP,1982,2.2808304,1.0,0.0,,,,,,
SGP,1983,2.2808304,1.0,0.0,,,,,,
SGP,1984,2.2808304,1.0,0.0,,,,,,
SGP,1985,2.2808304,1.0,0.0,,,,,,
SGP,1986,2.2808304,1.0,0.0,,,,,,
SGP,1987,2.2808304,1.0,0.0,,,,,,
SGP,1988,2.2808304,1.0,0.0,,,,,,
SGP,1989,2.2808304,1.0,0.0,,,,,,
SGP,1990,2.2808304,1.0,0.0,,,,,,
SGP,1991,2.2808304,1.0,0.0,,,,,,
SGP,1992,2.2808304,1.0,0.0,,,,,,
SGP,1993,2.2808304,1.0,0.0,,,,,,
SGP,1994,2.2808304,1.0,0.0,,,,,,
SGP,1995,2.2808304,1.0,0.0,,,,,,
SGP,1996,2.2808304,1.0,0.0,,,,,,
SGP,1997,1.2017204,0.744299,0.255701,,,,,,1.0
SGP,1998,1.2017204,0.744299,0.255701,,,,,,1.0
SGP,1999,2.2808304,1.0,0.0,,,,,,1.0
SGP,2000,2.2808304,1.0,0.0,,,,,,1.0
SGP,2001,2.2808304,1.0,0.0,,,,,,1.0
SGP,2002,2.2808304,1.0,0.0,,,,,,1.0
SGP,2003,2.2808304,1.0,0.0,,,,,,1.0
SGP,2004,2.2808304,1.0,0.0,,,,,,1.0
SGP,2005,2.2808304,1.0,0.0,,,,,,1.0
SGP,2006,2.2808304,1.0,0.0,,,,,,1.0
SGP,2007,2.2808304,1.0,0.0,,,,,,1.0
SGP,2008,2.2808304,1.0,0.0,,,,,,1.0
SGP,2009,2.2808304,1.0,0.0,,,,,,1.0
SGP,2010,2.2808304,1.0,0.0,,,,,,1.0
SGP,2011,2.2808304,1.0,0.0,,,,,,1.0
SGP,2012,2.2808304,1.0,0.0,,,,,,1.0
SGP,2013,2.2808304,1.0,0.0,,,,,,1.0
SGP,2014,2.2808304,1.0,0.0,,,,,,1.0
SGP,2015,2.2808304,1.0,0.0,,,,,,1.0
SGP,2016,2.2808304,1.0,0.0,,,,,,1.0
SGP,2017,2.2808304,1.0,0.0,,,,,,1.0
SGP,2018,2.2808304,1.0,0.0,0.155,0.0,0.048,0.155,0.0,0.0
SGP,2019,2.2808304,1.0,0.0,0.1678,0.013,0.059,0.1548,0.0,0.0
SGP,2020,2.2808304,1.0,0.0,0.1678,0.013,0.059,0.1548,0.0,0.0
SGP,2021,2.2808304,1.0,0.0,,,,,,
SGP,2022,2.2808304,1.0,0.0,,,,,,
SGP,2023,2.2808304,1.0,0.0,,,,,,
SLB,1970,,,,,,,,,
SLB,1971,,,,,,,,,
SLB,1972,,,,,,,,,
SLB,1973,,,,,,,,,
SLB,1974,,,,,,,,,
SLB,1975,,,,,,,,,
SLB,1976,,,,,,,,,
SLB,1977,,,,,,,,,
SLB,1978,,,,,,,,,
SLB,1979,,,,,,,,,
SLB,1980,,,,,,,,,
SLB,1981,,,,,,,,,
SLB,1982,0.32877854,0.5374507,0.46254933,,,,,,
SLB,1983,0.07700613,0.47779182,0.5222082,,,,,,
SLB,1984,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1985,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1986,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1987,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1988,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1989,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1990,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1991,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1992,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1993,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1994,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1995,-0.17476626,0.41813296,0.58186704,,,,,,
SLB,1996,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,1997,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,1998,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,1999,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2000,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2001,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2002,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2003,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2004,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2005,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2006,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2007,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2008,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2009,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2010,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2011,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2012,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2013,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2014,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2015,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2016,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2017,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2018,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2019,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2020,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2021,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2022,-1.2538762,0.16243199,0.83756804,,,,,,
SLB,2023,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1970,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1971,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1972,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1973,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1974,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1975,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1976,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1977,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1978,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1979,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1980,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1981,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1982,-1.9393721,0.0,1.0,,,,,,
SLE,1983,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1984,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1985,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1986,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1987,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1988,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1989,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1990,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1991,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1992,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1993,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1994,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1995,-0.17476626,0.41813296,0.58186704,,,,,,
SLE,1996,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1997,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1998,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,1999,-1.9393721,0.0,1.0,,,,,,
SLE,2000,-1.9393721,0.0,1.0,,,,,,
SLE,2001,-1.9393721,0.0,1.0,,,,,,
SLE,2002,-1.9393721,0.0,1.0,,,,,,
SLE,2003,-1.9393721,0.0,1.0,,,,,,
SLE,2004,-1.9393721,0.0,1.0,,,,,,
SLE,2005,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2006,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2007,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2008,-0.05714153,0.4460048,0.5539952,,,,,,
SLE,2009,-1.9393721,0.0,1.0,,,,,,
SLE,2010,-1.9393721,0.0,1.0,,,,,,
SLE,2011,-1.9393721,0.0,1.0,,,,,,
SLE,2012,-1.9393721,0.0,1.0,,,,,,
SLE,2013,-1.9393721,0.0,1.0,,,,,,
SLE,2014,-1.9393721,0.0,1.0,,,,,,
SLE,2015,-1.9393721,0.0,1.0,,,,,,
SLE,2016,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2017,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2018,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2019,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2020,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2021,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2022,-1.2538762,0.16243199,0.83756804,,,,,,
SLE,2023,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1970,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1971,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1972,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1973,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1974,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1975,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1976,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1977,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1978,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1979,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1980,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1981,-1.9393721,0.0,1.0,,,,,,
SLV,1982,-1.9393721,0.0,1.0,,,,,,
SLV,1983,-1.9393721,0.0,1.0,,,,,,
SLV,1984,-1.9393721,0.0,1.0,,,,,,
SLV,1985,-1.9393721,0.0,1.0,,,,,,
SLV,1986,-1.9393721,0.0,1.0,,,,,,
SLV,1987,-1.9393721,0.0,1.0,,,,,,
SLV,1988,-1.9393721,0.0,1.0,,,,,,
SLV,1989,-1.9393721,0.0,1.0,,,,,,
SLV,1990,-1.9393721,0.0,1.0,,,,,,
SLV,1991,-1.9393721,0.0,1.0,,,,,,
SLV,1992,-1.2538762,0.16243199,0.83756804,,,,,,
SLV,1993,-0.17476626,0.41813296,0.58186704,,,,,,
SLV,1994,-0.17476626,0.41813296,0.58186704,,,,,,
SLV,1995,-0.17476626,0.41813296,0.58186704,,,,,,
SLV,1996,1.2737408,0.76136464,0.23863536,,,,,,
SLV,1997,1.5255132,0.82102346,0.17897654,,,,,,
SLV,1998,1.7772856,0.8806823,0.11931771,,,,,,
SLV,1999,2.029058,0.9403412,0.059658825,,,,,,
SLV,2000,2.2808304,1.0,0.0,,,,,,
SLV,2001,2.2808304,1.0,0.0,,,,,,
SLV,2002,2.2808304,1.0,0.0,,,,,,
SLV,2003,2.2808304,1.0,0.0,,,,,,
SLV,2004,2.2808304,1.0,0.0,,,,,,
SLV,2005,2.2808304,1.0,0.0,,,,,,
SLV,2006,2.2808304,1.0,0.0,,,,,,
SLV,2007,2.2808304,1.0,0.0,,,,,,
SLV,2008,2.2808304,1.0,0.0,,,,,,
SLV,2009,2.029058,0.9403412,0.059658825,,,,,,
SLV,2010,1.7772856,0.8806823,0.11931771,,,,,,
SLV,2011,1.5255132,0.82102346,0.17897654,,,,,,
SLV,2012,1.2737408,0.76136464,0.23863536,,,,,,
SLV,2013,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2014,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2015,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2016,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2017,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2018,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2019,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2020,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2021,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2022,1.0219685,0.7017058,0.2982942,,,,,,
SLV,2023,1.0219685,0.7017058,0.2982942,,,,,,
SMR,1970,,,,,,,,,
SMR,1971,,,,,,,,,
SMR,1972,,,,,,,,,
SMR,1973,,,,,,,,,
SMR,1974,,,,,,,,,
SMR,1975,,,,,,,,,
SMR,1976,,,,,,,,,
SMR,1977,,,,,,,,,
SMR,1978,,,,,,,,,
SMR,1979,,,,,,,,,
SMR,1980,,,,,,,,,
SMR,1981,,,,,,,,,
SMR,1982,,,,,,,,,
SMR,1983,,,,,,,,,
SMR,1984,,,,,,,,,
SMR,1985,,,,,,,,,
SMR,1986,,,,,,,,,
SMR,1987,,,,,,,,,
SMR,1988,,,,,,,,,
SMR,1989,,,,,,,,,
SMR,1990,,,,,,,,,
SMR,1991,,,,,,,,,
SMR,1992,,,,,,,,,
SMR,1993,,,,,,,,,
SMR,1994,,,,,,,,,
SMR,1995,,,,,,,,,
SMR,1996,2.2808304,1.0,0.0,,,,,,
SMR,1997,2.2808304,1.0,0.0,,,,,,
SMR,1998,2.029058,0.9403412,0.059658825,,,,,,
SMR,1999,1.7772856,0.8806823,0.11931771,,,,,,
SMR,2000,1.5255132,0.82102346,0.17897654,,,,,,
SMR,2001,1.2737408,0.76136464,0.23863536,,,,,,
SMR,2002,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2003,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2004,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2005,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2006,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2007,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2008,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2009,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2010,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2011,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2012,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2013,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2014,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2015,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2016,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2017,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2018,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2019,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2020,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2021,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2022,1.0219685,0.7017058,0.2982942,,,,,,
SMR,2023,1.0219685,0.7017058,0.2982942,,,,,,
SOM,1970,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1971,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1972,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1973,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1974,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1975,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1976,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1977,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1978,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1979,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1980,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1981,-1.9393721,0.0,1.0,,,,,,
SOM,1982,-1.2538762,0.16243199,0.83756804,,,,,,
SOM,1983,-1.9393721,0.0,1.0,,,,,,
SOM,1984,-1.9393721,0.0,1.0,,,,,,
SOM,1985,-1.9393721,0.0,1.0,,,,,,
SOM,1986,-1.9393721,0.0,1.0,,,,,,
SOM,1987,-1.9393721,0.0,1.0,,,,,,
SOM,1988,-1.9393721,0.0,1.0,,,,,,
SOM,1989,-1.9393721,0.0,1.0,,,,,,
SOM,1990,-1.9393721,0.0,1.0,,,,,,
SOM,1991,-1.9393721,0.0,1.0,,,,,,
SOM,1992,-1.9393721,0.0,1.0,,,,,,
SOM,1993,-1.9393721,0.0,1.0,,,,,,
SOM,1994,-1.9393721,0.0,1.0,,,,,,
SOM,1995,,,,,,,,,
SOM,1996,,,,,,,,,
SOM,1997,,,,,,,,,
SOM,1998,,,,,,,,,
SOM,1999,,,,,,,,,
SOM,2000,-1.9393721,0.0,1.0,,,,,,
SOM,2001,-1.9393721,0.0,1.0,,,,,,
SOM,2002,-1.9393721,0.0,1.0,,,,,,
SOM,2003,-1.9393721,0.0,1.0,,,,,,
SOM,2004,-1.9393721,0.0,1.0,,,,,,
SOM,2005,-1.9393721,0.0,1.0,,,,,,
SOM,2006,-1.9393721,0.0,1.0,,,,,,
SOM,2007,-1.9393721,0.0,1.0,,,,,,
SOM,2008,,,,,,,,,
SOM,2009,,,,,,,,,
SOM,2010,,,,,,,,,
SOM,2011,,,,,,,,,
SOM,2012,,,,,,,,,
SOM,2013,,,,,,,,,
SOM,2014,,,,,,,,,
SOM,2015,,,,,,,,,
SOM,2016,,,,,,,,,
SOM,2017,,,,,,,,,
SOM,2018,,,,,,,,,
SOM,2019,,,,,,,,,
SOM,2020,,,,,,,,,
SOM,2021,,,,,,,,,
SOM,2022,,,,,,,,,
SOM,2023,,,,,,,,,
SRB,1997,,,,,,,,,1.0
SRB,1998,,,,,,,,,1.0
SRB,1999,,,,,,,,,1.0
SRB,2000,,,,,,,,,1.0
SRB,2001,,,,,,,,,1.0
SRB,2002,,,,,,,,,1.0
SRB,2003,,,,,,,,,1.0
SRB,2004,,,,,,,,,1.0
SRB,2005,,,,,,,,,1.0
SRB,2006,,,,,,,,,1.0
SRB,2007,,,,,,,,,1.0
SRB,2008,,,,,,,,,1.0
SRB,2009,,,,,,,,,1.0
SRB,2010,,,,,,,,,1.0
SRB,2011,,,,,,,,,1.0
SRB,2012,,,,,,,,,1.0
SRB,2013,,,,,,,,,1.0
SRB,2014,,,,,,,,,1.0
SRB,2015,,,,,,,,,1.0
SRB,2016,,,,,,,,,1.0
SRB,2017,,,,0.0814,0.03,0.05,0.0514,0.0,0.0
SRB,2018,,,,0.0814,0.03,0.05,0.0514,0.0,0.0
SRB,2019,,,,0.0814,0.03,0.05,0.0514,0.0,0.0
SRB,2020,,,,0.0814,0.03,0.05,0.0514,0.0,0.0
STP,1970,,,,,,,,,
STP,1971,,,,,,,,,
STP,1972,,,,,,,,,
STP,1973,,,,,,,,,
STP,1974,,,,,,,,,
STP,1975,,,,,,,,,
STP,1976,,,,,,,,,
STP,1977,,,,,,,,,
STP,1978,,,,,,,,,
STP,1979,,,,,,,,,
STP,1980,,,,,,,,,
STP,1981,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1982,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1983,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1984,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1985,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1986,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1987,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1988,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1989,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1990,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1991,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1992,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1993,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1994,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1995,-1.2538762,0.16243199,0.83756804,,,,,,
STP,1996,-1.9393721,0.0,1.0,,,,,,
STP,1997,-1.9393721,0.0,1.0,,,,,,
STP,1998,-1.9393721,0.0,1.0,,,,,,
STP,1999,-1.2538762,0.16243199,0.83756804,,,,,,
STP,2000,0.07700613,0.47779182,0.5222082,,,,,,
STP,2001,0.32877854,0.5374507,0.46254933,,,,,,
STP,2002,0.5805509,0.5971095,0.4028905,,,,,,
STP,2003,0.8323233,0.6567683,0.34323168,,,,,,
STP,2004,1.0840957,0.7164272,0.2835728,,,,,,
STP,2005,1.0840957,0.7164272,0.2835728,,,,,,
STP,2006,0.39859986,0.5539952,0.4460048,,,,,,
STP,2007,0.39859986,0.5539952,0.4460048,,,,,,
STP,2008,1.5953345,0.83756804,0.16243196,,,,,,
STP,2009,0.39859986,0.5539952,0.4460048,,,,,,
STP,2010,0.39859986,0.5539952,0.4460048,,,,,,
STP,2011,0.39859986,0.5539952,0.4460048,,,,,,
STP,2012,1.0840957,0.7164272,0.2835728,,,,,,
STP,2013,1.0840957,0.7164272,0.2835728,,,,,,
STP,2014,2.2808304,1.0,0.0,,,,,,
STP,2015,1.0840957,0.7164272,0.2835728,,,,,,
STP,2016,1.0840957,0.7164272,0.2835728,,,,,,
STP,2017,1.2017204,0.744299,0.255701,,,,,,
STP,2018,0.51622456,0.58186704,0.41813296,,,,,,
STP,2019,0.51622456,0.58186704,0.41813296,,,,,,
STP,2020,0.51622456,0.58186704,0.41813296,,,,,,
STP,2021,0.51622456,0.58186704,0.41813296,,,,,,
STP,2022,0.51622456,0.58186704,0.41813296,,,,,,
STP,2023,0.51622456,0.58186704,0.41813296,,,,,,
SUR,1970,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1971,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1972,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1973,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1974,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1975,,,,,,,,,
SUR,1976,,,,,,,,,
SUR,1977,,,,,,,,,
SUR,1978,,,,,,,,,
SUR,1979,,,,,,,,,
SUR,1980,,,,,,,,,
SUR,1981,,,,,,,,,
SUR,1982,-0.17476626,0.41813296,0.58186704,,,,,,
SUR,1983,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1984,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1985,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1986,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1987,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1988,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1989,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1990,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1991,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1992,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1993,-1.9393721,0.0,1.0,,,,,,
SUR,1994,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1995,-1.2538762,0.16243199,0.83756804,,,,,,
SUR,1996,-1.2538762,0.16243199,0.83756804,,,,,,
