ISO3,year,gP,gN,gS,gP_noCN,sCN
KHM,2009,-0.025326130724576568,-0.02259434832356596,-0.002731782401010606,-0.025626871915972342,0.0033978283242131484
KHM,2010,0.041636686853966945,0.016258658726949995,0.02537802812701695,0.041330726520642964,0.003040039892816719
KHM,2011,0.030755034156206708,0.010954567124275644,0.019800467031931064,0.03020879222510319,0.005974152948237682
KHM,2012,0.021566932896211786,0.008689345658775343,0.012877587237436441,0.020595590952926644,0.01268047352407372
KHM,2013,0.023206061600476613,0.007498604287939855,0.01570745731253676,0.02176269597947549,0.01937577669557323
KHM,2014,0.027675467662691258,0.013241429678436804,0.014434037984254456,0.0258193426698113,0.025623945128860508
KHM,2015,0.02569933428188844,0.012906099172086124,0.01279323510980232,0.023315643633422457,0.03529169135789556
KHM,2016,0.022262393666320275,0.01199884061682879,0.010263553049491487,0.01926005383827635,0.04549768532102357
KHM,2017,0.03036880152667749,0.020190607314313627,0.010178194212363862,0.026572921566388415,0.05665650635228437
KHM,2018,0.02680726848846336,0.01623005485360505,0.01057721363485831,0.022695975311093186,0.06308214427845289
KHM,2019,0.021331280104816774,0.01313617383678314,0.008195106268033634,0.017329087147117013,0.0692186554859588
KHM,2020,-0.04356497977099399,-0.04024369253245769,-0.0033212872385363053,-0.04516693579501244,0.07208505439792921
KHM,2021,0.057025494037893205,0.041146553230228165,0.015878940807665044,0.051423369686239215,0.06897007091612446
KHM,2022,0.03216929134631165,0.019939449205272623,0.012229842141039027,0.02979414339041109,0.07221958076838901
KHM,2023,0.02638455232749196,0.015290395923786742,0.01109415640370522,0.02316103987957219,0.06735855527885211
LAO,1991,0.06756892479811095,0.004522130581101532,0.06304679421700944,0.059413910574531395,0.09112695955882494
LAO,1992,0.062060529182671235,0.0039726932223417295,0.0580878359603295,0.05431583457791909,0.05794632861506552
LAO,1993,0.0534237187286245,0.0007853562621734424,0.05263836246645105,0.04698237004904493,0.04954585571434352
LAO,1994,0.05771344385164684,0.00916744159603839,0.048546002255608456,0.04981264495836233,0.06342448680019411
LAO,1995,0.06410116518110677,0.007940315701193867,0.05616084947991291,0.057216933794090354,0.0678453534278332
LAO,1996,0.06036199409666277,0.004714329138991408,0.05564766495767136,0.05393461833229822,0.06977534175458565
LAO,1997,0.030120445053797594,0.00461042153941703,0.025510023514380562,0.027703338922421616,0.026368280409243803
LAO,1998,0.0022640581788492976,0.008702166784813585,-0.006438108605964286,0.0011523265419847977,0.014394823689804416
LAO,1999,0.03904866177549457,0.0116639716021857,0.027384690173308864,0.038365623104442546,0.009527413835298438
LAO,2000,0.04838464977158758,0.019041331954747828,0.02934331781683976,0.047034662352712704,0.015997501314352663
LAO,2001,0.04108761827855188,0.004544905701631641,0.03654271257692024,0.03249591838843128,0.11040900345332971
LAO,2002,0.05684944447040205,0.0016630394524514277,0.05518640501795063,0.03965326917379488,0.1976313430674331
LAO,2003,0.07134651509380702,0.0009784857281554447,0.07036802936565158,0.044659574249384354,0.2853423036533227
LAO,2004,0.07129007532727388,0.0018917731245245495,0.06939830220274934,0.043400066639126045,0.28534230351723694
LAO,2005,0.06732979107375303,0.0018158080854849608,0.06551398298826805,0.036688946628635505,0.2853423040045059
LAO,2006,0.07386598485518697,0.0023104266626102587,0.0715555581925767,0.03968163452403272,0.2853423036215125
LAO,2007,0.07598712774586355,0.002090866691104962,0.07389626105475858,0.03811518021620937,0.2853423032560574
LAO,2008,0.04716163724108141,5.595203393067007e-05,0.047105685207150735,0.020258871250553555,0.2853423045230223
LAO,2009,0.035975623531194934,-0.0035782693372506604,0.0395538928684456,0.010720026098362019,0.2853423034733927
LAO,2010,0.07383619455180596,0.0026002594861305062,0.07123593506567545,0.0451183389992562,0.2853423042373741
LAO,2011,0.0464894666747427,0.0014472596889775122,0.04504220698576519,0.020399419500288354,0.28534230598527627
LAO,2012,0.06331343345439226,0.0006974272810529192,0.06261600617333934,0.04144944073495846,0.2854255215950611
LAO,2013,0.045391698587494894,0.001007185884783444,0.04438451270271146,0.024126326423270252,0.28546689515611906
LAO,2014,0.041932503372539315,0.0015287586186349396,0.040403744753904375,0.021251101764434135,0.28550830468144367
LAO,2015,0.04968666268184283,0.0014860008252049,0.04820066185663793,0.03040796058933316,0.2854304959695679
LAO,2016,0.050830779725281605,0.0013383841814655789,0.04949239554381602,0.03199792371822187,0.2853945273955225
LAO,2017,0.05392481317436362,0.0018214637972917035,0.05210334937707192,0.03170618692043907,0.33163054487071914
LAO,2018,0.05250686937033419,0.0011814877514012133,0.05132538161893298,0.0316065767344005,0.3206862703878505
LAO,2019,0.04186838553875691,0.0007316763011499192,0.04113670923760699,0.02370013459680146,0.31422320613358157
LAO,2020,-0.025119581286911913,-0.003045628915453668,-0.02207395237145825,-0.031092949424308514,0.26879050402580323
LAO,2021,0.040116096366711845,0.0037633944838132267,0.036352701882898616,0.017316180241978202,0.2806992014627975
LAO,2022,0.040796821827251514,0.0027102955732099645,0.038086526254041554,0.030228010923685662,0.3213589666191979
LAO,2023,0.037633504291950684,0.0015712522903328632,0.03606225200161782,0.020644811401536758,0.3549959330583199
LBN,1991,0.031267697184068355,0.0032548863242747167,0.028012810859793645,0.031262320359364326,6.008250555135794e-05
LBN,1992,0.033015342596571795,0.003956063125613059,0.029059279470958734,0.03299888549342149,0.00012313315835775824
LBN,1993,0.01133614229762901,0.00108576533251337,0.010250376965115639,0.01130858736057578,0.00021194830514070412
LBN,1994,0.028890886709902343,0.007743341709910075,0.021147544999992274,0.02881083464076281,0.0006426263307099457
LBN,1995,0.030677446566759668,0.006052842073567386,0.02462460449319228,0.030607859491632833,0.0006857932920287208
LBN,1996,0.034561621173407234,0.00536751919042997,0.02919410198297727,0.03448334446740446,0.0008497688812670421
LBN,1997,0.03954806638439236,0.00861069056888558,0.030937375815506776,0.03949882818804712,0.0005371409021818751
LBN,1998,0.02681858775579,0.009717842275133302,0.017100745480656696,0.026748073372520338,0.000913028001636141
LBN,1999,0.017801161297408868,0.010472876053573972,0.0073282852438348945,0.01773259789282409,0.000956361560656657
LBN,2000,0.049542141545869195,0.015362720094137758,0.03417942145173144,0.04945874322938949,0.0009882793416037588
LBN,2001,0.017016936142648268,0.007048497429627486,0.009968438713020784,0.01689735484645857,0.0015366984313713798
LBN,2002,0.017233285654405645,0.00408879876151301,0.013144486892892633,0.01703842642893296,0.0022394683570621824
LBN,2003,0.012503083774121739,0.0031278953737553647,0.009375188400366379,0.012187644449097094,0.0033727426530491024
LBN,2004,0.08603452591589518,0.008435981938330617,0.07759854397756456,0.08563477784164572,0.004089817167442995
LBN,2005,0.04639967838522429,0.007534273774106422,0.03886540461111787,0.045810861756781056,0.005483344093113979
LBN,2006,0.057076175215290584,0.009526191293188041,0.04754998392210254,0.05599420587251671,0.009031373178784226
LBN,2007,0.046930938013982175,0.008279402581475859,0.038651535432506316,0.045049782872340856,0.014173370420879702
LBN,2008,0.04223060424628568,0.003794611899529136,0.038435992346756535,0.04045633856839179,0.018818624729687473
LBN,2009,0.00018945474420426975,-0.008468762192164766,0.008658216936369038,-0.00153154536907544,0.019444170263927047
LBN,2010,0.042800732096658065,0.006822204728941316,0.03597852736771674,0.041218230078729115,0.01572383325871446
LBN,2011,0.04375743541546715,0.004082188765865517,0.039675246649601634,0.04256886826486041,0.01299915210212999
LBN,2012,0.019373170357276343,0.001405447327719366,0.01796772302955698,0.018573716588712104,0.010436543398624688
LBN,2013,0.013390448120138922,0.002565024085907162,0.010825424034231763,0.012697125293421326,0.009307183206363307
LBN,2014,0.01503078772567072,0.0037945634631279947,0.011236224262542727,0.01448241151587784,0.007570374820449415
LBN,2015,0.02412685724137701,0.002803926360147769,0.02132293088122924,0.02348398974404475,0.009517963798898714
LBN,2016,0.02695461208800934,0.002415850279706307,0.024538761808303035,0.025524073197239486,0.021678494780565095
LBN,2017,0.01738570098059925,0.003414163280344621,0.01397153770025463,0.014657342402770326,0.040722906602215704
LBN,2018,0.026805218279505962,0.0032210565332858434,0.023584161746220113,0.021964308147817517,0.07427711384025669
LBN,2019,0.020448474795258867,0.0028967259481922896,0.017551748847066572,0.016338069137896444,0.0710902138181838
LBN,2020,-0.043486054446755074,-0.011387884175434713,-0.032098170271320364,-0.04480082886522992,0.05916241398376456
LBN,2021,0.05092883527089652,0.018970127981813793,0.03195870728908272,0.04912198712594031,0.02224485514240773
LBN,2022,0.048026467459027604,0.01184634324258207,0.036180124216445536,0.047609198216079285,0.012687634771722897
LBN,2023,0.022770713296100687,0.003899184667911004,0.018871528628189683,0.022569428689592035,0.004206045583303009
LBR,1991,0.037142349208935534,0.022439181967342625,0.014703167241592903,0.03697752544491594,0.0018417979498696591
LBR,1992,0.029601419351930062,0.021976996301153608,0.007624423050776451,0.02947798976059466,0.0009235085468645367
LBR,1993,0.019882536483567373,0.006837071658115902,0.01304546482545147,0.019802401871988843,0.0006163830123932846
LBR,1994,0.04577951167973314,0.02026235695733471,0.025517154722398423,0.04514876575369978,0.0050633786785766995
LBR,1995,0.037605719385819525,0.01313545944167753,0.02447025994414199,0.036937619986585485,0.006584241190882008
LBR,1996,0.02399429295298276,0.007889677841452933,0.016104615111529826,0.02337756349439223,0.006695191057890376
LBR,1997,0.03860381780541837,0.01254107361746527,0.026062744187953096,0.03845394711427612,0.0016349436865299375
LBR,1998,0.006150795089146679,0.014000923173532862,-0.00785012808438618,0.006138219458121515,0.0001628306557019688
LBR,1999,0.03371881922040683,0.018126568892023704,0.015592250328383121,0.03371520092592853,5.04700397411047e-05
LBR,2000,0.04773974226539189,0.027139643904585415,0.02060009836080648,0.04773539270426421,5.1542783943091577e-05
LBR,2001,0.00801298405509955,0.008143776360913573,-0.00013079230581402158,0.006358330250261293,0.021263391411345967
LBR,2002,0.0072019474131554805,0.006868739043827738,0.0003332083693277409,0.0034660304313604085,0.04293595976811573
LBR,2003,-0.0036067198216380974,0.004965072865462057,-0.008571792687100153,-0.009627824196741366,0.0643788961404368
LBR,2004,0.041617685762104076,0.008473488112781922,0.03314419764932215,0.0352665880292104,0.06497799542590707
LBR,2005,0.02866056393927673,0.008584190296814597,0.020076373642462134,0.021657618904700266,0.06521479767184986
LBR,2006,0.04397579653346334,0.010361876174141482,0.033613920359321856,0.03611172401326905,0.06564268582029549
LBR,2007,0.029526999308996563,0.008162447739023549,0.021364551569973016,0.020808735451783335,0.06568686459716315
LBR,2008,0.03374204602306438,0.0008146479478491377,0.03292739807521524,0.027542503371544513,0.06575501522023003
LBR,2009,0.010355526016007142,-0.010504770598337668,0.020860296614344805,0.004592718340325383,0.06510924245709798
LBR,2010,0.05661192614177517,0.009777228422473265,0.0468346977193019,0.05006915982414452,0.06500931149762156
LBR,2011,-0.005838215429523648,0.00738863299454485,-0.013226848424068493,-0.011736420517516489,0.06450764269333543
LBR,2012,0.05080777044426717,0.0024689176739643194,0.048338852770302844,0.04585877753581119,0.06460708711317599
LBR,2013,0.06409677117287807,0.00348746337588193,0.06060930779699615,0.05931790166811683,0.06415166540915286
LBR,2014,0.06326139743459713,0.0072972309360820956,0.05596416649851504,0.05860010095059458,0.06434954854527751
LBR,2015,0.05445591132221259,0.008522058011803241,0.04593385331040935,0.050085103172140155,0.06471192573423917
LBR,2016,0.050522347827927236,0.0058639440721935665,0.04465840375573366,0.04623547342291137,0.0649636196636792
LBR,2017,0.05068173009322724,0.00738108474492845,0.04330064534829879,0.046339636394084345,0.06480917779838569
LBR,2018,0.0352847297408565,0.006915174900229478,0.028369554840627018,0.031542486630141316,0.057419578135311955
LBR,2019,0.030213782624182287,0.00884380648781316,0.021369976136369123,0.028092732993041387,0.03668393933983221
LBR,2020,-0.03821637805996026,-0.021391736892372885,-0.016824641167587376,-0.03910033021181006,0.03977620983091664
LBR,2021,0.05883259560581959,0.04497990259477108,0.013852693011048516,0.05671330893811423,0.026091415075440275
LBR,2022,0.03669409796715112,0.02210949014003105,0.01458460782712007,0.03566194506526919,0.031384002700802556
LBR,2023,0.026097328192524548,0.013634398364956482,0.012462929827568067,0.02556443727322872,0.01113529512446908
LBY,1991,0.0071463903202306535,0.016367691919647164,-0.009221301599416507,0.007099548099822643,0.0005234312298835827
LBY,1992,0.0025188489011334636,0.00789834932663498,-0.0053795004255015174,0.0022479786319929704,0.0020266696659717452
LBY,1993,-0.007243720321866267,-0.006761432499091425,-0.0004822878227748426,-0.007785644217208912,0.0041683946115077
LBY,1994,0.024040347565700344,0.020524499526510722,0.0035158480391896275,0.02292714149946928,0.008936377752075219
LBY,1995,0.02873484766558597,0.021599963010147844,0.007134884655438127,0.02793733841574652,0.007859598824549889
LBY,1996,0.020469004712099448,0.01187195674917173,0.008597047962927717,0.01976646393215387,0.007626755430889684
LBY,1997,0.031029888842574425,0.020027761185920815,0.011002127656653614,0.030632780118661156,0.004332070507446482
LBY,1998,0.024811340721452177,0.019454550212173967,0.005356790509278212,0.024443107363193835,0.004767926083117723
LBY,1999,0.021563982935450053,0.01908868189936583,0.0024753010360842233,0.02140594489501652,0.0022044049286562978
LBY,2000,0.042231586751462144,0.03392515509611554,0.00830643165534661,0.042131601241581815,0.0011848394313628413
LBY,2001,0.020356431662348698,0.018246339678699628,0.002110091983649068,0.018184678013330357,0.02790846505357642
LBY,2002,0.014678198833201673,0.006900069497893798,0.0077781293353078726,0.009886596680490575,0.055068685481005575
LBY,2003,0.017925721443181924,0.007432429467671503,0.01049329197551042,0.010317295374185818,0.08135086873987148
LBY,2004,0.02756857847928333,0.016198624178537523,0.011369954300745812,0.019690924189644653,0.0805961750120638
LBY,2005,0.026067478948995193,0.014483060747705237,0.011584418201289958,0.017588112147135928,0.07896394840147374
LBY,2006,0.03567240189166371,0.023034917322115937,0.01263748456954777,0.026622580671986237,0.07554032208218431
LBY,2007,0.031060985137108865,0.017971262070438723,0.01308972306667014,0.021980010915307945,0.06841966862751457
LBY,2008,0.0063552213309663085,-0.0024505360692945134,0.008805757400260822,0.0012106685222358076,0.05456533929263625
LBY,2009,-0.03360144905768529,-0.04021274290255995,0.00661129384487466,-0.037605679447504106,0.04524051850714419
LBY,2010,0.02515378552735609,0.012508310362861137,0.012645475164494954,0.01879854694266399,0.06314602489785506
LBY,2011,0.021055271762186044,0.005458471083401624,0.015596800678784422,0.010576445011305353,0.11460510474063684
LBY,2012,0.00404250794937351,-0.01430965025523982,0.018352158204613337,-0.008268486111674706,0.1607150142391459
LBY,2013,0.016266865507347007,-0.005050062743706141,0.02131692825105315,0.002543539683779855,0.18422227383634146
LBY,2014,0.026032238033932717,0.006911412607493117,0.019120825426439603,0.013194441493049613,0.17722674679826256
LBY,2015,0.02954843769808079,0.011078564125807327,0.018469873572273462,0.018506236488272897,0.1634851222238549
LBY,2016,0.026871142055664817,0.011279039867257437,0.015592102188407385,0.017625522152443084,0.14010882479903597
LBY,2017,0.026886953459035197,0.015411329873925968,0.01147562358510923,0.01937734960156494,0.11208676857671278
LBY,2018,0.021122928787602042,0.010295417887036588,0.010827510900565454,0.015019388798082105,0.09365043396746715
LBY,2019,0.01815692116588359,0.008851134435981805,0.009305786729901788,0.011710004887766563,0.11150059018100922
LBY,2020,-0.06539695949513116,-0.05897807294510886,-0.006418886550022309,-0.06846982783008673,0.13827338438873124
LBY,2021,0.0706446954909038,0.04534383853400214,0.025300856956901673,0.05904491141894917,0.14280974141858074
LBY,2022,0.03874080905775301,0.027423213958234677,0.011317595099518334,0.03470384892432841,0.1227492239758519
LBY,2023,0.019312281118935484,0.008133569534855889,0.011178711584079598,0.014870849315063838,0.09280821293908838
LKA,1991,-0.005183122050209568,0.0054014968725403225,-0.010584618922749887,-0.005348851736667115,0.0018519210416391436
LKA,1992,0.03209551405366271,0.013485853120753148,0.018609660932909562,0.03180675884577164,0.0021604859868200035
LKA,1993,0.02376040179841076,0.011378867245862309,0.012381534552548451,0.023542375282601863,0.0016770261682020335
LKA,1994,0.036218912412449934,0.023814536182743547,0.012404376229706391,0.03603987558988438,0.001437236758324446
LKA,1995,0.03091808463573755,0.01998374385563599,0.010934340780101562,0.03083346011355962,0.0008339900699228339
LKA,1996,0.03413386031537605,0.022107747916417744,0.012026112398958302,0.03405085508014315,0.0009011016110038012
LKA,1997,0.039018574350368845,0.027720435046713048,0.011298139303655795,0.038874141430890324,0.0015756228788213489
LKA,1998,0.02837284710839995,0.027697852068403805,0.0006749950399961436,0.02822096995733407,0.0019665220810564646
LKA,1999,0.035383694897215344,0.02762956368281629,0.007754131214399055,0.035215023033444454,0.0023527315752727264
LKA,2000,0.04431899837821207,0.02886239836210946,0.015456600016102605,0.044187801904954124,0.001554692824568362
LKA,2001,0.013122013720421669,0.010003779265972677,0.0031182344544489916,0.013023310848737828,0.0012683969226073648
LKA,2002,0.02131241489353612,0.013475798210233234,0.00783661668330288,0.021228565751328768,0.0009636572263112902
LKA,2003,0.030991429909671624,0.017808120502672824,0.013183309406998803,0.030838428229634035,0.0016359256798771772
LKA,2004,0.041215561746929814,0.021109210259116225,0.020106351487813586,0.040976386463557626,0.002446999105124355
LKA,2005,0.03786220644653057,0.022454661314541276,0.015407545131989303,0.0374975585720744,0.0033957766677755585
LKA,2006,0.04094687045661617,0.018436776001168685,0.02251009445544748,0.040450536952010924,0.004142976075210824
LKA,2007,0.03515466643925365,0.015617991247808966,0.01953667519144469,0.03457560622392801,0.004362869784702514
LKA,2008,0.011441957535116617,0.00023211944781629818,0.01120983808730032,0.011005153195063084,0.0046329346603400075
LKA,2009,-0.022863618082124004,-0.024337452305167068,0.0014738342230430639,-0.023302050378984536,0.0049534873144864945
LKA,2010,0.035375263602348196,0.016354808552902597,0.019020455049445606,0.034730113180185034,0.006410252593648434
LKA,2011,0.02676221167193149,0.010798986719080444,0.015963224952851046,0.026069343710176787,0.007577776330890837
LKA,2012,0.017962449809178778,0.00606941013375402,0.011893039675424759,0.017270942437568243,0.009027347143842101
LKA,2013,0.016892341339086958,0.006648701621855091,0.010243639717231865,0.01613938914511916,0.010107649344344863
LKA,2014,0.02637354087389491,0.0143928253277913,0.011980715546103611,0.025549462440307532,0.011376464755941113
LKA,2015,0.025888354365943292,0.013931598574700358,0.011956755791242932,0.02499270135838822,0.01326057537153419
LKA,2016,0.02596430709847441,0.010783432281274742,0.015180874817199663,0.02534662553389374,0.009360393247755129
LKA,2017,0.030274628884273087,0.016264886848685486,0.014009742035587606,0.029480355045538864,0.011855164352002361
LKA,2018,0.02772561935108939,0.014387306946938192,0.013338312404151195,0.026848349688254773,0.013460497477205388
LKA,2019,0.021264909158728983,0.011990248247949984,0.009274660910779001,0.020102066116456638,0.020111582019662334
LKA,2020,-0.049809999694557475,-0.030296103782737758,-0.019513895911819727,-0.0502573371931123,0.02012935900491794
LKA,2021,0.06572206998793204,0.03869887519172209,0.027023194796209953,0.06403939912420172,0.02071605725169467
LKA,2022,0.03672185935292799,0.019874368076146738,0.01684749127678125,0.03601397034745234,0.02152432107608174
LKA,2023,0.024730234898453586,0.01036456491076575,0.014365669987687837,0.023696275591537162,0.021605626240394405
LSO,2001,0.019993674522068235,0.0035843441413767607,0.016409330380691475,0.019993420436463117,3.2651674070876833e-06
LSO,2002,0.030667672660856238,0.008186205008046878,0.02248146765280936,0.030667389477382043,3.254556863593024e-06
LSO,2003,0.026956527744249364,0.010447937395855554,0.016508590348393814,0.02695632482033335,2.1697045757286825e-06
LSO,2004,0.03819925912960677,0.01901398763609459,0.019185271493512176,0.038195488898648836,3.8573182187113016e-05
LSO,2005,0.044143978490590347,0.017965344554032935,0.026178633936557397,0.044139867825677574,3.8280491887173075e-05
LSO,2006,0.040191347964919764,0.012729726974846338,0.027461620990073425,0.04018676191606226,3.828049188717307e-05
LSO,2007,0.03625686112069178,0.01000154926036183,0.026255311860329943,0.03625675645072316,7.886251400928467e-07
LSO,2008,0.011612440830814722,-3.359083619842594e-05,0.011646031667013147,0.011612440830814724,0.0
LSO,2009,-0.02162900275311497,-0.01608376785980466,-0.0055452348933103125,-0.02163172333630997,3.073764054546662e-05
LSO,2010,0.027677670712477377,0.013585605374962551,0.014092065337514828,0.027573152531867328,0.0010384987986096798
LSO,2011,0.026496569117707505,0.0085373383060502,0.017959230811657304,0.02633092600468701,0.0018116099033399623
LSO,2012,0.02330537267062454,0.008570625836423438,0.014734746834201106,0.023086375418711065,0.002858919944650803
LSO,2013,0.022192318466457157,0.006677836700991798,0.01551448176546536,0.0220531184168932,0.0018686249950260496
LSO,2014,0.01996533797263325,0.010485127503588489,0.00948021046904476,0.019885359688834887,0.0011041062231321196
LSO,2015,0.018013514011958012,0.010708195168372915,0.007305318843585098,0.018010763420663375,4.072383263516643e-05
LSO,2016,0.01109366694515872,0.007626203168764768,0.003467463776393953,0.011091523230497558,3.24860144613274e-05
LSO,2017,0.018143095682207903,0.01340325375226132,0.004739841929946581,0.01811890453617153,0.00036107196049858206
LSO,2018,0.021806793135578588,0.015217636173345874,0.006589156962232714,0.02178366796490519,0.0003548239665594847
LSO,2019,0.015678207790839463,0.013637511549885618,0.002040696240953841,0.015637635944311515,0.0007016974685950765
LSO,2020,-0.04836052163293068,-0.02288685226336583,-0.025473669369564845,-0.04838590892150893,0.0011423809709760005
LSO,2021,0.05468729147080917,0.03317892155679753,0.021508369914011633,0.05456722793502406,0.0014781518684237685
LSO,2022,0.02659369844684523,0.017912915766662794,0.008680782680182438,0.02655419656760563,0.001201107977783064
LSO,2023,0.015842256206674312,0.01205960543534493,0.0037826507713293834,0.015821877335579982,0.0004258371379995615
LTU,1993,0.0027319376230301234,-0.0013242046761737238,0.004056142299203848,0.001384922667664532,0.010361030266096789
LTU,1994,0.02506644437241961,0.024369575169825148,0.0006968692025944625,0.023750375661090124,0.010564878784702846
LTU,1995,0.011253125308897736,0.016401921707709724,-0.005148796398811987,0.010494491256929925,0.007476476673229901
LTU,1996,0.009434640725794006,0.010057642678758449,-0.0006230019529644406,0.009060087949325266,0.004066130399304452
LTU,1997,0.037552948652783365,0.011282392155378263,0.026270556497405104,0.03750744971496944,0.000496349223158587
LTU,1998,0.014687633450060855,0.011160821703222962,0.0035268117468378957,0.014662995233713174,0.0003190183391347666
LTU,1999,0.03295484027130259,0.01147056819304396,0.02148427207825863,0.03292421018725453,0.0004272459216494402
LTU,2000,0.055448137214889046,0.017726098277035026,0.037722038937854016,0.05540564178735895,0.0005035755506028571
LTU,2001,0.033099045852363985,0.009530879200966309,0.023568166651397673,0.03306888913995824,0.00038753362043935925
LTU,2002,0.02812226106033011,0.005650629651346893,0.022471631408983218,0.028089310807069372,0.00037868902206509447
LTU,2003,0.03545619173242645,0.007143635364973337,0.02831255636745312,0.03541268142917404,0.0004652211819659841
LTU,2004,0.0449991218359789,0.013964009327308862,0.031035112508670044,0.04492767591473108,0.0007309622586968829
LTU,2005,0.04421206655453523,0.013731078683160503,0.03048098787137473,0.04410391236628518,0.001007183901810596
LTU,2006,0.05691512715745593,0.019724488623862713,0.037190638533593216,0.0567697382596227,0.0012135846557517049
LTU,2007,0.05258693803888964,0.01480689314266961,0.03778004489622002,0.052420823994500224,0.0012515692252725987
LTU,2008,0.01132415309938139,0.0012361908690859155,0.010087962230295478,0.011207015115466505,0.0012424158277711326
LTU,2009,-0.06356469784387524,-0.01931587443030951,-0.04424882341356573,-0.06367518486483234,0.0012483023277377904
LTU,2010,0.02587449098212516,0.010975635826808133,0.014898855155317026,0.02573112484902121,0.0014244943427139372
LTU,2011,0.034948829118975934,0.009327608775993876,0.02562122034298206,0.03480163058369286,0.0016098847661898614
LTU,2012,0.021984062925052957,0.0009655070966602708,0.02101855582839269,0.021817476942067707,0.002174712171474899
LTU,2013,0.013815662125781175,0.002912394140472919,0.010903267985308255,0.013627333702520065,0.002528125529279045
LTU,2014,0.018428722755555686,0.007539771342236259,0.010888951413319428,0.01820129632412283,0.0031396389910390583
LTU,2015,0.00981232726734639,0.007874557938438132,0.0019377693289082596,0.00957066498924047,0.0035779267486947923
LTU,2016,0.017633065601421298,0.0074959768418491595,0.010137088759572139,0.01736259440779265,0.004098740969017945
LTU,2017,0.030959587499276436,0.010788909047408576,0.02017067845186786,0.03064364111967055,0.00471574924665397
LTU,2018,0.029692021703518118,0.007573347300027983,0.02211867440349014,0.029328225239279672,0.005581956833290201
LTU,2019,0.02234612778374742,0.007413012895923907,0.014933114887823517,0.021980287101857884,0.006327281165627373
LTU,2020,-0.03637417252662309,-0.01982159574467491,-0.01655257678194818,-0.03654367568823651,0.00762732836752536
LTU,2021,0.058264057641531516,0.024553783308464843,0.03371027433306667,0.057532197746590776,0.00901022999245402
LTU,2022,0.009940335133080225,0.013605402849608346,-0.003665067716528121,0.009644655240896258,0.008990546379276848
LTU,2023,0.014495033885295482,0.0032700306328533775,0.011225003252442106,0.014178544787859383,0.006613360025509089
LVA,1993,-0.04829384132133092,-0.0021730233032595443,-0.04612081801807137,-0.048668815885793346,0.002884246233448234
LVA,1994,-0.055497714356934826,0.013379221797639878,-0.0688769361545747,-0.056341660720125204,0.0067748674147037405
LVA,1995,-0.009876904728588062,0.012051178264658161,-0.021928082993246223,-0.010501001114820215,0.0061505834880580335
LVA,1996,0.0027428543868148296,0.009201940271241158,-0.006459085884426333,0.0022566337719925793,0.005278392116957756
LVA,1997,0.034262155924582184,0.01603148663001783,0.018230669294564354,0.03407912347736673,0.001996706238720101
LVA,1998,0.013883136012411132,0.015329694331475352,-0.00144655831906422,0.013824173842507977,0.0007634486705064235
LVA,1999,0.030326577505807993,0.016321614923936696,0.014004962581871297,0.030278261842994432,0.0006739344840351496
LVA,2000,0.051248587035534206,0.024536508611322286,0.026712078424211916,0.05121272948976463,0.000424915912221108
LVA,2001,0.029360774745752136,0.01281222827267867,0.01654854647307347,0.02935605432526451,6.0660512888687194e-05
LVA,2002,0.024256232290245296,0.008273890445899827,0.01598234184434547,0.024227102441079985,0.0003347820730245496
LVA,2003,0.031989871820545156,0.009434669379806854,0.022555202440738303,0.03192018129949814,0.0007451454977279939
LVA,2004,0.037815743698542,0.016569627565914333,0.021246116132627668,0.03755698521802231,0.002647354531570555
LVA,2005,0.038525064658563264,0.015727441734029665,0.0227976229245336,0.03817138191778292,0.003293664060781918
LVA,2006,0.05072893354349081,0.02171292769366627,0.02901600584982453,0.05030599583547559,0.003530329484819231
LVA,2007,0.05255774643560054,0.01635085114233578,0.03620689529326475,0.05220472261355773,0.0026598217693208637
LVA,2008,0.010578583343502042,0.00014849184787024976,0.010430091495631792,0.010327960401147307,0.0026582146966977267
LVA,2009,-0.07674371969697695,-0.020914814979035672,-0.055828904717941275,-0.07700253307847243,0.0029241203516195548
LVA,2010,0.02835811503250968,0.01112742852854311,0.017230686503966572,0.028070203760412023,0.0028607033573913704
LVA,2011,0.04036504104173656,0.00839328191304051,0.03197175912869605,0.04006585630397009,0.0032721314154415732
LVA,2012,0.024273874036935227,0.0006033214060114137,0.023670552630923814,0.02396758707249104,0.003998451596013595
LVA,2013,0.01808865043209605,0.0022963719182206655,0.015792278513875387,0.01775225410568851,0.00451579281565734
LVA,2014,0.0232736630735968,0.006079352822350329,0.01719431025124647,0.022850093933665175,0.0058474038340738665
LVA,2015,0.016695701056059047,0.007199710885863152,0.009495990170195897,0.016193517777911674,0.007435065984287409
LVA,2016,0.02193683312181187,0.006994808944830375,0.014942024176981492,0.02132652539054293,0.009248649618838513
LVA,2017,0.03548363427522094,0.00932366495121718,0.026159969324003766,0.03479582261610468,0.010266132238525292
LVA,2018,0.03141748352150481,0.006214073117205475,0.02520341040429933,0.030699690331812576,0.011013550141228304
LVA,2019,0.028138091940260623,0.006612884656687409,0.02152520728357321,0.0274591869106713,0.011741786027687473
LVA,2020,-0.030299488887521486,-0.018596325574798036,-0.011703163312723454,-0.030565281063482476,0.011960155694305948
LVA,2021,0.05981898774904028,0.022728294706313525,0.037090693042726754,0.058856855219922385,0.011845211673028976
