ISO3,year,gN,gS,gCN,gS_noCN,gTOP,gS_noTOP,top,wTOP
LKA,2006,0.018436776001168685,0.02251009445544748,0.0004963335046052382,0.022013760950842242,0.005792515877526235,0.016717578577921246,IND,0.07436627245966058
LKA,2007,0.015617991247808966,0.01953667519144469,0.0005790602153256419,0.018957614976119048,0.006126306786031855,0.013410368405412834,IND,0.08339449083097701
LKA,2008,0.00023211944781629818,0.01120983808730032,0.0004368043400535327,0.010773033747246787,0.0025105602087920594,0.008699277878508261,IND,0.08168333666414013
LKA,2009,-0.024337452305167068,0.0014738342230430639,0.0004384322968605357,0.0010354019261825283,0.0050885067936824934,-0.0036146725706394296,IND,0.06679176477648234
LKA,2010,0.016354808552902597,0.019020455049445606,0.0006451504221631684,0.018375304627282436,0.004800928199752317,0.014219526849693288,IND,0.055986166168435124
LKA,2011,0.010798986719080444,0.015963224952851046,0.0006928679617547042,0.015270356991096343,0.0025007859532005287,0.013462438999650517,IND,0.05175620008810448
LKA,2012,0.00606941013375402,0.011893039675424759,0.0006915073716105302,0.01120153230381423,0.0028361584964793685,0.00905688117894539,IND,0.05151053348893203
LKA,2013,0.006648701621855091,0.010243639717231865,0.0007529521939677962,0.009490687523264069,0.0034547116540570248,0.00678892806317484,IND,0.056985289978672395
LKA,2014,0.0143928253277913,0.011980715546103611,0.0008240784335873797,0.011156637112516231,0.004145842215737485,0.007834873330366126,IND,0.05686498208308662
LKA,2015,0.013931598574700358,0.011956755791242932,0.000895653007555069,0.011061102783687863,0.0044217424027238285,0.007535013388519103,IND,0.058781458354015145
LKA,2016,0.010783432281274742,0.015180874817199663,0.0006176815645806676,0.014563193252618995,0.0045939484193854825,0.010586926397814181,IND,0.05990078800500544
LKA,2017,0.016264886848685486,0.014009742035587606,0.0007942738387342291,0.013215468196853377,0.0038718835457494083,0.010137858489838197,IND,0.059606048960872474
LKA,2018,0.014387306946938192,0.013338312404151195,0.000877269662834615,0.01246104274131658,0.0037187444926576724,0.009619567911493522,IND,0.06096850893415625
LKA,2019,0.011990248247949984,0.009274660910779001,0.001162843042272346,0.008111817868506656,0.0024778233370543355,0.006796837573724666,IND,0.06105226648746957
LKA,2020,-0.030296103782737758,-0.019513895911819727,0.00044733749855482754,-0.019961233410374556,-0.00376580765619625,-0.015748088255623478,IND,0.06437695484586604
LKA,2021,0.03869887519172209,0.027023194796209953,0.0016826708637303273,0.025340523932479625,0.005907994146474812,0.02111520064973514,IND,0.06420413880887474
LKA,2022,0.019874368076146738,0.01684749127678125,0.0007078890054756452,0.016139602271305606,0.004434621635149957,0.012412869641631293,IND,0.0642765192921222
LKA,2023,0.01036456491076575,0.014365669987687837,0.0010339593069164216,0.013331710680771415,0.005123458684606487,0.00924221130308135,IND,0.06497021649583483
LSO,2001,0.0035843441413767607,0.016409330380691475,2.540856051160616e-07,0.01640907629508636,0.01639770504190768,1.1625338783793904e-05,ZAF,0.6154900767793795
LSO,2002,0.008186205008046878,0.02248146765280936,2.8318347419227794e-07,0.02248118446933517,0.022367726168631055,0.00011374148417830562,ZAF,0.6155863201342853
LSO,2003,0.010447937395855554,0.016508590348393814,2.029239160159499e-07,0.0165083874244778,0.015787181794815815,0.0007214085535779992,ZAF,0.5431765289376029
LSO,2004,0.01901398763609459,0.019185271493512176,3.7702309579312156e-06,0.019181501262554246,0.018147572498914005,0.0010376989945981713,ZAF,0.4074560653835468
LSO,2005,0.017965344554032935,0.026178633936557397,4.110664912760117e-06,0.02617452327164464,0.025086611418582788,0.0010920225179746092,ZAF,0.487827075130193
LSO,2006,0.012729726974846338,0.027461620990073425,4.586048857500619e-06,0.027457034941215923,0.02725662167393581,0.00020499931613761346,ZAF,0.4998987703238668
LSO,2007,0.01000154926036183,0.026255311860329943,1.046699686143661e-07,0.026255207190361327,0.026131513024049056,0.00012379883628088617,ZAF,0.500437954436098
LSO,2008,-3.359083619842594e-05,0.011646031667013147,0.0,0.011646031667013147,0.011634625934386297,1.1405732626850601e-05,ZAF,0.3703901493983948
LSO,2009,-0.01608376785980466,-0.0055452348933103125,2.720583194996936e-06,-0.005547955476505309,-0.005566005553783266,2.0770660472953922e-05,ZAF,0.35908849448116015
LSO,2010,0.013585605374962551,0.014092065337514828,0.00010451818061004838,0.013987547156904779,0.013673910633610464,0.00041815470390436406,ZAF,0.45664008469705974
LSO,2011,0.0085373383060502,0.017959230811657304,0.0001656431130204968,0.017793587698636808,0.01736786125924827,0.000591369552409033,ZAF,0.5567711445144451
LSO,2012,0.008570625836423438,0.014734746834201106,0.00021899725191347737,0.014515749582287628,0.013716006785113189,0.0010187400490879166,ZAF,0.5792278985004131
LSO,2013,0.006677836700991798,0.01551448176546536,0.00013920004956395938,0.0153752817159014,0.014151099074082771,0.0013633826913825881,ZAF,0.5763988901585403
LSO,2014,0.010485127503588489,0.00948021046904476,7.997828379836847e-05,0.009400232185246393,0.008153125814249299,0.0013270846547954619,ZAF,0.5807468647292573
LSO,2015,0.010708195168372915,0.007305318843585098,2.7505912946397402e-06,0.007302568252290458,0.006587919988907942,0.0007173988546771565,ZAF,0.5016633831676957
LSO,2016,0.007626203168764768,0.003467463776393953,2.1437146611629023e-06,0.0034653200617327904,0.0029206250393415062,0.0005468387370524469,ZAF,0.4409535173287204
LSO,2017,0.01340325375226132,0.004739841929946581,2.4191146036373867e-05,0.004715650783910208,0.004148835556878706,0.000591006373067875,ZAF,0.3603601596000419
LSO,2018,0.015217636173345874,0.006589156962232714,2.312517067340261e-05,0.006566031791559312,0.006058226114634314,0.0005309308475984001,ZAF,0.39217014861662675
LSO,2019,0.013637511549885618,0.002040696240953841,4.057184652794422e-05,0.0020001243944258967,0.001093531417033397,0.0009471648239204439,ZAF,0.4212643138817093
LSO,2020,-0.02288685226336583,-0.025473669369564845,2.5387288578249604e-05,-0.025499056658143095,-0.024755907392415608,-0.0007177619771492373,ZAF,0.3887922708444325
LSO,2021,0.03317892155679753,0.021508369914011633,0.00012006353578510947,0.021388306378226522,0.02046683848741678,0.0010415314265948515,ZAF,0.42320295317798634
LSO,2022,0.017912915766662794,0.008680782680182438,3.950187923959807e-05,0.00864128080094284,0.008019132852941284,0.0006616498272411543,ZAF,0.42352421867738105
LSO,2023,0.01205960543534493,0.0037826507713293834,2.0378871094331294e-05,0.003762271900235052,0.00291806662966063,0.0008645841416687534,ZAF,0.41922044764303323
LTU,1993,-0.0013242046761737238,0.004056142299203848,0.0013470149553655919,0.002709127343838256,0.002641427780291378,0.00141471451891247,POL,0.07197089368129869
LTU,1994,0.024369575169825148,0.0006968692025944625,0.0013160687113294837,-0.0006191995087350212,0.003753094771759007,-0.0030562255691645446,POL,0.07276986710407614
LTU,1995,0.016401921707709724,-0.005148796398811987,0.0007586340519678116,-0.005907430450779798,-0.0046733548767484995,-0.0004754415220634871,RUS,0.10931525873721387
LTU,1996,0.010057642678758449,-0.0006230019529644406,0.0003745527764687415,-0.0009975547294331821,-0.006249702285757765,0.005626700332793324,RUS,0.17809823966070532
LTU,1997,0.011282392155378263,0.026270556497405104,4.549893781392515e-05,0.02622505755959118,0.002887242120461258,0.023383314376943846,RUS,0.2439691117736006
LTU,1998,0.011160821703222962,0.0035268117468378957,2.4638216347678413e-05,0.003502173530490217,-0.012279118555057405,0.0158059303018953,RUS,0.23101629916668967
LTU,1999,0.01147056819304396,0.02148427207825863,3.06300840480586e-05,0.021453641994210574,0.012575426530218845,0.008908845548039786,RUS,0.21738946576795506
LTU,2000,0.017726098277035026,0.037722038937854016,4.249542753010585e-05,0.03767954351032391,0.015396132383974359,0.022325906553879657,RUS,0.16046215692822027
LTU,2001,0.009530879200966309,0.023568166651397673,3.0156712405744186e-05,0.023538009938991928,0.008114992739469976,0.015453173911927697,LVA,0.12962350447132467
LTU,2002,0.005650629651346893,0.022471631408983218,3.2950253260739963e-05,0.02243868115572248,0.009945039334486412,0.012526592074496806,LVA,0.13464909831112282
LTU,2003,0.007143635364973337,0.02831255636745312,4.3510303252414494e-05,0.028269046064200706,0.010068665304421862,0.01824389106303126,LVA,0.1244163319373221
LTU,2004,0.013964009327308862,0.031035112508670044,7.144592124782063e-05,0.030963666587422223,0.008898929292501823,0.02213618321616822,LVA,0.10637968262977532
LTU,2005,0.013731078683160503,0.03048098787137473,0.0001081541882500453,0.030372833683124684,0.010821954280478727,0.019659033590896005,LVA,0.09848166305598267
LTU,2006,0.019724488623862713,0.037190638533593216,0.00014538889783324025,0.037045249635759975,0.01209432450230967,0.025096314031283547,LVA,0.10022811284954769
LTU,2007,0.01480689314266961,0.03778004489622002,0.00016611404438941202,0.03761393085183061,0.009269297884082612,0.02851074701213741,RUS,0.10850637101152877
LTU,2008,0.0012361908690859155,0.010087962230295478,0.00011713798391488762,0.009970824246380591,0.007167499874184807,0.002920462356110671,RUS,0.12773133781998916
LTU,2009,-0.01931587443030951,-0.04424882341356573,0.00011048702095710693,-0.04435931043452283,-0.010791277183811808,-0.03345754622975392,RUS,0.1463867612650831
LTU,2010,0.010975635826808133,0.014898855155317026,0.00014336613310394992,0.014755489022213075,0.005944794495562025,0.008954060659755,RUS,0.14800548523585924
LTU,2011,0.009327608775993876,0.02562122034298206,0.00014719853528307928,0.02547402180769898,0.006356788498900063,0.019264431844081997,RUS,0.14993996196028556
LTU,2012,0.0009655070966602708,0.02101855582839269,0.00016658598298525116,0.020851969845407436,0.0059939809425154965,0.015024574885877193,RUS,0.1518902435272568
LTU,2013,0.002912394140472919,0.010903267985308255,0.0001883284232611093,0.010714939562047145,0.00287144363785606,0.008031824347452195,RUS,0.17105198268630312
LTU,2014,0.007539771342236259,0.010888951413319428,0.00022742643143285458,0.010661524981886574,0.001537014730137084,0.009351936683182344,RUS,0.18542878682574807
LTU,2015,0.007874557938438132,0.0019377693289082596,0.00024166227810592085,0.0016961070508023388,-0.00404564838741827,0.00598341771632653,RUS,0.19977680927488373
LTU,2016,0.0074959768418491595,0.010137088759572139,0.00027047119362865005,0.009866617565943488,0.00021906162100788048,0.009918027138564258,RUS,0.1821497159138971
LTU,2017,0.010788909047408576,0.02017067845186786,0.0003159463796058853,0.019854732072261974,0.0030612627578776954,0.017109415693990163,RUS,0.16071143552378622
LTU,2018,0.007573347300027983,0.02211867440349014,0.000363796464238448,0.02175487793925169,0.0037670881128641,0.01835158629062604,RUS,0.14076604398613027
LTU,2019,0.007413012895923907,0.014933114887823517,0.00036584068188953847,0.014567274205933978,0.0032205367168372935,0.011712578170986223,RUS,0.14185854958936364
LTU,2020,-0.01982159574467491,-0.01655257678194818,0.00016950316161341573,-0.016722079943561594,-0.003920134635836897,-0.012632442146111283,RUS,0.14356601106145295
LTU,2021,0.024553783308464843,0.03371027433306667,0.0007318598949407347,0.032978414438125936,0.007912765801768253,0.02579750853129842,RUS,0.13843571348787534
LTU,2022,0.013605402849608346,-0.003665067716528121,0.00029567989218396763,-0.003960747608712088,-0.0016814643681225237,-0.0019836033484055974,RUS,0.12778944824509392
LTU,2023,0.0032700306328533775,0.011225003252442106,0.00031648909743610013,0.010908514155006006,0.0017658720122753079,0.009459131240166799,LVA,0.10434039021922212
LVA,1993,-0.0021730233032595443,-0.04612081801807137,0.0003749745644624252,-0.0464957925825338,-0.02028896835149365,-0.02583184966657772,RUS,0.22488941009772911
LVA,1994,0.013379221797639878,-0.0688769361545747,0.0008439463631903889,-0.06972088251776509,-0.03526186847947049,-0.03361506767510421,RUS,0.26352845111326567
LVA,1995,0.012051178264658161,-0.021928082993246223,0.0006240963862321545,-0.022552179379478378,-0.011541897312150613,-0.01038618568109561,RUS,0.2699785323972514
LVA,1996,0.009201940271241158,-0.006459085884426333,0.0004862206148222486,-0.006945306499248582,-0.009787563916358348,0.0033284780319320145,RUS,0.2789169506589876
LVA,1997,0.01603148663001783,0.018230669294564354,0.00018303244721544712,0.018047636847348905,0.0030342127338533306,0.015196456560711023,RUS,0.2563879836624455
LVA,1998,0.015329694331475352,-0.00144655831906422,5.8962169903149616e-05,-0.0015055204889673696,-0.01232796525797259,0.01088140693890837,RUS,0.2319352889527532
LVA,1999,0.016321614923936696,0.014004962581871297,4.831566281355675e-05,0.013956646919057741,0.010881214032615091,0.0031237485492562056,RUS,0.18810187469766923
LVA,2000,0.024536508611322286,0.026712078424211916,3.5857545769575074e-05,0.02667622087844234,0.012665976045351893,0.014046102378860023,RUS,0.13200781762268063
LVA,2001,0.01281222827267867,0.01654854647307347,4.720420487634384e-06,0.016543826052585836,0.0037850536876905083,0.012763492785382961,RUS,0.07600078668071969
LVA,2002,0.008273890445899827,0.01598234184434547,2.9129849165308672e-05,0.01595321199518016,0.0050457320151360875,0.010936609829209382,LTU,0.0775824191248533
LVA,2003,0.009434669379806854,0.022555202440738303,6.969052104701229e-05,0.02248551191969129,0.008068630032169032,0.014486572408569272,LTU,0.08043307141577359
LVA,2004,0.016569627565914333,0.021246116132627668,0.0002587584805196968,0.02098735765210797,0.005197790693770949,0.016048325438856717,LTU,0.08251272160043989
LVA,2005,0.015727441734029665,0.0227976229245336,0.0003536827407803477,0.02244394018375325,0.006458029373259197,0.0163395935512744,LTU,0.08671849748481636
LVA,2006,0.02171292769366627,0.02901600584982453,0.00042293770801521424,0.028593068141809317,0.0068090359986049285,0.022206969851219602,LTU,0.09543421809570324
LVA,2007,0.01635085114233578,0.03620689529326475,0.0003530238220428091,0.03585387147122194,0.012131222794795197,0.02407567249846955,LTU,0.11546748070995334
LVA,2008,0.00014849184787024976,0.010430091495631792,0.000250622942354736,0.010179468553277055,0.003456066791018885,0.006974024704612907,LTU,0.1346737568922769
LVA,2009,-0.020914814979035672,-0.055828904717941275,0.00025881338149547696,-0.05608771809943675,-0.02402472095051499,-0.03180418376742629,LTU,0.1495732629990945
LVA,2010,0.01112742852854311,0.017230686503966572,0.00028791127209765855,0.016942775231868913,0.0006522819621782958,0.016578404541788275,LTU,0.15302227008086836
LVA,2011,0.00839328191304051,0.03197175912869605,0.00029918473776647,0.03167257439092958,0.009380466720986299,0.02259129240770975,LTU,0.15298194354160072
LVA,2012,0.0006033214060114137,0.023670552630923814,0.0003062869644441861,0.023364265666479627,0.006715179743625332,0.01695537288729848,LTU,0.15654578705309866
LVA,2013,0.0022963719182206655,0.015792278513875387,0.0003363963264075414,0.015455882187467846,0.002853593081863796,0.012938685432011592,RUS,0.1699886245363206
LVA,2014,0.006079352822350329,0.01719431025124647,0.00042356913993162574,0.01677074111131484,0.0014372943092681248,0.015757015941978345,RUS,0.1733982992182318
LVA,2015,0.007199710885863152,0.009495990170195897,0.0005021832781473767,0.00899380689204852,0.004612119262872773,0.004883870907323124,LTU,0.16510711328536712
LVA,2016,0.006994808944830375,0.014942024176981492,0.0006103077312689432,0.014331716445712548,0.004764789797531159,0.010177234379450333,LTU,0.1806994902263872
LVA,2017,0.00932366495121718,0.026159969324003766,0.0006878116591162619,0.025472157664887505,0.00848407016262492,0.017675899161378846,LTU,0.18815656952164916
LVA,2018,0.006214073117205475,0.02520341040429933,0.0007177931896922307,0.024485617214607097,0.008698057335330578,0.01650535306896875,LTU,0.18116244373510215
LVA,2019,0.006612884656687409,0.02152520728357321,0.0006789050295893266,0.020846302253983883,0.007843176636863063,0.013682030646710149,LTU,0.17157561452861633
LVA,2020,-0.018596325574798036,-0.011703163312723454,0.00026579217596099056,-0.011968955488684445,6.992946635029089e-05,-0.011773092779073745,LTU,0.16344588020973838
LVA,2021,0.022728294706313525,0.037090693042726754,0.0009621325291179007,0.036128560513608854,0.00982045743015971,0.027270235612567043,LTU,0.15878482020255458
LVA,2022,0.0118496319521057,0.004438424144804343,0.0003585460218365979,0.004079878122967745,0.0039893669709134315,0.0004490571738909113,LTU,0.1592013676011327
LVA,2023,0.002411336770426224,0.006698893007107346,0.0004990697352358944,0.006199823271871452,0.0005581155234976111,0.006140777483609735,LTU,0.16334241785091672
MAR,1991,0.012865033959386495,-0.0016919535078575524,0.0004893627500824762,-0.0021813162579400287,0.001713997032776286,-0.0034059505406338385,IND,0.048999737186878126
MAR,1992,0.008930243998838764,0.005080292246839672,0.0008645277963803356,0.004215764450459337,0.001458068454395377,0.003622223792444295,IND,0.059048772140212605
MAR,1993,-0.001212910217513938,0.00556353454854778,0.0009243765812353143,0.004639157967312466,0.0030920815930021587,0.0024714529555456216,IND,0.06119200693164996
MAR,1994,0.01816290416999702,0.006474979852764885,0.0009393128771574366,0.005535666975607449,0.0029535504634176798,0.0035214293893472055,IND,0.05807397524499963
MAR,1995,0.01959391450231784,0.008742415342328896,0.0006242474077107284,0.008118167934618168,0.003618683367885728,0.005123731974443168,IND,0.054332541222162495
MAR,1996,0.01494799521997345,0.013425011857234213,0.0005837336280100594,0.012841278229224153,0.004483475172827206,0.008941536684407007,IND,0.05657426777329942
MAR,1997,0.02111074395633889,0.010576932231195966,0.00048538814057675603,0.01009154409061921,0.00257562922046918,0.008001303010726785,IND,0.06491249091754317
MAR,1998,0.022056302120791446,0.007968717776784259,0.000566828422358519,0.00740188935442574,0.004378658352955431,0.0035900594238288275,IND,0.07303685124945729
MAR,1999,0.02278359392695878,0.009599142768787327,0.0006486798571915058,0.00895046291159582,0.0062259605896521925,0.0033731821791351344,IND,0.07714407935532017
MAR,2000,0.03212477151072787,0.010147576657071066,0.0008466245347245386,0.009300952122346528,0.00280074079034712,0.0073468358667239456,IND,0.07182990112735999
MAR,2001,0.01679069650609901,0.004720250783380896,0.0006505994485801775,0.004069651334800719,0.0028050876885117176,0.0019151630948691786,IND,0.05781662082545003
MAR,2002,0.011268796929649204,0.0052561759615320745,0.00047712938822175126,0.004779046573310323,0.0016010811322660326,0.003655094829266042,IND,0.042652367560844305
MAR,2003,0.012749631518334827,0.008460111399362544,0.00041387820258704784,0.008046233196775497,0.0029138724633982886,0.005546238935964256,IND,0.03754477303155057
MAR,2004,0.02052950021036653,0.011772283810737957,0.0005275880049400059,0.011244695805797952,0.002541025930204573,0.009231257880533385,IND,0.03386445836407755
MAR,2005,0.01949037758815273,0.010282406119177852,0.0005863373893671912,0.009696068729810662,0.002553565758747255,0.0077288403604305975,IND,0.03386781037421819
MAR,2006,0.024919762523321756,0.01137223084954234,0.0007914039341124335,0.010580826915429907,0.0028258407904855768,0.008546390059056764,IND,0.03627909713086864
MAR,2007,0.021933296298200487,0.012422220864052619,0.0009253190456305848,0.011496901818422034,0.002966683119590816,0.009455537744461803,IND,0.04038404161855243
MAR,2008,0.0027961054668409475,0.008947945072354593,0.0007421428916998861,0.008205802180654708,0.0012092651878157512,0.007738679884538842,IND,0.03934453159364957
MAR,2009,-0.025745632085704174,0.003600602705668643,0.0006375053633985793,0.0029630973422700635,0.00370659008282342,-0.00010598737715477712,IND,0.04865271934826695
MAR,2010,0.01037031982843672,0.016404039713147,0.0007984321526717498,0.015605607560475248,0.004605736420790508,0.01179830329235649,IND,0.05370993146610568
MAR,2011,0.008188726503315678,0.011758468300489997,0.000937661666780696,0.0108208066337093,0.0030541582960056726,0.008704310004484324,IND,0.0632087794905087
MAR,2012,-0.005368755306896471,0.01339968556530273,0.0010472546945744662,0.012352430870728263,0.0034076838878190937,0.009992001677483636,IND,0.06189062255903314
MAR,2013,0.000666956095206535,0.012953210744828365,0.0010779619398746867,0.011875248804953678,0.0035906745338973086,0.009362536210931057,IND,0.05922799064659508
MAR,2014,0.009866782383324836,0.012151175059785512,0.0010746726245599984,0.011076502435225514,0.00029167033910026957,0.011859504720685242,BRA,0.05673104616359103
MAR,2015,0.0154472420115246,0.009283588761466618,0.000919549262338114,0.008364039499128504,-0.0019722762883846853,0.011255865049851304,BRA,0.054689316251924
MAR,2016,0.012065174699804383,0.008977828526673285,0.0008409052146782118,0.008136923311995073,-0.0017489355097481264,0.01072676403642141,BRA,0.04947715707713421
MAR,2017,0.017613849196168103,0.014310281375653718,0.0007229735917304455,0.013587307783923272,0.002601197429021477,0.01170908394663224,IND,0.04004436070433007
MAR,2018,0.013636385024585357,0.012037801284623097,0.0007285261957694665,0.01130927508885363,0.0022753291568447503,0.009762472127778346,IND,0.03730383367320136
MAR,2019,0.013202230910313055,0.007900334707306932,0.0006200474932655752,0.0072802872140413566,0.0005078128713819967,0.007392521835924935,BRA,0.04206198877432155
MAR,2020,-0.059054830824707805,-0.008980233265335705,0.00023590151810517915,-0.009216134783440884,-0.0015852187640812865,-0.007395014501254419,BRA,0.0436353819268954
MAR,2021,0.045708941441382184,0.01863287418669152,0.0007796705242361006,0.01785320366245542,0.002241031697045557,0.016391842489645963,BRA,0.045018662089271445
MAR,2022,0.029027336781752924,0.01268124036166839,0.00032189690975840653,0.012359343451909983,0.001324935870440294,0.011356304491228096,BRA,0.0429624237785818
MAR,2023,0.01039029334053838,0.013061309405160757,0.00044331712315458536,0.012617992282006172,0.00423097298465853,0.008830336420502228,IND,0.053652668582494116
MDA,1993,-0.0001200527676955471,-0.06806842568026379,0.0,-0.06806842568026379,-0.03152040015139088,-0.03654802552887291,RUS,0.34938219002982535
MDA,1994,0.001654419825618459,-0.1007673111651475,0.0,-0.1007673111651475,-0.047241847046282016,-0.05352546411886549,RUS,0.35306043941161713
MDA,1995,0.0015640458078598765,-0.030927606023140028,1.7986691521825256e-05,-0.03094559271466185,-0.017371737133539133,-0.013555868889600895,RUS,0.40634533211159185
MDA,1996,0.001607842356122508,-0.015520269721705218,3.288459707217488e-05,-0.015553154318777393,-0.015852767663766226,0.00033249794206100837,RUS,0.4517575214904162
MDA,1997,0.0030784670992903343,0.003703699511283488,5.20917379449819e-05,0.0036516077733385064,0.006070537657646158,-0.00236683814636267,RUS,0.5129544452917314
MDA,1998,0.004521291450076116,-0.023645027798285836,3.016029898776001e-05,-0.023675188097273595,-0.02848055125149074,0.0048355234532049055,RUS,0.5358260463766541
MDA,1999,0.005179923489359627,0.03419963002084901,1.5119631385882383e-05,0.03418451038946313,0.032130454255558286,0.002069175765290726,RUS,0.5554342247328911
MDA,2000,0.007731920148274293,0.06230365051525395,1.9492114223605866e-06,0.06230170130383159,0.04924540567439865,0.013058244840855306,RUS,0.5132473413611552
MDA,2001,0.004123974804770364,0.040381502643370856,5.713190346224997e-05,0.040324370739908605,0.023315705174593415,0.01706579746877744,RUS,0.4681603172625112
MDA,2002,0.0022659687363657185,0.03653471971021597,6.462753827537241e-05,0.036470092171940596,0.020512963391099502,0.016021756319116467,RUS,0.43240055375863456
MDA,2003,0.002264026593457589,0.04765714151977139,0.00013148772861027328,0.04752565379116112,0.028878721286217802,0.01877842023355359,RUS,0.4185754363286578
MDA,2004,0.005351506618997796,0.05758086085280715,7.08259407125686e-05,0.05751003491209458,0.02716721316983982,0.03041364768296733,RUS,0.4000402131479104
MDA,2005,0.005560280396840575,0.042322651150374466,7.971350429293765e-05,0.04224293764608153,0.02377079178078558,0.018551859369588884,RUS,0.3738068808532848
MDA,2006,0.007941575406226094,0.05529051192289609,2.9744450313945033e-05,0.05526076747258215,0.027595414841452646,0.027695097081443448,RUS,0.35612732959158216
MDA,2007,0.006372930790462875,0.05566739205175537,4.4504578432758864e-05,0.055622887473322606,0.024250439977323478,0.03141695207443189,RUS,0.283875571837089
MDA,2008,-6.751720723957268e-05,0.04002408900613174,5.247720685325083e-05,0.03997161179927849,0.012483960106720206,0.027540128899411535,RUS,0.22247547313757113
MDA,2009,-0.012973239889782074,-0.04456795868107549,7.399102455403284e-05,-0.04464194970562953,-0.013420578420655053,-0.031147380260420438,RUS,0.18205398451361088
MDA,2010,0.005879588545010223,0.016951049682826118,9.658382430156079e-05,0.016854465858524556,0.00798546938792973,0.008965580294896388,RUS,0.198811459753396
MDA,2011,0.0036988583729739236,0.03416476260366597,0.00011079266313467421,0.034053969940531295,0.009677976182616125,0.024486786421049848,RUS,0.2282780653981335
MDA,2012,-0.0028232479488633556,0.01934605798567839,0.00010207257838121909,0.01924398540729717,0.010162023578235316,0.009184034407443073,RUS,0.2575103676222436
MDA,2013,-0.0004299090503523041,0.01128389115842442,0.0001770324837842932,0.011106858674640127,0.004771412667082798,0.006512478491341622,RUS,0.2842331941184933
MDA,2014,0.0037755362080548692,0.01194994479114757,0.00020212886304101494,0.011747815928106555,0.0023613849524360556,0.009588559838711513,RUS,0.2848825963559515
MDA,2015,0.004135269947086744,0.0007336518030600255,0.00022894064364519225,0.0005047111594148332,-0.005087250196767757,0.005820901999827783,RUS,0.2512117996843141
MDA,2016,0.005325488043371261,0.011970777236685548,0.00023593275364019084,0.011734844483045357,0.005558565226782179,0.006412212009903369,ROU,0.19712536769491731
MDA,2017,0.007464384538707015,0.03202313707925348,0.00033952630567397,0.03168361077357951,0.017698606159956873,0.014324530919296606,ROU,0.22468917660314927
MDA,2018,0.004819397330099123,0.028888482967770357,0.00042622137240843857,0.02846226159536192,0.01461445896429925,0.014274024003471107,ROU,0.24599646314396603
MDA,2019,0.0041629630908263555,0.021381571080909934,0.0004298252004870585,0.020951745880422874,0.010343901658700902,0.011037669422209032,ROU,0.2687938537870482
MDA,2020,-0.024279623980673744,-0.02003155243692201,0.00015914346753074683,-0.020190695904452757,-0.010387210820719767,-0.009644341616202243,ROU,0.2774662083010638
MDA,2021,0.0205234982082897,0.03866637041415893,0.0005026112172016877,0.03816375919695724,0.015594266111075606,0.023072104303083322,ROU,0.28892171009125717
MDA,2022,0.0113589227081593,0.010422385786317497,0.00016962239420642767,0.010252763392111069,0.010839232804744478,-0.00041684701842698187,ROU,0.27873620193847176
MDA,2023,0.0021353428962200037,0.02118329031925914,0.0001810577403672446,0.021002232578891895,0.0066847714069860386,0.014498518912273103,ROU,0.2813678414130477
MDG,1991,0.010582121536869719,0.00419863451829806,0.0004590414543241858,0.0037395930639738746,0.003343930495788032,0.0008547040225100285,SGP,0.051649914346853544
MDG,1992,0.014725185143326179,0.0007517648671549117,0.0006209670054205737,0.00013079786173433806,0.003625327766006958,-0.0028735628988520463,SGP,0.056393152041463605
MDG,1993,0.004395222543770556,0.009541712622932477,0.0004194214327881703,0.009122291190144308,0.0050409675197517845,0.004500745103180693,SGP,0.046463757392501345
MDG,1994,0.020697305522428776,0.009360002938289196,0.0001873283247267316,0.009172674613562463,0.0046728069932571534,0.004687195945032042,SGP,0.04440915283999183
MDG,1995,0.020698832576706842,0.007715553380306822,6.214969182389756e-05,0.007653403688482924,0.0014406371941217552,0.006274916186185067,MUS,0.0343144561366321
MDG,1996,0.015870892331718497,0.008966771829723472,0.0002251213025128088,0.008741650527210664,0.002038000060263695,0.006928771769459777,MUS,0.03748176465817036
MDG,1997,0.02206880237868971,0.007540158058004513,0.0002656670027905909,0.007274491055213921,0.00206658852550052,0.0054735695325039925,MUS,0.03735935316769241
MDG,1998,0.02316354124918811,0.003056556989208428,0.00023039487760526914,0.002826162111603159,0.0027709415434865304,0.00028561544572189767,MUS,0.04700713653668881
MDG,1999,0.023553742397904465,0.007175793080111174,0.0005751006614209342,0.0066006924186902405,0.0014598127605110571,0.005715980319600117,MUS,0.05663845160918009
MDG,2000,0.031238197137715012,0.01499330823352039,0.0010621903395655113,0.013931117893954879,0.004541321614040073,0.010451986619480318,MUS,0.05760375672473939
MDG,2001,0.013336382553138727,0.004597059323708918,0.0011086413351628624,0.0034884179885460555,-0.0005946464675442807,0.005191705791253199,SGP,0.05523180538487683
MDG,2002,0.009950534814504275,0.007567528278985953,0.0008456105194766308,0.006721917759509322,0.002664603171205349,0.004902925107780604,SGP,0.06924009991575376
MDG,2003,0.012169703171238486,0.007865349164306423,0.0007841780166337929,0.00708117114767263,0.002302977933779621,0.0055623712305268025,SGP,0.05177726714648161
MDG,2004,0.021948755028074567,0.010450602191683847,0.0008437648952541452,0.009606837296429702,0.0019357788801348354,0.008514823311549012,MUS,0.045667236045117576
MDG,2005,0.022248395543634614,0.006833755449876041,0.0010653659183075365,0.005768389531568505,0.0007687448689974802,0.006065010580878561,MUS,0.04363095437221292
