ISO3,year,D_bb_le,D_bb_ac,D_all_le,D_max_bb,n_pta
SPM,2016,7,8,10,7,1
SPM,2017,7,8,10,7,1
SPM,2018,7,8,10,7,1
SPM,2019,7,8,10,7,1
SPM,2020,7,8,10,7,1
SPM,2021,7,8,10,7,1
SPM,2022,7,8,10,7,1
SPM,2023,7,8,10,7,1
SRB,1958,0,0,0,0,0
SRB,1959,0,0,0,0,0
SRB,1960,0,0,0,0,0
SRB,1961,0,0,0,0,0
SRB,1962,0,0,0,0,0
SRB,1963,0,0,0,0,0
SRB,1964,0,0,0,0,0
SRB,1965,0,0,0,0,0
SRB,1966,0,0,0,0,0
SRB,1967,0,0,0,0,0
SRB,1968,0,0,0,0,0
SRB,1969,0,0,0,0,0
SRB,1970,0,0,0,0,0
SRB,1971,0,0,0,0,0
SRB,1972,0,0,0,0,0
SRB,1973,0,0,2,0,1
SRB,1974,0,0,2,0,1
SRB,1975,0,0,2,0,1
SRB,1976,0,0,2,0,1
SRB,1977,0,0,2,0,1
SRB,1978,0,0,2,0,1
SRB,1979,0,0,2,0,1
SRB,1980,0,0,2,0,1
SRB,1981,0,0,2,0,1
SRB,1982,0,0,2,0,1
SRB,1983,0,0,2,0,1
SRB,1984,0,0,2,0,1
SRB,1985,0,0,2,0,1
SRB,1986,0,0,2,0,1
SRB,1987,0,0,2,0,1
SRB,1988,0,0,2,0,1
SRB,1989,0,0,2,0,1
SRB,1990,0,0,2,0,1
SRB,1991,0,0,2,0,1
SRB,1992,0,0,2,0,1
SRB,1993,0,0,2,0,1
SRB,1994,0,0,2,0,1
SRB,1995,0,0,2,0,1
SRB,1996,0,0,2,0,1
SRB,1997,0,0,2,0,1
SRB,1998,0,0,2,0,1
SRB,1999,0,0,2,0,1
SRB,2000,0,0,2,0,1
SRB,2001,0,0,2,0,1
SRB,2002,0,0,2,0,1
SRB,2003,0,0,2,0,1
SRB,2004,0,0,2,0,1
SRB,2005,0,0,2,0,1
SRB,2006,3,3,8,3,2
SRB,2007,10,10,16,10,3
SRB,2008,10,10,16,10,3
SRB,2009,10,10,16,10,3
SRB,2010,11,11,17,10,6
SRB,2011,11,11,17,10,6
SRB,2012,11,11,17,10,6
SRB,2013,11,11,17,10,6
SRB,2014,11,11,17,10,6
SRB,2015,11,11,17,10,6
SRB,2016,11,11,17,10,6
SRB,2017,11,11,17,10,6
SRB,2018,11,11,17,10,6
SRB,2019,11,11,17,10,6
SRB,2020,11,11,17,10,6
SRB,2021,11,11,17,10,8
SRB,2022,11,11,17,10,8
SRB,2023,11,11,17,10,8
SSD,1958,0,0,0,0,0
SSD,1959,0,0,0,0,0
SSD,1960,0,0,0,0,0
SSD,1961,0,0,0,0,0
SSD,1962,0,0,0,0,0
SSD,1963,0,0,0,0,0
SSD,1964,0,0,0,0,0
SSD,1965,0,0,0,0,0
SSD,1966,0,0,0,0,0
SSD,1967,0,0,0,0,0
SSD,1968,0,0,0,0,0
SSD,1969,0,0,0,0,0
SSD,1970,0,0,0,0,0
SSD,1971,0,0,0,0,0
SSD,1972,0,0,0,0,0
SSD,1973,0,0,0,0,0
SSD,1974,0,0,0,0,0
SSD,1975,0,0,0,0,0
SSD,1976,0,0,0,0,0
SSD,1977,0,0,0,0,0
SSD,1978,0,0,0,0,0
SSD,1979,0,0,0,0,0
SSD,1980,0,0,0,0,0
SSD,1981,0,0,0,0,0
SSD,1982,0,0,0,0,0
SSD,1983,0,0,0,0,0
SSD,1984,0,0,0,0,0
SSD,1985,0,0,0,0,0
SSD,1986,0,0,0,0,0
SSD,1987,0,0,0,0,0
SSD,1988,0,0,0,0,0
SSD,1989,0,0,0,0,0
SSD,1990,0,0,0,0,0
SSD,1991,0,0,0,0,0
SSD,1992,0,0,0,0,0
SSD,1993,0,0,0,0,0
SSD,1994,0,0,0,0,0
SSD,1995,0,0,0,0,0
SSD,1996,0,0,0,0,0
SSD,1997,0,0,0,0,0
SSD,1998,0,0,0,0,0
SSD,1999,0,0,0,0,0
SSD,2000,0,0,0,0,0
SSD,2001,0,0,0,0,0
SSD,2002,0,0,0,0,0
SSD,2003,0,0,0,0,0
SSD,2004,0,0,0,0,0
SSD,2005,0,0,0,0,0
SSD,2006,0,0,0,0,0
SSD,2007,0,0,0,0,0
SSD,2008,0,0,0,0,0
SSD,2009,0,0,0,0,0
SSD,2010,0,0,0,0,0
SSD,2011,0,0,0,0,0
SSD,2012,0,0,0,0,0
SSD,2013,0,0,0,0,0
SSD,2014,0,0,0,0,0
SSD,2015,0,0,0,0,0
SSD,2016,0,0,0,0,0
SSD,2017,0,0,0,0,0
SSD,2018,0,0,0,0,0
SSD,2019,4,6,8,4,1
SSD,2020,4,6,8,4,1
SSD,2021,4,6,8,4,1
SSD,2022,4,6,8,4,1
SSD,2023,4,6,8,4,1
STP,1958,0,0,0,0,0
STP,1959,0,0,0,0,0
STP,1960,0,0,0,0,0
STP,1961,0,0,0,0,0
STP,1962,0,0,0,0,0
STP,1963,0,0,0,0,0
STP,1964,0,0,0,0,0
STP,1965,0,0,0,0,0
STP,1966,0,0,0,0,0
STP,1967,0,0,0,0,0
STP,1968,0,0,0,0,0
STP,1969,0,0,0,0,0
STP,1970,0,0,0,0,0
STP,1971,0,0,0,0,0
STP,1972,0,0,0,0,0
STP,1973,0,0,0,0,0
STP,1974,0,0,0,0,0
STP,1975,0,0,0,0,0
STP,1976,0,0,0,0,0
STP,1977,0,0,0,0,0
STP,1978,0,0,0,0,0
STP,1979,0,0,0,0,0
STP,1980,0,0,0,0,0
STP,1981,0,0,0,0,0
STP,1982,0,0,0,0,0
STP,1983,0,0,0,0,0
STP,1984,0,0,0,0,0
STP,1985,0,0,0,0,0
STP,1986,0,0,0,0,0
STP,1987,0,0,0,0,0
STP,1988,0,0,0,0,0
STP,1989,0,0,0,0,0
STP,1990,0,0,0,0,0
STP,1991,0,0,0,0,0
STP,1992,0,0,0,0,0
STP,1993,0,0,0,0,0
STP,1994,0,0,0,0,0
STP,1995,0,0,0,0,0
STP,1996,0,0,0,0,0
STP,1997,0,0,0,0,0
STP,1998,0,0,0,0,0
STP,1999,0,0,0,0,0
STP,2000,0,0,0,0,0
STP,2001,0,0,0,0,0
STP,2002,0,0,0,0,0
STP,2003,0,0,0,0,0
STP,2004,0,0,0,0,0
STP,2005,0,0,0,0,0
STP,2006,0,0,0,0,0
STP,2007,0,0,0,0,0
STP,2008,0,0,0,0,0
STP,2009,0,0,0,0,0
STP,2010,0,0,0,0,0
STP,2011,0,0,0,0,0
STP,2012,0,0,0,0,0
STP,2013,0,0,0,0,0
STP,2014,0,0,0,0,0
STP,2015,0,0,0,0,0
STP,2016,0,0,0,0,0
STP,2017,0,0,0,0,0
STP,2018,0,0,0,0,0
STP,2019,4,6,8,4,1
STP,2020,4,6,8,4,1
STP,2021,4,6,8,4,1
STP,2022,4,6,8,4,1
STP,2023,4,6,8,4,1
SUR,1958,0,0,0,0,0
SUR,1959,0,0,0,0,0
SUR,1960,0,0,0,0,0
SUR,1961,0,0,0,0,0
SUR,1962,0,0,0,0,0
SUR,1963,0,0,0,0,0
SUR,1964,0,0,0,0,0
SUR,1965,0,0,0,0,0
SUR,1966,0,0,0,0,0
SUR,1967,0,0,0,0,0
SUR,1968,0,0,0,0,0
SUR,1969,0,0,0,0,0
SUR,1970,0,0,0,0,0
SUR,1971,0,0,0,0,0
SUR,1972,0,0,0,0,0
SUR,1973,0,0,0,0,0
SUR,1974,0,0,0,0,0
SUR,1975,0,0,0,0,0
SUR,1976,0,0,0,0,0
SUR,1977,0,0,0,0,0
SUR,1978,0,0,0,0,0
SUR,1979,0,0,0,0,0
SUR,1980,0,0,0,0,0
SUR,1981,0,0,0,0,0
SUR,1982,0,0,0,0,0
SUR,1983,0,0,0,0,0
SUR,1984,0,0,0,0,0
SUR,1985,0,0,0,0,0
SUR,1986,0,0,0,0,0
SUR,1987,0,0,0,0,0
SUR,1988,0,0,0,0,0
SUR,1989,0,0,0,0,0
SUR,1990,0,0,0,0,0
SUR,1991,0,0,0,0,0
SUR,1992,0,0,0,0,0
SUR,1993,0,0,0,0,0
SUR,1994,0,0,0,0,0
SUR,1995,5,8,12,5,1
SUR,1996,5,8,12,5,1
SUR,1997,5,8,12,5,1
SUR,1998,5,8,12,5,1
SUR,1999,5,8,12,5,1
SUR,2000,5,8,12,5,1
SUR,2001,5,8,12,5,1
SUR,2002,5,8,12,5,1
SUR,2003,5,8,12,5,1
SUR,2004,5,8,12,5,1
SUR,2005,5,8,12,5,1
SUR,2006,5,8,12,5,1
SUR,2007,5,8,12,5,1
SUR,2008,11,11,22,11,2
SUR,2009,11,11,22,11,2
SUR,2010,11,11,22,11,2
SUR,2011,11,11,22,11,2
SUR,2012,11,11,22,11,2
SUR,2013,11,11,22,11,2
SUR,2014,11,11,22,11,2
SUR,2015,11,11,22,11,2
SUR,2016,11,11,22,11,2
SUR,2017,11,11,22,11,2
SUR,2018,11,11,22,11,2
SUR,2019,11,11,22,11,2
SUR,2020,11,11,22,11,2
SUR,2021,11,11,25,11,3
SUR,2022,11,11,25,11,3
SUR,2023,11,11,25,11,3
SVK,1958,0,0,0,0,0
SVK,1959,0,0,0,0,0
SVK,1960,0,0,0,0,0
SVK,1961,0,0,0,0,0
SVK,1962,0,0,0,0,0
SVK,1963,0,0,0,0,0
SVK,1964,0,0,0,0,0
SVK,1965,0,0,0,0,0
SVK,1966,0,0,0,0,0
SVK,1967,0,0,0,0,0
SVK,1968,0,0,0,0,0
SVK,1969,0,0,0,0,0
SVK,1970,0,0,0,0,0
SVK,1971,0,0,0,0,0
SVK,1972,0,0,0,0,0
SVK,1973,0,0,0,0,0
SVK,1974,0,0,0,0,0
SVK,1975,0,0,0,0,0
SVK,1976,0,0,0,0,0
SVK,1977,0,0,0,0,0
SVK,1978,0,0,0,0,0
SVK,1979,0,0,0,0,0
SVK,1980,0,0,0,0,0
SVK,1981,0,0,0,0,0
SVK,1982,0,0,0,0,0
SVK,1983,0,0,0,0,0
SVK,1984,0,0,0,0,0
SVK,1985,0,0,0,0,0
SVK,1986,0,0,0,0,0
SVK,1987,0,0,0,0,0
SVK,1988,0,0,0,0,0
SVK,1989,0,0,0,0,0
SVK,1990,0,0,0,0,0
SVK,1991,0,0,0,0,0
SVK,1992,0,0,0,0,0
SVK,1993,0,0,0,0,0
SVK,1994,0,0,0,0,0
SVK,1995,0,0,0,0,0
SVK,1996,0,0,0,0,0
SVK,1997,0,0,0,0,0
SVK,1998,0,0,0,0,0
SVK,1999,0,0,0,0,0
SVK,2000,0,0,0,0,0
SVK,2001,0,0,0,0,0
SVK,2002,0,0,0,0,0
SVK,2003,0,0,0,0,0
SVK,2004,12,12,44,11,22
SVK,2005,12,12,44,11,23
SVK,2006,12,12,44,11,24
SVK,2007,12,12,43,12,24
SVK,2008,12,12,43,12,27
SVK,2009,12,12,43,12,28
SVK,2010,12,12,43,12,29
SVK,2011,12,12,43,12,30
SVK,2012,12,12,43,12,31
SVK,2013,12,12,45,11,33
SVK,2014,12,12,45,11,36
SVK,2015,12,12,45,11,36
SVK,2016,12,12,46,11,40
SVK,2017,12,12,46,11,42
SVK,2018,12,12,46,11,44
SVK,2019,12,12,47,11,47
SVK,2020,12,12,47,11,49
SVK,2021,12,12,49,11,50
SVK,2022,12,12,49,11,50
SVK,2023,12,12,49,11,50
SVN,1958,0,0,0,0,0
SVN,1959,0,0,0,0,0
SVN,1960,0,0,0,0,0
SVN,1961,0,0,0,0,0
SVN,1962,0,0,0,0,0
SVN,1963,0,0,0,0,0
SVN,1964,0,0,0,0,0
SVN,1965,0,0,0,0,0
SVN,1966,0,0,0,0,0
SVN,1967,0,0,0,0,0
SVN,1968,0,0,0,0,0
SVN,1969,0,0,0,0,0
SVN,1970,0,0,0,0,0
SVN,1971,0,0,0,0,0
SVN,1972,0,0,0,0,0
SVN,1973,0,0,0,0,0
SVN,1974,0,0,0,0,0
SVN,1975,0,0,0,0,0
SVN,1976,0,0,0,0,0
SVN,1977,0,0,0,0,0
SVN,1978,0,0,0,0,0
SVN,1979,0,0,0,0,0
SVN,1980,0,0,0,0,0
SVN,1981,0,0,0,0,0
SVN,1982,0,0,0,0,0
SVN,1983,0,0,0,0,0
SVN,1984,0,0,0,0,0
SVN,1985,0,0,0,0,0
SVN,1986,0,0,0,0,0
SVN,1987,0,0,0,0,0
SVN,1988,0,0,0,0,0
SVN,1989,0,0,0,0,0
SVN,1990,0,0,0,0,0
SVN,1991,0,0,0,0,0
SVN,1992,0,0,0,0,0
SVN,1993,0,0,0,0,0
SVN,1994,0,0,0,0,0
SVN,1995,0,0,0,0,0
SVN,1996,0,0,0,0,0
SVN,1997,0,0,0,0,0
SVN,1998,0,0,0,0,0
SVN,1999,0,0,0,0,0
SVN,2000,0,0,0,0,0
SVN,2001,0,0,0,0,0
SVN,2002,0,0,0,0,0
SVN,2003,0,0,0,0,0
SVN,2004,12,12,44,11,22
SVN,2005,12,12,44,11,23
SVN,2006,12,12,44,11,24
SVN,2007,12,12,43,12,24
SVN,2008,12,12,43,12,27
SVN,2009,12,12,43,12,28
SVN,2010,12,12,43,12,29
SVN,2011,12,12,43,12,30
SVN,2012,12,12,43,12,31
SVN,2013,12,12,45,11,33
SVN,2014,12,12,45,11,36
SVN,2015,12,12,45,11,36
SVN,2016,12,12,46,11,40
SVN,2017,12,12,46,11,42
SVN,2018,12,12,46,11,44
SVN,2019,12,12,47,11,47
SVN,2020,12,12,47,11,49
SVN,2021,12,12,49,11,50
SVN,2022,12,12,49,11,50
SVN,2023,12,12,49,11,50
SWE,1958,0,0,0,0,0
SWE,1959,0,0,0,0,0
SWE,1960,11,11,20,11,1
SWE,1961,11,11,20,11,1
SWE,1962,11,11,20,11,1
SWE,1963,11,11,20,11,1
SWE,1964,11,11,20,11,1
SWE,1965,11,11,20,11,1
SWE,1966,11,11,20,11,1
SWE,1967,11,11,20,11,1
SWE,1968,11,11,20,11,1
SWE,1969,11,11,20,11,1
SWE,1970,11,11,20,11,1
SWE,1971,11,11,20,11,1
SWE,1972,11,11,20,11,1
SWE,1973,11,11,20,11,1
SWE,1974,11,11,20,11,1
SWE,1975,11,11,20,11,1
SWE,1976,11,11,20,11,1
SWE,1977,11,11,20,11,1
SWE,1978,11,11,20,11,1
SWE,1979,11,11,20,11,1
SWE,1980,11,11,20,11,1
SWE,1981,11,11,20,11,1
SWE,1982,11,11,20,11,1
SWE,1983,11,11,20,11,1
SWE,1984,11,11,20,11,1
SWE,1985,11,11,20,11,1
SWE,1986,11,11,20,11,1
SWE,1987,11,11,20,11,1
SWE,1988,11,11,20,11,1
SWE,1989,11,11,20,11,1
SWE,1990,11,11,20,11,1
SWE,1991,11,11,20,11,1
SWE,1992,11,11,20,11,2
SWE,1993,11,11,20,11,3
SWE,1994,11,11,20,11,3
SWE,1995,12,12,43,11,8
SWE,1996,12,12,43,11,9
SWE,1997,12,12,43,11,11
SWE,1998,12,12,43,11,12
SWE,1999,12,12,43,11,12
SWE,2000,12,12,43,11,16
SWE,2001,12,12,43,11,17
SWE,2002,12,12,43,11,19
SWE,2003,12,12,43,11,21
SWE,2004,12,12,44,11,22
SWE,2005,12,12,44,11,23
SWE,2006,12,12,44,11,24
SWE,2007,12,12,43,12,24
SWE,2008,12,12,43,12,27
SWE,2009,12,12,43,12,28
SWE,2010,12,12,43,12,29
SWE,2011,12,12,43,12,30
SWE,2012,12,12,43,12,31
SWE,2013,12,12,45,11,33
SWE,2014,12,12,45,11,36
SWE,2015,12,12,45,11,36
SWE,2016,12,12,46,11,40
SWE,2017,12,12,46,11,42
SWE,2018,12,12,46,11,44
SWE,2019,12,12,47,11,47
SWE,2020,12,12,47,11,49
SWE,2021,12,12,49,11,50
SWE,2022,12,12,49,11,50
SWE,2023,12,12,49,11,50
SWZ,1958,0,0,0,0,0
SWZ,1959,0,0,0,0,0
SWZ,1960,0,0,0,0,0
SWZ,1961,0,0,0,0,0
SWZ,1962,0,0,0,0,0
SWZ,1963,0,0,0,0,0
SWZ,1964,0,0,0,0,0
SWZ,1965,0,0,0,0,0
SWZ,1966,0,0,0,0,0
SWZ,1967,0,0,0,0,0
SWZ,1968,0,0,0,0,0
SWZ,1969,0,0,0,0,0
SWZ,1970,0,0,0,0,0
SWZ,1971,0,0,0,0,0
SWZ,1972,0,0,0,0,0
SWZ,1973,0,0,0,0,0
SWZ,1974,0,0,0,0,0
SWZ,1975,0,0,0,0,0
SWZ,1976,0,0,0,0,0
SWZ,1977,0,0,0,0,0
SWZ,1978,0,0,0,0,0
SWZ,1979,0,0,0,0,0
SWZ,1980,0,0,0,0,0
SWZ,1981,0,0,0,0,0
SWZ,1982,0,0,0,0,0
SWZ,1983,0,0,0,0,0
SWZ,1984,0,0,0,0,0
SWZ,1985,0,0,0,0,0
SWZ,1986,0,0,0,0,0
SWZ,1987,0,0,0,0,0
SWZ,1988,0,0,0,0,0
SWZ,1989,0,0,0,0,0
SWZ,1990,0,0,0,0,0
SWZ,1991,0,0,0,0,0
SWZ,1992,0,0,0,0,0
SWZ,1993,0,0,0,0,0
SWZ,1994,5,7,11,5,1
SWZ,1995,5,7,11,5,1
SWZ,1996,5,7,11,5,1
SWZ,1997,5,7,11,5,1
SWZ,1998,5,7,11,5,1
SWZ,1999,5,7,11,5,2
SWZ,2000,8,9,15,5,3
SWZ,2001,8,9,15,5,3
SWZ,2002,8,9,15,5,3
SWZ,2003,8,9,15,5,3
SWZ,2004,8,9,15,5,4
SWZ,2005,8,9,15,5,4
SWZ,2006,8,9,15,5,4
SWZ,2007,8,9,15,5,4
SWZ,2008,9,11,16,5,5
SWZ,2009,9,11,16,5,6
SWZ,2010,9,11,16,5,6
SWZ,2011,9,11,16,5,6
SWZ,2012,9,11,16,5,6
SWZ,2013,9,11,16,5,6
SWZ,2014,9,11,16,5,6
SWZ,2015,9,12,16,5,7
SWZ,2016,9,12,17,5,9
SWZ,2017,9,12,17,5,9
SWZ,2018,9,12,17,5,9
SWZ,2019,9,12,18,5,10
SWZ,2020,9,12,18,5,10
SWZ,2021,10,12,20,5,11
SWZ,2022,10,12,20,5,11
SWZ,2023,10,12,20,5,11
SYC,1958,0,0,0,0,0
SYC,1959,0,0,0,0,0
SYC,1960,0,0,0,0,0
SYC,1961,0,0,0,0,0
SYC,1962,0,0,0,0,0
SYC,1963,0,0,0,0,0
SYC,1964,0,0,0,0,0
SYC,1965,0,0,0,0,0
SYC,1966,0,0,0,0,0
SYC,1967,0,0,0,0,0
SYC,1968,0,0,0,0,0
SYC,1969,0,0,0,0,0
SYC,1970,0,0,0,0,0
SYC,1971,0,0,0,0,0
SYC,1972,0,0,0,0,0
SYC,1973,0,0,0,0,0
SYC,1974,0,0,0,0,0
SYC,1975,0,0,0,0,0
SYC,1976,0,0,0,0,0
SYC,1977,0,0,0,0,0
SYC,1978,0,0,0,0,0
SYC,1979,0,0,0,0,0
SYC,1980,0,0,0,0,0
SYC,1981,0,0,0,0,0
SYC,1982,0,0,0,0,0
SYC,1983,0,0,0,0,0
SYC,1984,0,0,0,0,0
SYC,1985,0,0,0,0,0
SYC,1986,0,0,0,0,0
SYC,1987,0,0,0,0,0
SYC,1988,0,0,0,0,0
SYC,1989,0,0,0,0,0
SYC,1990,0,0,0,0,0
SYC,1991,0,0,0,0,0
SYC,1992,0,0,0,0,0
SYC,1993,0,0,0,0,0
SYC,1994,5,7,11,5,1
SYC,1995,5,7,11,5,1
SYC,1996,5,7,11,5,1
SYC,1997,5,7,11,5,1
SYC,1998,5,7,11,5,1
SYC,1999,5,7,11,5,2
SYC,2000,5,7,11,5,2
SYC,2001,5,7,11,5,2
SYC,2002,5,7,11,5,2
SYC,2003,5,7,11,5,2
SYC,2004,5,7,11,5,2
SYC,2005,5,7,11,5,2
SYC,2006,5,7,11,5,2
SYC,2007,5,7,11,5,2
SYC,2008,5,7,11,5,2
SYC,2009,5,7,11,5,3
SYC,2010,5,7,11,5,3
SYC,2011,5,7,11,5,3
SYC,2012,5,7,11,5,4
SYC,2013,5,7,11,5,4
SYC,2014,5,7,11,5,4
SYC,2015,8,10,15,5,6
SYC,2016,8,10,15,5,6
SYC,2017,8,10,15,5,6
SYC,2018,8,10,15,5,6
SYC,2019,8,11,16,5,7
SYC,2020,8,11,16,5,7
SYC,2021,8,11,18,5,8
SYC,2022,8,11,18,5,8
SYC,2023,8,11,18,5,8
SYR,1958,0,0,0,0,0
SYR,1959,0,0,0,0,0
SYR,1960,0,0,0,0,0
SYR,1961,0,0,0,0,0
SYR,1962,0,0,0,0,0
SYR,1963,0,0,0,0,0
SYR,1964,0,0,0,0,0
SYR,1965,0,0,0,0,0
SYR,1966,0,0,0,0,0
SYR,1967,0,0,0,0,0
SYR,1968,0,0,0,0,0
SYR,1969,0,0,0,0,0
SYR,1970,0,0,0,0,0
SYR,1971,0,0,0,0,0
SYR,1972,0,0,0,0,0
SYR,1973,0,0,0,0,0
SYR,1974,0,0,0,0,0
SYR,1975,0,0,0,0,0
SYR,1976,0,0,0,0,0
SYR,1977,0,1,4,0,1
SYR,1978,0,1,4,0,1
SYR,1979,0,1,4,0,1
SYR,1980,0,1,4,0,1
SYR,1981,0,1,4,0,1
SYR,1982,0,1,4,0,1
SYR,1983,0,1,4,0,1
SYR,1984,0,1,4,0,1
SYR,1985,0,1,4,0,1
SYR,1986,0,1,4,0,1
SYR,1987,0,1,4,0,1
SYR,1988,0,1,4,0,1
SYR,1989,0,1,4,0,1
SYR,1990,0,1,4,0,1
SYR,1991,0,1,4,0,1
SYR,1992,0,1,4,0,1
SYR,1993,0,1,4,0,1
SYR,1994,0,1,4,0,1
SYR,1995,0,1,4,0,1
SYR,1996,0,1,4,0,1
SYR,1997,0,1,4,0,1
SYR,1998,0,1,4,0,2
SYR,1999,0,1,4,0,2
SYR,2000,0,1,4,0,2
SYR,2001,0,1,4,0,2
SYR,2002,0,1,4,0,2
SYR,2003,0,1,4,0,2
SYR,2004,0,1,4,0,2
SYR,2005,0,1,4,0,2
SYR,2006,0,1,4,0,2
SYR,2007,5,10,10,5,3
SYR,2008,5,10,10,5,3
SYR,2009,5,10,10,5,3
SYR,2010,5,10,10,5,3
SYR,2011,5,10,10,5,3
SYR,2012,5,10,10,5,3
SYR,2013,5,10,10,5,3
SYR,2014,5,10,10,5,3
SYR,2015,5,10,10,5,3
SYR,2016,5,10,10,5,3
SYR,2017,5,10,10,5,3
SYR,2018,5,10,10,5,3
SYR,2019,5,10,10,5,3
SYR,2020,5,10,10,5,3
SYR,2021,5,10,10,5,3
SYR,2022,5,10,10,5,3
SYR,2023,5,10,10,5,3
TCA,1958,0,0,0,0,0
TCA,1959,0,0,0,0,0
TCA,1960,0,0,0,0,0
TCA,1961,0,0,0,0,0
TCA,1962,0,0,0,0,0
TCA,1963,0,0,0,0,0
TCA,1964,0,0,0,0,0
TCA,1965,0,0,0,0,0
TCA,1966,0,0,0,0,0
TCA,1967,0,0,0,0,0
TCA,1968,0,0,0,0,0
TCA,1969,0,0,0,0,0
TCA,1970,0,0,0,0,0
TCA,1971,7,8,10,7,1
TCA,1972,7,8,10,7,1
TCA,1973,7,8,10,7,1
TCA,1974,7,8,10,7,1
TCA,1975,7,8,10,7,1
TCA,1976,7,8,10,7,1
TCA,1977,7,8,10,7,1
TCA,1978,7,8,10,7,1
TCA,1979,7,8,10,7,1
TCA,1980,7,8,10,7,1
TCA,1981,7,8,10,7,1
TCA,1982,7,8,10,7,1
TCA,1983,7,8,10,7,1
TCA,1984,7,8,10,7,1
TCA,1985,7,8,10,7,1
TCA,1986,7,8,10,7,1
TCA,1987,7,8,10,7,1
TCA,1988,7,8,10,7,1
TCA,1989,7,8,10,7,1
TCA,1990,7,8,10,7,1
TCA,1991,7,8,10,7,1
TCA,1992,7,8,10,7,1
TCA,1993,7,8,10,7,1
TCA,1994,7,8,10,7,1
TCA,1995,7,8,10,7,1
TCA,1996,7,8,10,7,1
TCA,1997,7,8,10,7,1
TCA,1998,7,8,10,7,1
TCA,1999,7,8,10,7,1
TCA,2000,7,8,10,7,1
TCA,2001,7,8,10,7,1
TCA,2002,7,8,10,7,1
TCA,2003,7,8,10,7,1
TCA,2004,7,8,10,7,1
TCA,2005,7,8,10,7,1
TCA,2006,7,8,10,7,1
TCA,2007,7,8,10,7,1
TCA,2008,7,8,10,7,1
TCA,2009,7,8,10,7,1
TCA,2010,7,8,10,7,1
TCA,2011,7,8,10,7,1
TCA,2012,7,8,10,7,1
TCA,2013,7,8,10,7,1
TCA,2014,7,8,10,7,1
TCA,2015,7,8,10,7,1
TCA,2016,7,8,10,7,1
TCA,2017,7,8,10,7,1
TCA,2018,7,8,10,7,1
TCA,2019,7,8,10,7,1
TCA,2020,7,8,10,7,1
TCA,2021,7,8,10,7,1
TCA,2022,7,8,10,7,1
TCA,2023,7,8,10,7,1
TCD,1958,0,0,0,0,0
TCD,1959,0,0,0,0,0
TCD,1960,0,0,0,0,0
TCD,1961,0,0,0,0,0
TCD,1962,0,0,0,0,0
TCD,1963,0,0,0,0,0
TCD,1964,0,0,0,0,0
TCD,1965,0,0,0,0,0
TCD,1966,0,0,0,0,0
TCD,1967,0,0,0,0,0
TCD,1968,0,0,0,0,0
TCD,1969,0,0,0,0,0
TCD,1970,0,0,0,0,0
TCD,1971,0,0,0,0,0
TCD,1972,0,0,0,0,0
TCD,1973,0,0,0,0,0
TCD,1974,0,0,0,0,0
TCD,1975,0,0,0,0,0
TCD,1976,0,0,0,0,0
TCD,1977,0,0,0,0,0
TCD,1978,0,0,0,0,0
TCD,1979,0,0,0,0,0
TCD,1980,0,0,0,0,0
TCD,1981,0,0,0,0,0
TCD,1982,0,0,0,0,0
TCD,1983,0,0,0,0,0
TCD,1984,0,0,0,0,0
TCD,1985,0,0,0,0,0
TCD,1986,0,0,0,0,0
TCD,1987,0,0,0,0,0
TCD,1988,0,0,0,0,0
TCD,1989,0,0,0,0,0
TCD,1990,0,0,0,0,0
TCD,1991,0,0,0,0,0
TCD,1992,0,0,0,0,0
TCD,1993,0,0,0,0,0
TCD,1994,0,0,0,0,0
TCD,1995,0,0,0,0,0
TCD,1996,0,0,0,0,0
TCD,1997,0,0,0,0,0
TCD,1998,0,0,0,0,0
TCD,1999,1,4,1,1,1
TCD,2000,1,4,1,1,1
TCD,2001,1,4,1,1,1
TCD,2002,1,4,1,1,1
TCD,2003,1,4,1,1,1
TCD,2004,1,4,1,1,1
TCD,2005,1,4,1,1,1
TCD,2006,1,4,1,1,1
TCD,2007,1,4,1,1,1
TCD,2008,1,4,1,1,1
TCD,2009,1,4,1,1,1
TCD,2010,1,4,1,1,1
TCD,2011,1,4,1,1,1
TCD,2012,1,4,1,1,1
TCD,2013,1,4,1,1,1
TCD,2014,1,4,1,1,1
TCD,2015,1,4,1,1,1
TCD,2016,1,4,1,1,1
TCD,2017,1,4,1,1,1
TCD,2018,1,4,1,1,1
TCD,2019,4,6,8,4,2
TCD,2020,4,6,8,4,2
TCD,2021,4,6,8,4,2
TCD,2022,4,6,8,4,2
TCD,2023,4,6,8,4,2
TGO,1958,0,0,0,0,0
TGO,1959,0,0,0,0,0
TGO,1960,0,0,0,0,0
TGO,1961,0,0,0,0,0
TGO,1962,0,0,0,0,0
TGO,1963,0,0,0,0,0
TGO,1964,0,0,0,0,0
TGO,1965,0,0,0,0,0
TGO,1966,0,0,0,0,0
TGO,1967,0,0,0,0,0
TGO,1968,0,0,0,0,0
TGO,1969,0,0,0,0,0
TGO,1970,0,0,0,0,0
TGO,1971,0,0,0,0,0
TGO,1972,0,0,0,0,0
TGO,1973,0,0,0,0,0
TGO,1974,0,0,0,0,0
TGO,1975,0,0,0,0,0
TGO,1976,0,0,0,0,0
TGO,1977,0,0,0,0,0
TGO,1978,0,0,0,0,0
