ISO3,year,s_US,s_CN,s_MID,BAL,p_own
ECU,2022,0.3206674240123913,0.5386094724692783,0.1407231035183304,0.7463657531707695,0.27256130705469067
ECU,2023,0.27354691267590875,0.5681591684423595,0.1582939188817318,0.6499820277227453,0.20115285963205373
EGY,1990,0.2855860004605112,0.24364194255623742,0.4707720569832514,0.9207448161841554,-0.11223815527302121
EGY,1991,0.2872366022913895,0.26704775271316694,0.4457156449954435,0.9635767284500452,-0.11474965133291751
EGY,1992,0.28087127928078265,0.2738536256370678,0.4452750950821496,0.9873493084923705,0.03541127212803581
EGY,1993,0.552460900945058,0.2673765004206502,0.18016259863429185,0.6522671446197671,0.17966951107832727
EGY,1994,0.5216485643395214,0.26046949898565036,0.21788193667482816,0.666061842065801,0.16039053353227295
EGY,1995,0.3049382645171402,0.23119247221136682,0.46386926327149297,0.862448117122004,0.16909090074850164
EGY,1996,0.3274378679850849,0.203503392474956,0.46905873953995914,0.7665759195231046,0.09452767767459021
EGY,1997,0.3475099480402017,0.23403699944335066,0.4184530525164477,0.8048774065655974,0.0578675247213193
EGY,1998,0.22775940946753903,0.3135813135179568,0.45865927701450415,0.8414641640534455,-0.1687015053369539
EGY,1999,0.24581699068445054,0.2697016669120144,0.4844813424035351,0.9536686483105715,-0.10421268030039701
EGY,2000,0.20353644881365068,0.2614330030886788,0.5350305480976706,0.875483101012,-0.16366382357609968
EGY,2001,0.19716183022781583,0.3392418752785534,0.46359629449363077,0.7351247883035915,-0.20887504154496966
EGY,2002,0.13865506622505216,0.43872734513032474,0.4226175886446231,0.4802885003010957,-0.21929122839007828
EGY,2003,0.13422689852855899,0.38659391889486167,0.4791791825765793,0.515443676743183,-0.06475196870104492
EGY,2004,0.0936709340631398,0.38181112143024026,0.5245179445066199,0.39400407641437873,-0.14713602474968654
EGY,2005,0.11354568889393517,0.38397519659693197,0.5024791145091329,0.4564459189764788,-0.27213004053836354
EGY,2006,0.11021060237913337,0.3659766113885729,0.5238127862322938,0.4628877012766509,-0.18201733171487627
EGY,2007,0.10831190933020941,0.4208974673342657,0.47079062333552485,0.40933480813542134,-0.24614888993956208
EGY,2008,0.057031985471682214,0.487128408286879,0.4558396062414388,0.2096146140947802,-0.25327210640346814
EGY,2009,0.11615601476002281,0.536785150202053,0.3470588350379242,0.3557932046351202,-0.24553904626428033
EGY,2010,0.14185946397216717,0.53188388462248,0.32625665140535276,0.4211083174863842,-0.18429856885557913
EGY,2011,0.09688245407773717,0.5177340691112161,0.3853834768110467,0.31526146929815724,-0.07473080026218616
EGY,2012,0.15062832682777497,0.5185270708205569,0.3308446023516681,0.45020432430834617,-0.1463770973400171
EGY,2013,0.1004890624303885,0.5929253582556411,0.3065855793139704,0.28983839802745853,-0.24778705470371068
EGY,2014,0.10533842124576787,0.540360907223736,0.35430067153049616,0.326277004176079,-0.1964564073526835
EGY,2015,0.12514854378927523,0.6514038086365533,0.2234476475741714,0.32231836887321424,-0.4053959428538992
EGY,2016,0.17220714737355675,0.46131367625928593,0.3664791763671573,0.5436511033246146,-0.2719710597528586
EGY,2017,0.09751671915282116,0.5444034038602319,0.358079876986947,0.3038282043413623,-0.21941408642184865
EGY,2018,0.11014673560416907,0.5209717097136913,0.3688815546821396,0.34905250011729283,-0.22865961875818336
EGY,2019,0.12878388996637458,0.5695671924353044,0.30164891759832096,0.3688227689816922,-0.2344569053643856
EGY,2020,0.08745464978014032,0.5453888851912386,0.36715646502862104,0.2763863259947676,-0.13528796867531687
EGY,2021,0.08992925463837394,0.46175099522764756,0.4483197501339785,0.32601948197425495,-0.2182788274762614
EGY,2022,0.17751563486385127,0.4058400742728739,0.4166442908632748,0.6086016887588073,0.04862339170831352
EGY,2023,0.13100445237228098,0.48238488740497865,0.3866106602227404,0.4271494265611225,-0.054505382046454616
ERI,2000,0.053424269622426364,0.34619926615424,0.6003764642233337,0.2673729890237649,0.07699722017388065
ERI,2001,0.031528391782553226,0.5058225218550765,0.46264908636237023,0.11734749483952624,0.010063044443213612
ERI,2002,0.030479706762359556,0.5338018273209125,0.43571846591672797,0.10803014070583287,-0.039417412588543775
ERI,2003,0.025712440361334438,0.7717397566709906,0.202547802967675,0.06448647444203398,0.06874188886448915
ERI,2004,0.01723941571244268,0.5967602994738674,0.3860002848136899,0.05615447462288026,0.07381350695724942
ERI,2005,0.062215547938811164,0.40098136861338207,0.5368030834478068,0.26863541494150117,0.03509911707135148
ERI,2006,0.01871300379250006,0.5527833933898642,0.4285036028176358,0.06548774020189929,0.07530301324346442
ERI,2007,0.024739796469961595,0.5910483438109569,0.3842118597190815,0.08035164970431376,0.02314622130411436
ERI,2008,0.011942785162565901,0.7041725036661604,0.28388471117127373,0.033354364440673925,-0.005045665078678398
ERI,2009,0.03468584232702958,0.4664675370155171,0.49884662065745333,0.1384240584091571,-0.029174334376617136
ERI,2010,0.08997124123695936,0.5673811030372771,0.34264765572576356,0.2737382532233729,0.03147159312997926
ERI,2011,0.8918992322606998,0.0954236654535048,0.012677102285795374,0.19329778672088815,0.07446229339553968
ERI,2012,0.6104754592582978,0.08396646063930867,0.30555808010239355,0.24182428575650872,0.036713766712590024
ERI,2013,0.6064873481253292,0.34309444375738923,0.050418208117281565,0.7226222041961065,-0.08796824494202213
ERI,2014,0.0004875026102123153,0.9819506866852713,0.017561810704516352,0.0009924341613021137,0.04791076990237711
ERI,2015,0.03674391822446513,0.8699484692802256,0.09330761249530921,0.0810504615034612,-0.16495437271342286
ERI,2016,0.04156536458738188,0.898209648601435,0.0602249868111831,0.08845811817520771,-0.08154275300271051
ERI,2017,0.001582445688880416,0.9817769653046701,0.01664058900644953,0.003218448252366997,-0.13702972922476617
ERI,2018,0.00040920667316924746,0.9914133598425208,0.008177433484309994,0.0008251610459052285,-0.07053541958227129
ERI,2019,0.0007361162938836577,0.986113195405555,0.013150688300561353,0.0014918514613259499,-0.11916017809708719
ERI,2020,0.00106088860031354,0.987379937205022,0.011559174194664405,0.0021465900084593884,-0.03519758053970623
ERI,2021,0.00046202786221087285,0.9865354729062039,0.01300249923158521,0.0009362290418185795,-0.264976244150034
ERI,2022,0.013156331414312786,0.9462221133154023,0.04062155527028497,0.02742678134282933,0.03880554585446215
ERI,2023,0.0019336299342464184,0.9793097064439744,0.018756663621779125,0.0039411833182653065,-0.08537580863996402
ETH,1990,0.1830573100205282,0.28695165932981315,0.5299910306496587,0.7789524113701694,-0.15828317105122827
ETH,1991,0.26911222847309213,0.12883130977800158,0.6020564617489064,0.6474853711368059,-0.04823745980463754
ETH,1992,0.262700753851196,0.31889134709931194,0.41840789904949194,0.9033848754887103,0.1037509558905986
ETH,1993,0.4369975895509841,0.26567632714838263,0.2973260833006333,0.7561866773035495,0.27357401673305476
ETH,1994,0.5959176574136966,0.23591199957216316,0.1681703430141402,0.5672122834066576,0.2582259057999274
ETH,1995,0.1592621645297446,0.2606374930317753,0.5801003424384802,0.7585724906499164,0.28969458237804074
ETH,1996,0.14195824320979403,0.25771575269324426,0.6003260040969617,0.7103701750175079,0.22423905547695436
ETH,1997,0.20399844648210658,0.2530063497383756,0.5429952037795178,0.8927628251134915,0.2513090926091033
ETH,1998,0.1276628769059274,0.22220934956179753,0.650127773532275,0.7297685683416433,0.022722378819504917
ETH,1999,0.1503662335374197,0.3130068305845288,0.5366269358780515,0.6490072262717757,0.062367189714297
ETH,2000,0.11033200067226187,0.29948592155947545,0.5901820777682627,0.5384440000643657,0.09904591826646636
ETH,2001,0.0671367882894165,0.7291213131626825,0.2037418985479011,0.16863071952921357,0.0004587226468491448
ETH,2002,0.1180790057713703,0.3302328829037641,0.5516881113248656,0.5267716906652694,0.061450231680614545
ETH,2003,0.08666463206812772,0.4365919478946914,0.4767434200371809,0.33125099764358745,0.13772190637985715
ETH,2004,0.09867589646861351,0.26061886790766225,0.6407052356237243,0.5492754487525678,0.09321668149854548
ETH,2005,0.08388661560255857,0.3622647682988814,0.5538486160985601,0.3760455245885334,0.10174897550706054
ETH,2006,0.06236017830604549,0.35705118254948265,0.5805886391444719,0.29737000055907536,0.1272874243384622
ETH,2007,0.10983630794752948,0.3130164171931618,0.5771472748593087,0.519501478492233,-0.0015078251601595095
ETH,2008,0.12364339115963131,0.3482656076673699,0.5280910011729988,0.5240137037732487,0.05929389878817581
ETH,2009,0.15628394310162957,0.5343408301735727,0.30937522672479767,0.45258713312721865,0.06783812127764466
ETH,2010,0.10574594611777878,0.4694316539860313,0.4248223998961899,0.3676984155804863,0.087628481121447
ETH,2011,0.07939179351673165,0.4131443741763949,0.5074638323068734,0.322379547835344,0.0875370346583108
ETH,2012,0.08681927039202253,0.44478643952088254,0.46839429008709493,0.3266303155631886,0.11452593642684493
ETH,2013,0.1342943483170287,0.5553188844421977,0.3103867672407737,0.38947729520705593,-0.02830683528899566
ETH,2014,0.13230875170234502,0.5306616296459008,0.3370296186517541,0.3991392539536264,0.07279530119953763
ETH,2015,0.16187022942856663,0.6255553100007937,0.21257446057063967,0.4111378697365402,-0.11410602836837472
ETH,2016,0.14687826470231613,0.548372648039234,0.30474908725844985,0.42251872528476947,-0.040269554636579774
ETH,2017,0.1513970984704826,0.5378130341835492,0.3107898673459682,0.4393350918608174,-0.056593368012345255
ETH,2018,0.15352623427613327,0.6095528909169821,0.2369208748068847,0.40238614635744313,0.03052155410627485
ETH,2019,0.16618514527743183,0.5424205282750685,0.2913943264474997,0.4690483056515331,-0.02814211451924889
ETH,2020,0.15541028277006927,0.532470845283497,0.3121188719464338,0.4518521483786578,0.033767062080374936
ETH,2021,0.1577171353695196,0.4891504297935824,0.353132434836898,0.48763346274674507,-0.148174992735404
ETH,2022,0.2743454906739455,0.4645077083732262,0.2611468009528284,0.7426251683764586,0.05892156661338316
ETH,2023,0.1720878737726371,0.5179332254703659,0.30997890075699697,0.498790178913162,0.09402501275813349
GAB,1990,0.6555443183490383,0.1648929965957068,0.17956268505525494,0.40196366886801593,-0.08231050071588164
GAB,1991,0.62996794116107,0.12881564360894554,0.24121641522998447,0.3395319724740463,-0.09521854749469238
GAB,1992,0.7029056276227766,0.12697971250381415,0.1701146598734092,0.30601748546237645,0.03684128023977464
GAB,1993,0.6430318340864499,0.11672027684347487,0.24024788907007527,0.307258841836217,0.2947528548122153
GAB,1994,0.7818373606323649,0.09805447637226988,0.12010816299536528,0.22287847721390647,0.3099413805504343
GAB,1995,0.7038044874718162,0.10055454245192873,0.19564097007625506,0.2500240283532629,0.2758668960550632
GAB,1996,0.8152056829212458,0.10008748689027583,0.08470683018847835,0.2187003906319676,0.15201549559756017
GAB,1997,0.7752803460716049,0.1210180984249065,0.10370155550348854,0.2700397376967166,0.09684489779355002
GAB,1998,0.5983771826863559,0.11428233458752111,0.2873404827261231,0.3207207139383563,0.08305862262963419
GAB,1999,0.4938904588155116,0.13078087701753432,0.37532866416695404,0.41871899514367267,-0.03342830808803922
GAB,2000,0.6880392869222745,0.16797641328938412,0.14398429978834149,0.3924610570760565,-0.007403438743948839
GAB,2001,0.5927946598391262,0.14618256768051355,0.26102277248036027,0.39563483754748985,0.003357585049940419
GAB,2002,0.5981129177329694,0.2243890963280717,0.17749798593895888,0.5456256458757289,-0.03270160355434779
GAB,2003,0.6341807326560791,0.18080036506427816,0.1850189022796427,0.44369216800244315,0.035074494557988174
GAB,2004,0.5674558762695362,0.17383736783682277,0.25870675589364106,0.4690110673985341,0.04082434603240924
GAB,2005,0.6667864249921018,0.15029199924670925,0.18292157576118895,0.3678765582060768,-0.02543641633804185
GAB,2006,0.5855695103263043,0.2583555129363549,0.15607497673734075,0.6122712464136653,0.010402592241033551
GAB,2007,0.550828829750021,0.21546933610477645,0.23370183414520257,0.5623642224549048,-0.03443949799998451
GAB,2008,0.5319666181603971,0.286282981827848,0.18175040001175488,0.6997448745027451,-0.01123621388110189
GAB,2009,0.6153749427246672,0.19103017159918229,0.19359488567615057,0.473782143009736,-0.02944934500238456
GAB,2010,0.6304971441667955,0.215784219605439,0.15371863622776558,0.5099585760546524,0.08716241008461575
GAB,2011,0.5306649954967587,0.24523376565055385,0.22410123885268746,0.6321282567533153,0.08177867343164058
GAB,2012,0.19514242950604752,0.5584604087323864,0.24639716176156604,0.5178919706889585,0.17023337332658142
GAB,2013,0.09293339483279736,0.5779926548177621,0.32907395034944054,0.2770302178047794,-0.022990521171565904
GAB,2014,0.10931993015284423,0.5960291114696769,0.29465095837747884,0.30997399500642847,0.1529147799596259
GAB,2015,0.059341892959568536,0.7010807381426755,0.23957736889775597,0.156076083305284,-0.08438918966910065
GAB,2016,0.03331085103122677,0.5875208377906361,0.3791683111781371,0.10731040837957209,0.022423398062044936
GAB,2017,0.10107461267149602,0.6579343225977126,0.24099106473079146,0.2663331298877172,-0.00889623861214499
GAB,2018,0.07443651125507796,0.6076169601672559,0.3179465285776662,0.21827177596457442,0.05988862101226102
GAB,2019,0.029346443910899928,0.809087153671479,0.16156640241762113,0.07000302467725607,-0.11137460072776709
GAB,2020,0.03181483644122039,0.7275160602147209,0.24066910334405872,0.08379702862436253,0.01606768042235822
GAB,2021,0.015532940516850382,0.7188203095649197,0.2656467499182299,0.04230372920694718,0.021837182534393342
GAB,2022,0.09198264206175696,0.6770876853816222,0.23092967255662086,0.23920476133186647,0.1337693643232835
GAB,2023,0.1811433477884961,0.579069618271628,0.23978703393987597,0.47655947971339857,0.10188384122747103
GEO,1992,0.10001830438595753,0.3370895711019487,0.5628921245120937,0.45763670706832094,
GEO,1993,0.07915157318494295,0.018306398431783485,0.9025420283832736,0.37567780507021364,0.6204268835777969
GEO,1994,0.040060119458144104,0.1328418806199331,0.8270979999219228,0.4633852637916761,0.6183843899576248
GEO,1995,0.007517756983491365,0.05756236556908798,0.9349198774474207,0.2310308182784272,0.7445442219547553
GEO,1996,0.0514980587502747,0.08714170599746748,0.8613602352522578,0.7429045893719806,0.4874910703092509
GEO,1997,0.04306206781406091,0.08670849971477468,0.8702294324711645,0.6636646295700653,0.4734042055847436
GEO,1998,0.058703045341276745,0.7022891320869691,0.23900782257175412,0.1542802858753745,0.28357399235445524
GEO,1999,0.061005512444753655,0.4644895452208037,0.47450494233444257,0.2321830112570901,0.45515397783722233
GEO,2000,0.05746950446282665,0.44717033587202476,0.4953601596651486,0.22776443661163584,0.47948256106196835
GEO,2001,0.10861634784312504,0.5252998886171729,0.366083763539702,0.34268359633639917,0.455801827115837
GEO,2002,0.13796250878684432,0.5413216168635419,0.32071587434961385,0.4061997140143706,0.4138522116393713
GEO,2003,0.09566511928409042,0.47602421519513954,0.42831066552077,0.3346751933766084,0.4681492223393068
GEO,2004,0.035205041219053455,0.5359401507498814,0.42885480803106507,0.12327877994626729,0.44709396694907877
GEO,2005,0.03273550063245958,0.48019432754678093,0.4870701718207595,0.1276412438272954,0.48405801818819777
GEO,2006,0.06638980809050353,0.4474587101470977,0.4861514817623988,0.258402255661678,0.47065150833800795
GEO,2007,0.15209342871291073,0.3764498089527741,0.47145676233431516,0.5755193440167072,0.38793554156466536
GEO,2008,0.15842225484118833,0.5493482763171035,0.2922294688417082,0.44766558613827745,0.4194624781907197
GEO,2009,0.14540881486394414,0.36648832627205696,0.4881028588639989,0.5681173156828075,0.49063374796489934
GEO,2010,0.1961781067922892,0.43034576062236474,0.37347613258534607,0.6262430435469815,0.5153713107995094
GEO,2011,0.1259897700704749,0.5181884703137626,0.3558217596157625,0.3911643150048809,0.4915276516086987
GEO,2012,0.16344940629405239,0.5588844601570078,0.2776661335489398,0.4525591665723913,0.4934788008936261
GEO,2013,0.08636407981120878,0.6527766761566359,0.26085924403215527,0.23368777628321155,0.4126730849795641
GEO,2014,0.09986489819166831,0.5574337113697163,0.3427013904386154,0.30386462633264405,0.4884228840295107
GEO,2015,0.09181150207635026,0.6041127410994648,0.3040757568241849,0.26385487494263204,0.3885711240884842
GEO,2016,0.061799366524401676,0.522634679150245,0.41556595432535337,0.2114844847995227,0.4633806741969448
GEO,2017,0.05199343346507407,0.5587743350669143,0.38923223146801156,0.17025598318667978,0.4239382641873591
GEO,2018,0.05504609009622191,0.58644971553121,0.35850419437256814,0.17161792676846152,0.4395955502676338
GEO,2019,0.04643369635091988,0.6515440634493268,0.3020222401997534,0.13305207995225715,0.4308596371440309
GEO,2020,0.03637092499254818,0.5951563478137196,0.36847272719373214,0.11518401994241541,0.46512778276798983
GEO,2021,0.056577598146154304,0.5987902804233742,0.34463212143047145,0.17265905149225877,0.37474739488688347
GEO,2022,0.07888872958601106,0.6517814341882333,0.2693298362257557,0.2159352701046799,0.5703673731592059
GEO,2023,0.04909538471672024,0.7651250969401564,0.1857795183431233,0.12059481632497102,0.5310040442790923
GHA,1990,0.34086547990618016,0.08858200127518448,0.5705525188186353,0.4125393914594853,-0.21756018395740623
GHA,1991,0.2047712956084626,0.07639136416481507,0.7188373402267223,0.5433962264150943,-0.21632943150666678
GHA,1992,0.2635614349433876,0.34185810682017426,0.3945804582364381,0.8706736957173339,-0.03717537997509247
GHA,1993,0.5899214969583965,0.24953994066403842,0.16053856237756506,0.5945238922964659,0.22198642901268525
GHA,1994,0.6083933985159936,0.23511405325602672,0.1564925482279797,0.5574676376885699,0.17878841473260568
GHA,1995,0.41088222453149337,0.1689623582351608,0.4201554172333458,0.5827849850005618,0.14217816921280416
GHA,1996,0.3990326648499726,0.17617014489749921,0.4247971902525283,0.6125496673941571,0.02222854569248963
GHA,1997,0.4107656286319485,0.17790609982407563,0.4113282715439758,0.6044322878922351,0.0339300686090919
GHA,1998,0.2306194841559252,0.17789253871929575,0.5914879771247791,0.8709292689465477,-0.12968106331786236
GHA,1999,0.25565108056760755,0.20451376395709156,0.539835155475301,0.8888717440739409,-0.02231306749568329
GHA,2000,0.3367192851716609,0.2390059293495204,0.4242747854788187,0.8302777898942524,0.0011481028260375387
GHA,2001,0.21644747128312808,0.2814031961297064,0.5021493325871655,0.8695276935468788,-0.025646532815400126
GHA,2002,0.20347846780329346,0.19602496866244792,0.6004965635342586,0.9813430912965759,-0.04805899167341883
GHA,2003,0.230733541064941,0.1365077076238299,0.632758751311229,0.7434225219047615,0.09204602810104946
GHA,2004,0.04129365621171118,0.15414435276844723,0.8045619910198416,0.42257549007167244,0.07855008093587491
GHA,2005,0.029315511398527852,0.47013449449494377,0.5005499941065283,0.11739117450238092,0.0629934889253251
GHA,2006,0.04411602134146152,0.4898041871135771,0.4660797915449614,0.1652532368801565,0.12284450414056963
GHA,2007,0.08496876014436709,0.5610080735840218,0.35402316627161107,0.26307061091944217,0.08097954137135521
GHA,2008,0.030319972041440407,0.6578388572587437,0.3118411706998159,0.088119110735741,0.07554119531370501
GHA,2009,0.05625743422581699,0.6516129688470751,0.2921295969271079,0.15894840067221727,0.06166116969929973
GHA,2010,0.06636272983860604,0.7353630538478038,0.19827421631359016,0.16554969589094173,0.09196730027627467
GHA,2011,0.05211896011134443,0.6410189418404819,0.3068620980481736,0.15038554366910595,0.0681124146279331
GHA,2012,0.1311363660195737,0.5962994780264765,0.2725641559539497,0.36054414170790333,0.08839441700794005
GHA,2013,0.04910710670850722,0.5699262340060857,0.3809666592854071,0.1586573887985403,-0.05688339821943102
GHA,2014,0.05827298585048437,0.5547743456104122,0.38695266853910343,0.19010925538691897,0.12664916251210545
GHA,2015,0.05190975615052571,0.6620581914841063,0.28603205236536805,0.1454120071426236,-0.02773415989592953
GHA,2016,0.05277831928768809,0.592876303948108,0.3543453767642039,0.1634877762453912,-0.0005529932185444692
GHA,2017,0.0515601559443614,0.6330947069787372,0.3153451370769014,0.15061648937751784,-0.01336431553024531
GHA,2018,0.06500450627401316,0.6249075747558063,0.31008791897018056,0.18844286992911358,0.10246009033192546
GHA,2019,0.06790990252782518,0.5887461034674041,0.3433439940047708,0.20683554831696327,0.07709261959101585
GHA,2020,0.05291605168745051,0.5705746021262748,0.37650934618627474,0.16974128277233091,0.03508007474982311
GHA,2021,0.06093152393655889,0.5342636238685594,0.40480485219488177,0.20474469310193164,-0.05631645242662344
GHA,2022,0.20491814623391993,0.4798843987978846,0.31519745496819546,0.598473670171313,0.17834557706946533
GHA,2023,0.1270520678320132,0.5190535578383809,0.35389437432960585,0.3932857501439799,0.08889334230681896
GIN,1990,0.3868331984533822,0.16413421936710812,0.44903258217950964,0.5958037229003055,-0.1265375903087
GIN,1991,0.3609799024083988,0.14396333088887933,0.4950567667027218,0.5702159030780515,-0.11908707679641474
GIN,1992,0.335815503351243,0.16986462900314744,0.49431986764560965,0.6718263903795335,0.017168544868939765
GIN,1993,0.46564061689938685,0.18083511458020335,0.3535242685204098,0.5594490427856454,0.13115962860944996
GIN,1994,0.3882782163731157,0.17585602506245776,0.43586575856442655,0.6234545331442757,0.21887351074598566
GIN,1995,0.36831810037733287,0.15236921267278292,0.4793126869498842,0.5852618600604064,0.22627339028555848
GIN,1996,0.4768143692678955,0.06801927213528525,0.45516635859681925,0.24968822395073256,0.11231217248127442
GIN,1997,0.4375266607716369,0.062293200146209794,0.5001801390821533,0.24926260445840373,0.08878423720885749
GIN,1998,0.243501213458761,0.06515430356265615,0.6913444829785829,0.42218136381560417,-0.13228672742746478
GIN,1999,0.26826050215849595,0.06608959416194413,0.66564990367956,0.39533168908439054,-0.02808960564037361
GIN,2000,0.1297058013748,0.07207781057171739,0.7982163880534826,0.714406981582048,0.06074221360324099
GIN,2001,0.2659481699627246,0.15222038315027978,0.5818314468869956,0.7280336219311273,0.04247475440494197
GIN,2002,0.1436952378973974,0.1367882406305571,0.7195165214720455,0.9753746733922087,-0.0829147249659697
GIN,2003,0.36637564403077,0.14611966218119665,0.4875046937880334,0.570228294425635,0.061076689805677396
GIN,2004,0.014333691804015914,0.054282934867604306,0.9313833733283798,0.4177906288693821,0.027342826593550053
GIN,2005,0.1132571537304699,0.09430592718776142,0.7924369190817687,0.9086965444005224,0.010579586054096752
GIN,2006,0.15969288475040144,0.13189137076450635,0.7084157444850921,0.9046535831065348,-0.04002221460098945
GIN,2007,0.14363753419129904,0.1355595593725324,0.7208029064361686,0.9710671242466934,-0.07762645861873602
GIN,2008,0.09107185079128864,0.3740006419131741,0.5349275072955373,0.3916458282092448,-0.09589665057108347
GIN,2009,0.08370261875103177,0.3137707384241962,0.602526642824772,0.4211734811404281,-0.05423462661709671
GIN,2010,0.25911099440196084,0.5460829887429004,0.1948060168551387,0.6435989334891604,-0.05731298781370012
GIN,2011,0.07549290264719101,0.5620590282457688,0.36244806910704025,0.2368211873861165,0.03197395199455232
GIN,2012,0.28848119108155645,0.3001151392631612,0.41140366965528236,0.9802344194453417,0.06349065294989312
GIN,2013,0.06204773260584592,0.19716020190375835,0.7407920654903958,0.4787487136397586,-0.03499460197129953
GIN,2014,0.08571356546001255,0.5988268381258565,0.315459596414131,0.2504266074318303,0.09359921151755744
GIN,2015,0.08393332513462921,0.6464893147768224,0.26957736008854843,0.22982125840131232,-0.2086994895694844
GIN,2016,0.026128222490037985,0.6278837340764841,0.3459880434334779,0.0799013602968599,-0.1004893539904604
GIN,2017,0.008258882681077594,0.8098721229834802,0.18186899433544215,0.0201896337478837,-0.14728414986077734
GIN,2018,0.015322244944093424,0.7725471732030295,0.21213058185287711,0.03889539203115058,-0.051391327612448946
GIN,2019,0.020190854027895267,0.7106875732311625,0.2691215727409422,0.055250923477424455,-0.14420862002329946
GIN,2020,0.018909382470885076,0.7275978575383829,0.25349275999073206,0.05066094863500672,0.025451396079827226
GIN,2021,0.010034693422988959,0.851632332962069,0.13833297361494207,0.023291348318357722,-0.09050186147512282
GIN,2022,0.04735503861482284,0.8254714606493437,0.12717350073583342,0.10850962626534677,0.2052655746042463
GIN,2023,0.027856770401633296,0.8385112167704958,0.13363201282787088,0.06430701691219978,0.09953331512582192
GMB,1990,0.11382939260179452,0.1562478277619032,0.7299227796363021,0.8429396040769888,-0.121423118825343
GMB,1991,0.16555735716919093,0.16997215156613196,0.6644704912646772,0.9868423066168419,-0.09760237254840691
GMB,1992,0.06706697360676292,0.12098819942927072,0.8119448269639664,0.7132691169725183,0.10853154402017438
GMB,1993,0.19987319737613637,0.20643515696366965,0.5936916456601941,0.9838498039298366,0.2834628491813513
GMB,1994,0.5030058039646471,0.4280901171844909,0.06890407885086196,0.9195403125730623,0.2851548900063198
GMB,1995,0.5466676487558165,0.35806970377735947,0.09526264746682389,0.7915439829577045,0.10572312091965029
GMB,1996,0.6290672563262691,0.1809173477717275,0.19001539590200336,0.4467179915677485,0.09856693802313725
GMB,1997,0.43097084672951863,0.1766665080648998,0.3923626452055815,0.5814866603277583,0.07322610339704115
GMB,1998,0.11663338033213194,0.171037985138915,0.712328634528953,0.810879318079857,0.02387641287368873
GMB,1999,0.2030125997296947,0.2227187513624272,0.574268648907878,0.9537122375832069,0.08111914383197918
GMB,2000,0.09496067460064984,0.6292758845450075,0.2757634408543427,0.26223662255512153,-0.05039771253776883
GMB,2001,0.21462621618328354,0.11961176776401665,0.6657620160526998,0.7157281548399719,-0.04092206189969317
GMB,2002,0.20329521913858725,0.08356405926993561,0.7131407215914771,0.5826136057619871,-0.13050449783416737
GMB,2003,0.3609246342092641,0.2944601850960845,0.34461518069465136,0.8985871397149141,0.030676394635157447
GMB,2004,0.003392509749448593,0.13121645121865863,0.8653910390318927,0.05040540726337494,-0.021292367252448995
GMB,2005,0.025590309544786367,0.20661091059053024,0.7677987798646834,0.2204149446749114,-0.16341076153423473
GMB,2006,0.01982596429397462,0.39806796686485457,0.5821060688411708,0.0948851505883169,-0.05778021967184863
GMB,2007,0.2024669953259382,0.24267504964474418,0.5548579550293176,0.9096736541221261,-0.17182267715046945
GMB,2008,0.060749178463712465,0.5224266978253509,0.41682412371093663,0.20833913381424188,-0.1033223784192246
GMB,2009,0.14876387268242777,0.6278787969876068,0.22335733032996538,0.3830947705864057,-0.03197314926516544
GMB,2010,0.307060885200892,0.6513497926190379,0.04158932218007008,0.6407710020496742,0.06815885292945398
GMB,2011,0.024023064692068344,0.9437265404912696,0.03225039481666213,0.04964727355795145,0.0767521940251605
GMB,2012,0.03763810893501647,0.951789188964767,0.010572702100216469,0.0760805953401717,0.13579569637163416
GMB,2013,0.011102143682578622,0.9769818674865184,0.011915988830902965,0.0224720642315477,-0.06791872198644926
GMB,2014,0.007916479554964256,0.9779735218078437,0.014109998637192075,0.01605955947219509,-0.0022595273340313094
GMB,2015,0.042222594801714294,0.885793567830284,0.07198383736800175,0.0909953867224994,-0.22880736597106704
GMB,2016,0.011246680375164545,0.953088879671262,0.035664439953573455,0.023325242459425827,-0.0978024464643013
GMB,2017,0.017505234037539348,0.8486929100986156,0.1338018558638451,0.04041854431585519,-0.08688882349444679
GMB,2018,0.021585663555778085,0.8105463073199073,0.16786802912431467,0.051880385110219085,0.015536792311913676
GMB,2019,0.011800172191753593,0.9298659712353,0.05833385657294637,0.025062326545602726,-0.06304077904664512
GMB,2020,0.004714518338735818,0.9391745364779723,0.05611094518329181,0.009989560350715838,0.031097317184746957
GMB,2021,0.026101858029860824,0.9557007315474535,0.018197410422685634,0.0531712959549194,-0.08581716288066002
GMB,2022,0.016300186905490097,0.7825891251200319,0.20111068797447804,0.04080712223865465,0.1981445895382545
GMB,2023,0.0007221166086990695,0.998198866287682,0.0010790171036189407,0.0014457932530464732,0.09070155116787852
GNB,1990,0.04633834662361647,0.4411352883291848,0.5125263650471987,0.1901163193291596,-0.1201712549532364
GNB,1991,0.02884548576791393,0.7596548871269513,0.2114996271051348,0.07316543342145013,-0.11311868159543863
GNB,1992,0.03290760692045215,0.4632057372094929,0.5038866558700551,0.1326616480278861,-0.004493873747046802
GNB,1993,0.03926424337350824,0.4150397508491393,0.5456960057773524,0.1728544933473133,0.1884502307130583
GNB,1994,0.04611496616348903,0.4425921080504462,0.5112929257860648,0.18872231893783412,
