ISO3,year,D,S_only,N_only,both,D_S,D_N,uS_standards,uS_investments,uS_services,uS_procurement,uS_competition,uS_iprs,uN_standards,uN_investments,uN_services,uN_procurement,uN_competition,uN_iprs
LKA,2017,3.7578735197762816,3.7578735197762816,0.0,0.0,3.7578735197762816,0.0,0.7578735197782817,0.999999999999,0.999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2018,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2019,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2020,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2021,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2022,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LKA,2023,5.60316345482766,5.60316345482766,0.0,0.0,5.60316345482766,0.0,0.9571457557129702,0.999999999999823,0.999999999999823,0.8230088495575221,1.0,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1990,0.8812260536398467,0.8812260536398467,0.0,0.0,0.8812260536398467,0.0,0.8812260536398467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1991,0.8812260536398467,0.8812260536398467,0.0,0.0,0.8812260536398467,0.0,0.8812260536398467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1992,0.8812260536398467,0.8812260536398467,0.0,0.0,0.8812260536398467,0.0,0.8812260536398467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1993,0.8812260536398467,0.8812260536398467,0.0,0.0,0.8812260536398467,0.0,0.8812260536398467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1994,2.9999999999979714,2.9999999999979714,0.0,0.0,2.9999999999979714,0.0,0.9999999999999714,0.999999999999,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1995,2.9999999999979714,2.9999999999979714,0.0,0.0,2.9999999999979714,0.0,0.9999999999999714,0.999999999999,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1996,2.9999999999979714,2.9999999999979714,0.0,0.0,2.9999999999979714,0.0,0.9999999999999714,0.999999999999,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1997,0.9713304267406526,0.9713304267406526,0.0,0.0,0.9713304267406526,0.0,0.9713304267406526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1998,0.9713304267406526,0.9713304267406526,0.0,0.0,0.9713304267406526,0.0,0.9713304267406526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,1999,0.9713304267406526,0.9713304267406526,0.0,0.0,0.9713304267406526,0.0,0.9713304267406526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2000,1.9999999999989715,1.9999999999989715,0.0,0.0,1.9999999999989715,0.0,0.9999999999999714,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2001,1.9999999999989715,1.9999999999989715,0.0,0.0,1.9999999999989715,0.0,0.9999999999999714,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2002,1.9999999999989715,1.9999999999989715,0.0,0.0,1.9999999999989715,0.0,0.9999999999999714,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2003,1.9999999999989715,1.9999999999989715,0.0,0.0,1.9999999999989715,0.0,0.9999999999999714,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2004,1.999999999999,1.999999999999,0.0,0.0,1.999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2005,1.999999999999,1.999999999999,0.0,0.0,1.999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2006,1.999999999999,1.999999999999,0.0,0.0,1.999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2007,1.999999999999,1.999999999999,0.0,0.0,1.999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LSO,2008,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2009,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2010,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2011,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2012,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2013,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2014,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2015,2.999999999999,1.0000000000009999,1.0,0.999999999998,1.999999999999,1.999999999998,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999
LSO,2016,3.999999999999,1.999955756558757e-12,1.9999999999999998,1.9999999999970004,1.999999999999,3.9999999999969997,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.0,0.0,1.0,0.999999999999
LSO,2017,3.999999999999,1.999955756558757e-12,1.9999999999999998,1.9999999999970004,1.999999999999,3.9999999999969997,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.0,0.0,1.0,0.999999999999
LSO,2018,3.999999999999,1.999955756558757e-12,1.9999999999999998,1.9999999999970004,1.999999999999,3.9999999999969997,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.0,0.0,1.0,0.999999999999
LSO,2019,3.999999999999,1.999955756558757e-12,1.9999999999999998,1.9999999999970004,1.999999999999,3.9999999999969997,1.0,0.0,0.0,0.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.0,0.0,1.0,0.999999999999
LSO,2020,4.999999999999,1.0000000000019997,1.0000000000019997,2.9999999999950004,3.9999999999969997,3.9999999999969997,1.0,0.999999999999,0.999999999999,0.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.0,0.0,1.0,0.999999999999
LSO,2021,5.0,9.999778782788784e-13,1.0000000000029998,3.999999999996,3.9999999999969997,4.999999999999,1.0,0.999999999999,0.999999999999,0.0,0.0,0.999999999999,1.0,1.0,0.999999999999,0.0,1.0,1.0
LSO,2022,5.0,9.999778782798785e-13,1.0000000000020002,3.9999999999969997,3.999999999998,4.999999999999,1.0,0.999999999999,1.0,0.0,0.0,0.999999999999,1.0,1.0,0.999999999999,0.0,1.0,1.0
LSO,2023,5.0,9.999778782798785e-13,1.0000000000020002,3.9999999999969997,3.999999999998,4.999999999999,1.0,0.999999999999,1.0,0.0,0.0,0.999999999999,1.0,1.0,0.999999999999,0.0,1.0,1.0
LTU,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,1992,1.0158730158730158,0.0,1.0158730158730158,0.0,0.0,1.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.5079365079365079,0.5079365079365079,0.0,0.0,0.0,0.0
LTU,1993,1.7737465356512976,0.0,1.7737465356512976,0.0,0.0,1.7737465356512976,0.0,0.0,0.0,0.0,0.0,0.0,0.7578735197782817,0.5079365079365079,0.0,0.0,0.0,0.5079365079365079
LTU,1994,2.146668426335849,0.3729218906845513,1.130795410462833,0.6429511251884645,1.0158730158730158,1.7737465356512976,0.5079365079365079,0.0,0.0,0.0,0.0,0.5079365079365079,0.7578735197782817,0.5079365079365079,0.0,0.0,0.0,0.5079365079365079
LTU,1995,3.0677318681786936,0.2717042470351857,2.051858852305678,0.7441687688378296,1.0158730158730158,2.796027621143508,0.5079365079365079,0.0,0.0,0.0,0.0,0.5079365079365079,0.9571457557129702,0.5079365079365079,0.0,0.0,0.8230088495575221,0.5079365079365079
LTU,1996,3.2674110669696383,0.06558378376711377,2.2515380510966225,0.9502892321059022,1.0158730158730158,3.2018272832025247,0.5079365079365079,0.0,0.0,0.0,0.0,0.5079365079365079,0.989655872068648,0.5079365079365079,0.0,0.0,0.8230088495575221,0.8812260536398467
LTU,1997,3.7098234246378614,0.5079961414353364,1.3195119425263042,1.882315340676221,2.390311482111557,3.2018272832025247,0.9934860852861602,0.8888888888888888,0.0,0.0,0.0,0.5079365079365079,0.989655872068648,0.5079365079365079,0.0,0.0,0.8230088495575221,0.8812260536398467
LTU,1998,5.453914375476339,0.12933537608262555,3.0022287801223446,2.3223502192713688,2.451685595353993,5.324578999393713,0.9984228087578735,0.9453262786596119,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,1999,5.453914375476339,0.12933537608262555,3.0022287801223446,2.3223502192713688,2.451685595353993,5.324578999393713,0.9984228087578735,0.9453262786596119,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,2000,5.4539163757421445,0.12933737634843162,3.0014296673762773,2.3231493320174352,2.4524867083658672,5.324578999393713,0.9992239217697473,0.9453262786596119,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,2001,5.4539163757421445,0.12933737634843162,3.0014296673762773,2.3231493320174352,2.4524867083658672,5.324578999393713,0.9992239217697473,0.9453262786596119,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,2002,5.453917359999922,0.1293383606062092,3.001036453167895,2.3235425462258177,2.452880906832027,5.324578999393713,0.9996181202359073,0.9453262786596119,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,2003,5.457216289343676,0.132637289949963,2.976370632744293,2.3482083666494202,2.4808456565993824,5.324578999393713,0.9998120909097322,0.9730970577531424,0.0,0.0,0.0,0.5079365079365079,0.9975031415338116,0.8812260536398467,0.7586206896551724,0.7586206896551724,0.957277998169057,0.9713304267406526
LTU,2004,6.0,2.438049762076844e-13,4.440892098500626e-16,5.999999999999757,6.0,5.999999999999756,1.0,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999976,1.0,1.0,0.9999999999997586,1.0,1.0
LTU,2005,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2006,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2007,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2008,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2009,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2010,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2011,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2012,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2013,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2014,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2015,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2016,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2017,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2018,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2019,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2020,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2021,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2022,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTU,2023,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVA,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVA,1992,1.2658100277147897,0.0,1.2658100277147897,0.0,0.0,1.2658100277147897,0.0,0.0,0.0,0.0,0.0,0.0,0.7578735197782817,0.5079365079365079,0.0,0.0,0.0,0.0
LVA,1993,2.146668426335849,0.0,2.146668426335849,0.0,0.0,2.146668426335849,0.0,0.0,0.0,0.0,0.0,0.0,0.8808583986210592,0.7578735197782817,0.0,0.0,0.0,0.5079365079365079
LVA,1994,2.457121807132005,0.31045338079615636,1.4412487912589893,0.7054196350768596,1.0158730158730158,2.146668426335849,0.5079365079365079,0.0,0.0,0.0,0.0,0.5079365079365079,0.8808583986210592,0.7578735197782817,0.0,0.0,0.0,0.5079365079365079
LVA,1995,3.3283797417823053,0.26064787360361136,2.3125067259092895,0.7552251422694045,1.0158730158730158,3.0677318681786936,0.5079365079365079,0.0,0.0,0.0,0.0,0.5079365079365079,0.9789129909063822,0.7578735197782817,0.0,0.0,0.8230088495575221,0.5079365079365079
LVA,1996,3.764259798442458,0.12355918576948069,1.7405762509493867,1.9001243617235903,2.0236835474930714,3.6407006126729775,0.7578735197782817,0.5079365079365079,0.0,0.0,0.0,0.7578735197782817,0.9949100322877474,0.941555677187861,0.0,0.0,0.8230088495575221,0.8812260536398467
LVA,1997,3.765345382397241,0.12464476972426371,1.5283826912723135,2.1123179214006633,2.2369626911249276,3.6407006126729775,0.9711526634101381,0.5079365079365079,0.0,0.0,0.0,0.7578735197782817,0.9949100322877474,0.941555677187861,0.0,0.0,0.8230088495575221,0.8812260536398467
LVA,1998,5.438801957224934,0.0983923893357106,3.1871866506892825,2.1532229171999404,2.2516153065356512,5.340409567889224,0.9858052788208616,0.5079365079365079,0.0,0.0,0.0,0.7578735197782817,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,1999,5.4569441389414886,0.11653457105226588,2.8251969246144224,2.5152126432748005,2.631747214327066,5.340409567889224,0.9930152959277255,0.7578735197782817,0.0,0.0,0.0,0.8808583986210592,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,2000,5.456950642631202,0.11654107474197993,2.8199099060442725,2.5204996618449504,2.637040736586931,5.340409567889224,0.9983088181875899,0.7578735197782817,0.0,0.0,0.0,0.8808583986210592,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,2001,5.456950642631202,0.11654107474197993,2.8199099060442725,2.5204996618449504,2.637040736586931,5.340409567889224,0.9983088181875899,0.7578735197782817,0.0,0.0,0.0,0.8808583986210592,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,2002,5.456950642631202,0.11654107474197993,2.8199099060442725,2.5204996618449504,2.637040736586931,5.340409567889224,0.9983088181875899,0.7578735197782817,0.0,0.0,0.0,0.8808583986210592,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,2003,5.464139465985732,0.12372989809650914,2.7657233474603373,2.5746862204288856,2.6984161185253948,5.340409567889224,0.9991678311716712,0.7578735197782817,0.0,0.0,0.0,0.9413747675754418,0.998771387103939,0.9858927496660355,0.7586206896551724,0.7586206896551724,0.957277998169057,0.8812260536398467
LVA,2004,6.0,2.425837308805967e-13,4.440892098500626e-16,5.999999999999757,6.0,5.9999999999997575,1.0,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999988,1.0,1.0,0.9999999999997586,1.0,1.0
LVA,2005,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2006,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2007,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2008,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2009,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2010,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2011,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2012,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2013,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2014,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2015,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2016,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2017,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2018,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2019,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2020,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2021,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2022,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LVA,2023,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAR,1990,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1991,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1992,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1993,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1994,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1995,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1996,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1997,0.7586206896551724,0.7586206896551724,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1998,1.2665571975916803,1.2665571975916803,0.0,0.0,1.2665571975916803,0.0,0.0,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1999,4.639479088273739,1.6394790882767394,2.492063492061,0.5079365079359999,2.1474155962127393,2.999999999997,0.8808583986210592,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,0.999999999999,0.0,0.0,0.999999999999,0.999999999999
MAR,2000,4.639479088276231,1.6394790882762316,2.492063492063492,0.5079365079365079,2.1474155962127393,3.0,0.8808583986210592,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2001,4.639479088276231,1.6394790882762316,2.492063492063492,0.5079365079365079,2.1474155962127393,3.0,0.8808583986210592,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2002,4.639479088276231,1.6394790882762316,2.492063492063492,0.5079365079365079,2.1474155962127393,3.0,0.8808583986210592,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2003,4.639479088276231,1.6394790882762316,2.492063492063492,0.5079365079365079,2.1474155962127393,3.0,0.8808583986210592,0.5079365079365079,0.7586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2004,4.639479088276231,1.6394790882762316,2.4920066010736264e-12,2.9999999999975078,4.639479088273739,3.0,0.8808583986210592,0.999999999999508,0.7586206896551724,0.0,0.999999999999,0.999999999999,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2005,4.639479088276231,1.6394790882762316,2.4920066010736264e-12,2.9999999999975078,4.639479088273739,3.0,0.8808583986210592,0.999999999999508,0.7586206896551724,0.0,0.999999999999,0.999999999999,0.0,1.0,0.0,0.0,1.0,1.0
MAR,2006,5.999999999999758,2.7585596642192352e-12,0.24137931034619742,5.758620689650803,5.758620689653561,5.999999999997,0.9999999999998809,0.999999999999508,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2007,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2008,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2009,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2010,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2011,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
MAR,2012,5.999999999999758,2.7585596642192352e-12,0.24137931034570537,5.758620689651295,5.7586206896540535,5.999999999997,0.9999999999998809,1.0,0.7586206896551724,0.999999999999,1.0,1.0,0.999999999999,1.0,0.999999999999,0.999999999999,1.0,1.0
