country_name,year,ohf_share,modern_share,soft
Cuba,1987,1.0,0.0,3.0702813706702616
Cuba,1988,1.0,0.0,3.0702813706702616
Cuba,1989,1.0,0.0,3.0702813706702616
Cuba,1990,1.0,0.0,3.0702813706702616
Cuba,1992,0.9029850746268657,0.09701492537313433,3.0702813706702616
Cuba,1993,0.14444444444444443,0.8555555555555555,3.0702813706702616
Cuba,1994,0.0,1.0,2.2076929170689947
Cuba,1995,0.0,1.0,2.2076929170689947
Cuba,1996,0.0,1.0,2.2076929170689947
Cuba,1997,0.0,1.0,2.2076929170689947
Cuba,1998,0.0,1.0,2.2076929170689947
Cuba,1999,0.0,1.0,2.2076929170689947
Cuba,2000,0.0,1.0,2.2076929170689947
Cuba,2001,0.0,1.0,2.2076929170689947
Czechia,1970,0.7062019013128112,0.29379809868718876,2.5794121762305005
Czechia,1971,0.6975350907223553,0.30246490927764463,2.5794121762305005
Czechia,1972,0.6859770856866225,0.3140229143133774,2.5794121762305005
Czechia,1973,0.6779832193909261,0.32201678060907396,2.5794121762305005
Czechia,1974,0.6699426699426699,0.33005733005733007,2.5794121762305005
Czechia,1975,0.6485780819984476,0.3514219180015525,2.5794121762305005
Czechia,1976,0.6333197223356472,0.3666802776643528,2.5794121762305005
Czechia,1977,0.6262612851832182,0.3737387148167817,2.5794121762305005
Czechia,1978,0.6240355695043808,0.3759644304956192,2.5794121762305005
Czechia,1979,0.6388176542043461,0.36118234579565395,2.5794121762305005
Czechia,1980,0.6128078817733991,0.387192118226601,2.5794121762305005
Czechia,1981,0.6015717092337918,0.3984282907662082,2.5794121762305005
Czechia,1982,0.5977854855923159,0.4022145144076841,2.5794121762305005
Czechia,1983,0.592957465219996,0.407042534780004,2.5794121762305005
Czechia,1984,0.522993931220499,0.477006068779501,2.5794121762305005
Czechia,1985,0.4528163862472568,0.5471836137527433,2.5794121762305005
Czechia,1986,0.4308781682218252,0.5691218317781749,2.5794121762305005
Czechia,1987,0.41122283490107037,0.5887771650989296,2.5794121762305005
Czechia,1988,0.40542297938747646,0.5945770206125236,2.5794121762305005
Czechia,1989,0.4010605276771857,0.5989394723228143,2.5794121762305005
Czechia,1990,0.3910062512603347,0.6089937487396653,0.6601707037843392
Czechia,1992,0.12517156189953335,0.8748284381004666,-0.2716245984516037
Czechia,1993,0.10651499482936919,0.8934850051706308,-0.2716245984516037
Czechia,1994,0.06691134952004517,0.9330886504799548,-0.2716245984516037
Czechia,1995,0.045657015590200446,0.9543429844097996,-0.952277522136971
Czechia,1996,0.008449838684897834,0.9915501613151022,-0.952277522136971
